date,patch,blue_team,red_team,winner,blue_bans,red_bans,blue_picks,red_picks,blue_roster,red_roster,length,blue_gold,blue_kills,blue_towers,blue_dragons,blue_barons,blue_rift_heralds,red_gold,red_kills,red_towers,red_dragons,red_barons,red_rift_heralds
2021-07-08 05:56:00,11.13,KT Rolster,Hanwha Life Esports,KT Rolster,"Nocturne,Akali,Ziggs,Rakan,Leona","Xin Zhao,Aphelios,Lucian,Varus,Senna","Viego,Lee Sin,LeBlanc,Ezreal,Alistar","Renekton,Diana,Sett,Kalista,Galio","Doran (Choi Hyeon-joon),Blank,Dove,Noah (Oh Hyeon-taek),Harp","DuDu (Lee Dong-ju),Arthur (Park Mi-reu),Chovy,Deft,Vsta",40:31,74591,17,11,1,2,2,67736,14,3,4,0,0
2021-07-07 12:55:00,11.13,Bilibili Gaming,FunPlus Phoenix,Bilibili Gaming,"Nocturne,Diana,Akali,Kog'Maw,Jinx","Volibear,Sylas,Thresh,Varus,Ezreal","Lee Sin,Olaf,LeBlanc,Kalista,Nautilus","Viego,Xin Zhao,Lulu,Kai'Sa,Leona","Biubiu,Weiwei,Zeka (Kim Geon-woo),Aiming,ppgod","Nuguri,Tian,Doinb,Lwx,Crisp",33:58,62982,15,8,1,1,,57081,8,5,3,0,
2021-07-07 12:04:00,11.13,Bilibili Gaming,FunPlus Phoenix,FunPlus Phoenix,"Nocturne,Diana,Xin Zhao,Leona,Rell","Volibear,Sylas,Thresh,Karma,Rakan","Gwen,Lee Sin,LeBlanc,Ezreal,Braum","Sett,Viego,Akali,Kai'Sa,Nautilus","Biubiu,Weiwei,Zeka (Kim Geon-woo),Aiming,ppgod","Nuguri,Tian,Doinb,Lwx,Crisp",33:55,56088,7,3,2,0,,64532,17,9,3,1,
2021-07-07 11:41:00,11.13,Afreeca Freecs,Nongshim RedForce,Nongshim RedForce,"Thresh,Akali,LeBlanc,Gnar,Leona","Nocturne,Kalista,Xin Zhao,Viktor,Orianna","Viego,Gwen,Ryze,Varus,Rell","Jayce,Diana,Lucian,Aphelios,Nautilus","Kiin,Dread (Lee Jin-hyeok),Fly (Song Yong-jun),Leo (Han Gyeo-re),Lehends","Rich (Lee Jae-won),Peanut,Gori,deokdam,Kellin",28:08,43606,2,2,1,0,1,58839,18,9,3,1,1
2021-07-07 11:20:00,11.13,Bilibili Gaming,FunPlus Phoenix,Bilibili Gaming,"Nocturne,Diana,Xin Zhao,Varus,Kai'Sa","Volibear,Sylas,Viego,Aphelios,Kalista","Lee Sin,Olaf,Akali,Jinx,Thresh","Sett,Gwen,Renekton,Ezreal,Nautilus","Biubiu,Weiwei,Zeka (Kim Geon-woo),Aiming,ppgod","Nuguri,Tian,Doinb,Lwx,Crisp",26:15,59149,32,9,4,1,,42536,9,1,0,0,
2021-07-07 10:08:00,11.13,LGD Gaming,Royal Never Give Up,Royal Never Give Up,"Lucian,Gwen,Ezreal,Lee Sin,Renekton","Sett,Xin Zhao,Diana,Leona,Thresh","Nocturne,Volibear,Akali,Varus,Rakan","Viego,Olaf,LeBlanc,Kai'Sa,Nautilus","fearness,shad0w,xiye,Kramer,Mark (Ling Xu)","Xiaohu,Wei (Yan Yang-Wei),Cryin,GALA,Ming (Shi Sen-Ming)",27:27,44722,11,3,0,0,,55507,22,9,4,1,
2021-07-07 09:47:00,11.13,Afreeca Freecs,Nongshim RedForce,Nongshim RedForce,"Thresh,Akali,LeBlanc,Gnar,Leona","Nocturne,Kalista,Viego,Ezreal,Yuumi","Gwen,Xin Zhao,Lulu,Tristana,Rakan","Jayce,Olaf,Karma,Ziggs,Nautilus","Kiin,Dread (Lee Jin-hyeok),Fly (Song Yong-jun),Leo (Han Gyeo-re),Lehends","Rich (Lee Jae-won),Peanut,Gori,deokdam,Kellin",34:32,57771,11,4,3,0,2,58244,7,7,2,0,0
2021-07-07 09:19:00,11.13,Royal Never Give Up,LGD Gaming,Royal Never Give Up,"Sett,Diana,Akali,LeBlanc,Sylas","Nocturne,Xin Zhao,Lucian,Gwen,Ryze","Viego,Olaf,Orianna,Kalista,Nautilus","Camille,Lee Sin,Twisted Fate,Varus,Leona","Xiaohu,Wei (Yan Yang-Wei),Cryin,GALA,Ming (Shi Sen-Ming)","fearness,shad0w,xiye,Kramer,Mark (Ling Xu)",29:41,58648,23,8,4,1,,49235,12,2,1,0,
2021-07-07 08:29:00,11.13,Liiv SANDBOX,DWG KIA,DWG KIA,"Ziggs,Nocturne,Renekton,Leona,Gwen","Thresh,Ezreal,Xin Zhao,LeBlanc,Ryze","Viego,Lee Sin,Syndra,Varus,Alistar","Gnar,Diana,Lucian,Kalista,Rell","Summit,Croco,FATE (Yoo Su-hyeok),Prince (Lee Chae-hwan),Effort","Khan,Canyon,ShowMaker,Ghost (Jang Yong-jun),BeryL",32:30,52773,8,2,0,0,0,66759,20,10,4,2,2
2021-07-07 06:24:00,11.13,Liiv SANDBOX,DWG KIA,DWG KIA,"Ziggs,Nocturne,Renekton,Leona,Alistar","Thresh,Ezreal,Xin Zhao,LeBlanc,Azir","Viego,Lee Sin,Ryze,Kalista,Gragas","Gwen,Diana,Lucian,Varus,Galio","Summit,Croco,FATE (Yoo Su-hyeok),Prince (Lee Chae-hwan),Effort","Khan,Canyon,ShowMaker,Ghost (Jang Yong-jun),BeryL",34:21,60994,8,5,2,1,1,65203,14,7,3,1,1
2021-07-06 12:12:00,11.12,EDward Gaming,Oh My God,EDward Gaming,"Renekton,Akali,LeBlanc,Nocturne,Rell","Gwen,Xin Zhao,Karma,Thresh,Kalista","Sett,Diana,Lee Sin,Kai'Sa,Leona","Aatrox,Rumble,Viego,Ezreal,Alistar","Flandre,Jiejie,Scout,Viper (Park Do-hyeon),Meiko","New,Aki (Mao An),Creme,Able,COLD",23:37,51221,18,11,2,1,,34743,3,0,1,0,
2021-07-06 11:28:00,11.12,Oh My God,EDward Gaming,EDward Gaming,"Gwen,Karma,Volibear,Kalista,Kog'Maw","Renekton,Akali,LeBlanc,Nocturne,Rell","Lee Sin,Trundle,Sylas,Ezreal,Nautilus","Sett,Xin Zhao,Lulu,Aphelios,Thresh","New,Aki (Mao An),Creme,Able,COLD","Flandre,Jiejie,Scout,Viper (Park Do-hyeon),Meiko",22:06,32081,3,0,0,0,,44625,16,8,3,0,
2021-07-06 10:13:00,11.12,Victory Five,Ultra Prime,Ultra Prime,"Lee Sin,Ziggs,Nocturne,Rakan,Varus","Thresh,Renekton,Xin Zhao,Camille,Alistar","Viego,Rumble,Sylas,Ezreal,Rell","Sett,Diana,Lucian,Brand,Leona","Aliez (Huang Hao),JugGod,Uniboy,Kepler,Reheal","zs,H4cker,xiaocaobao,Smlz,ShiauC",30:26,47309,7,1,1,0,,61821,19,10,3,2,
2021-07-06 09:17:00,11.12,Ultra Prime,Victory Five,Ultra Prime,"Thresh,Renekton,Diana,Camille,Karma","Lee Sin,Nocturne,Xin Zhao,Kalista,Varus","Sett,Rumble,Lucian,Ziggs,Tahm Kench","Viego,Volibear,Ryze,Ezreal,Leona","zs,H4cker,xiaocaobao,Smlz,ShiauC","Aliez (Huang Hao),pzx,Uniboy,Kepler,Reheal",33:49,62842,11,9,4,2,,52375,4,3,1,0,
2021-07-05 13:53:00,11.12,Rare Atom,JD Gaming,JD Gaming,"Nocturne,Sett,Lee Sin,Leona,Rakan","Akali,Xin Zhao,Viego,Nautilus,Thresh","Renekton,Volibear,Sylas,Varus,Rell","Camille,Rumble,LeBlanc,Kalista,Gragas","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang","Zoom,Kanavi,Yagao,LokeN,LvMao",35:03,59133,13,5,3,1,,64013,19,7,2,1,
2021-07-05 13:07:00,11.12,Rare Atom,JD Gaming,JD Gaming,"Nocturne,Sett,Lee Sin,Kindred,Trundle","Akali,Xin Zhao,Viego,Kalista,Braum","Renekton,Volibear,LeBlanc,Kai'Sa,Rakan","Ornn,Graves,Sylas,Varus,Thresh","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang","Zoom,Kanavi,Yagao,LokeN,LvMao",27:15,42891,3,2,1,0,,52122,11,9,3,1,
2021-07-05 12:17:00,11.12,Rare Atom,JD Gaming,Rare Atom,"Nocturne,Sett,Lee Sin,Leona,Sylas","Akali,Xin Zhao,LeBlanc,Ryze,Thresh","Volibear,Rumble,Viego,Varus,Rakan","Renekton,Diana,Lucian,Jhin,Nautilus","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang","Zoom,Kanavi,Yagao,LokeN,LvMao",29:40,57630,18,9,3,1,,52289,12,2,1,0,
2021-07-05 10:55:00,11.12,Rogue Warriors,Invictus Gaming,Rogue Warriors,"Lucian,Akali,Viego,Taric,LeBlanc","Lee Sin,Renekton,Xin Zhao,Tahm Kench,Thresh","Sett,Gwen,Sylas,Varus,Leona","Volibear,Diana,Ryze,Kalista,Nautilus","Zdz,Xiaohao,Forge,Betty,QiuQiu (Zhang Ming)","neny,XUN,Rookie,Wink,Lucas (Li Tan-Pan-Ao)",34:15,63945,20,7,3,1,,61017,13,4,2,0,
2021-07-05 10:02:00,11.12,Rogue Warriors,Invictus Gaming,Rogue Warriors,"Lucian,Akali,Viego,Taric,LeBlanc","Lee Sin,Renekton,Xin Zhao,Tahm Kench,Nautilus","Sett,Gwen,Sylas,Varus,Alistar","Volibear,Diana,Ryze,Kalista,Thresh","Zdz,Xiaohao,Forge,Betty,QiuQiu (Zhang Ming)","neny,XUN,Rookie,Wink,Lucas (Li Tan-Pan-Ao)",34:43,60014,17,8,1,1,,66418,20,6,3,2,
2021-07-05 09:19:00,11.12,Rogue Warriors,Invictus Gaming,Invictus Gaming,"Lucian,Akali,Volibear,Lissandra,Nidalee","Lee Sin,Renekton,Xin Zhao,Varus,Tahm Kench","Nocturne,Rumble,LeBlanc,Aphelios,Thresh","Sett,Diana,Viego,Kalista,Nautilus","Zdz,Xiaohao,Forge,Betty,QiuQiu (Zhang Ming)","neny,XUN,Rookie,Wink,Lucas (Li Tan-Pan-Ao)",24:03,38000,6,1,1,0,,48515,14,9,2,1,
2021-07-05 00:03:00,11.13,Dignitas,Immortals,Immortals,"Nocturne,Viego,Gwen,Nautilus,Camille","Xin Zhao,Akali,Renekton,Volibear,LeBlanc","Sett,Lee Sin,Sylas,Kalista,Thresh","Jayce,Diana,Lucian,Varus,Alistar","FakeGod,Akaadian,Yusui,Neo (Toàn Trần),aphromoo","Revenge (Mohamed Kaddoura),Xerxe,Insanity,Raes,Destiny (Mitchell Shaw)",30:23,49726,13,2,1,0,1,63103,22,9,3,2,1
2021-07-04 23:10:00,11.13,Team Liquid,FlyQuest,Team Liquid,"Sett,Viego,Gwen,Leona,Sylas","Thresh,Xin Zhao,Akali,Volibear,Sejuani","Aatrox,Nocturne,LeBlanc,Xayah,Rakan","Wukong,Diana,Lee Sin,Ezreal,Nautilus","Jenkins,Armao,Jensen,Tactical,CoreJJ","Licorice,Josedeodo,Palafox,Johnsun,Dreams (Han Min-kook)",25:05,53680,18,10,2,1,2,37142,3,1,1,0,0
2021-07-04 22:06:00,11.13,Cloud9,TSM,TSM,"Dr. Mundo,Nocturne,Lee Sin,Jayce,Rumble","Akali,Xin Zhao,Diana,Sett,Orianna","Gwen,Trundle,Azir,Aphelios,Thresh","Viego,Volibear,Viktor,Kalista,Nautilus","Fudge,Blaber,Perkz,Zven,Vulcan (Philippe Laflamme)","Huni,Spica,PowerOfEvil,Lost,SwordArt",37:56,63379,6,4,0,0,1,74487,13,11,6,3,1
2021-07-04 20:55:00,11.13,Counter Logic Gaming,100 Thieves,100 Thieves,"Karma,Viego,Akali,Lucian,Gnar","Xin Zhao,Lee Sin,Nocturne,Nautilus,LeBlanc","Gwen,Rek'Sai,Syndra,Kalista,Leona","Renekton,Diana,Sylas,Aphelios,Thresh","Finn,Broxah,Pobelter,WildTurtle,Smoothie","Ssumday,Closer (Can Çelik),Abbedagge,FBI,huhi",30:25,46814,4,1,1,0,0,59923,14,11,4,1,2
2021-07-04 19:26:00,11.13,Evil Geniuses.NA,Golden Guardians,Evil Geniuses.NA,"Sett,Kalista,Renekton,Varus,Karma","Xin Zhao,Thresh,Diana,Leona,Lucian","Akali,Viego,Lee Sin,Tristana,Nautilus","Nocturne,Volibear,LeBlanc,Kai'Sa,Braum","Impact,Svenskeren,Jiizuke,Danny (Kyle Sakamaki),IgNar","Solo (Colin Earnest),Iconic,Ablazeolive,Stixxay,Chime",38:07,72451,22,11,2,1,0,61858,17,3,3,0,2
2021-07-04 13:39:00,11.12,Suning,Royal Never Give Up,Suning,"Lucian,Ezreal,Renekton,LeBlanc,Twisted Fate","Akali,Sett,Camille,Thresh,Tahm Kench","Jayce,Xin Zhao,Lulu,Jhin,Leona","Gwen,Lee Sin,Orianna,Varus,Nautilus","Bin (Chen Ze-Bin),SofM,Angel (Xiang Tao),huanfeng,ON","Xiaohu,Wei (Yan Yang-Wei),Cryin,GALA,Ming (Shi Sen-Ming)",50:52,89690,19,10,4,3,,84434,11,5,3,1,
2021-07-04 12:50:00,11.12,Suning,Royal Never Give Up,Suning,"Lucian,Ezreal,Renekton,Varus,Nautilus","Akali,Sett,Camille,LeBlanc,Senna","Gwen,Xin Zhao,Karma,Jinx,Tahm Kench","Lee Sin,Diana,Nocturne,Aphelios,Thresh","Bin (Chen Ze-Bin),SofM,Angel (Xiang Tao),huanfeng,ON","Xiaohu,Wei (Yan Yang-Wei),Cryin,GALA,Ming (Shi Sen-Ming)",30:12,58659,15,9,4,1,,50871,8,3,0,0,
2021-07-04 12:28:00,11.12,DWG KIA,Gen.G,DWG KIA,"Ezreal,Kalista,Lee Sin,Thresh,Kai'Sa","Senna,Xin Zhao,Rumble,Gnar,Akali","Ornn,Viego,LeBlanc,Varus,Leona","Renekton,Diana,Sett,Jinx,Braum","Khan,Canyon,ShowMaker,Ghost (Jang Yong-jun),BeryL","Rascal,Clid,Bdd,Ruler,Life",38:00,67167,22,8,3,1,2,57989,12,1,3,0,0
2021-07-04 12:04:00,11.12,Suning,Royal Never Give Up,Royal Never Give Up,"Lucian,Xin Zhao,Ezreal,Varus,Kai'Sa","Akali,Sett,Lee Sin,Senna,Leona","Renekton,Rumble,Sylas,Jinx,Thresh","Dr. Mundo,Diana,Nocturne,Kalista,Nautilus","Bin (Chen Ze-Bin),View,Angel (Xiang Tao),huanfeng,SofM","Xiaohu,Wei (Yan Yang-Wei),Cryin,GALA,Ming (Shi Sen-Ming)",27:36,41345,4,0,0,0,,54318,13,9,4,1,
2021-07-04 10:57:00,11.12,Gen.G,DWG KIA,DWG KIA,"Senna,Xin Zhao,Renekton,Yasuo,Tahm Kench","Ezreal,Lee Sin,Kalista,Rakan,Azir","Nocturne,Rumble,Lucian,Varus,Braum","Viego,Diana,Sett,Jhin,Leona","Rascal,Clid,Bdd,Ruler,Life","Khan,Canyon,ShowMaker,Ghost (Jang Yong-jun),BeryL",32:22,50962,9,1,1,0,0,60864,19,8,3,1,2
2021-07-04 10:33:00,11.12,EDward Gaming,Top Esports,Top Esports,"Sett,Renekton,Sylas,Aphelios,Varus","Gwen,Xin Zhao,Akali,Kalista,Nautilus","Nocturne,Volibear,LeBlanc,Ezreal,Karma","Dr. Mundo,Diana,Lee Sin,Draven,Thresh","Flandre,Jiejie,Scout,Viper (Park Do-hyeon),Meiko","Qingtian,Karsa,knight (Zhuo Ding),JackeyLove,Zhuo",46:08,76351,25,4,3,0,,84775,25,8,4,4,
2021-07-04 09:41:00,11.12,Nongshim RedForce,Hanwha Life Esports,Hanwha Life Esports,"Kalista,Viego,Akali,Tahm Kench,Lulu","Karma,Thresh,Varus,Gnar,LeBlanc","Gwen,Lee Sin,Azir,Ezreal,Leona","Renekton,Rumble,Nocturne,Ziggs,Rakan","Rich (Lee Jae-won),Peanut,Gori,deokdam,Kellin","DuDu (Lee Dong-ju),Arthur (Park Mi-reu),Chovy,Deft,Vsta",49:19,78399,14,0,2,0,0,95400,27,11,4,2,2
2021-07-04 09:32:00,11.12,Top Esports,EDward Gaming,Top Esports,"Sylas,Akali,Gwen,Nautilus,Leona","Renekton,Xin Zhao,Nocturne,Lucian,Draven","Lee Sin,Diana,Viego,Aphelios,Thresh","Sett,Rumble,LeBlanc,Varus,Alistar","Qingtian,Karsa,knight (Zhuo Ding),JackeyLove,Zhuo","Flandre,Jiejie,Scout,Viper (Park Do-hyeon),Meiko",40:45,80505,26,11,3,1,,72689,14,3,2,1,
2021-07-04 08:41:00,11.12,Hanwha Life Esports,Nongshim RedForce,Hanwha Life Esports,"Karma,Thresh,Varus,Ezreal,Soraka","Lucian,Kalista,Nocturne,Yuumi,Ziggs","Viego,Lee Sin,Akali,Kog'Maw,Lulu","Sett,Rumble,LeBlanc,Senna,Tahm Kench","DuDu (Lee Dong-ju),Arthur (Park Mi-reu),Chovy,Deft,Vsta","Rich (Lee Jae-won),Peanut,Gori,deokdam,Kellin",34:09,66207,16,10,1,2,2,50051,6,0,4,0,0
2021-07-04 08:16:00,11.12,Victory Five,Bilibili Gaming,Bilibili Gaming,"Lee Sin,Akali,Diana,Renekton,Braum","Rumble,Xin Zhao,Thresh,Ryze,Nocturne","Camille,Viego,Galio,Varus,Nautilus","Gwen,Volibear,Sylas,Ezreal,Leona","Aliez (Huang Hao),JugGod,Uniboy,Kepler,Reheal","Biubiu,Weiwei,ZEKA (Kim Geon-woo),Aiming,ppgod",27:31,44524,10,3,0,0,,56348,19,9,4,1,
2021-07-04 07:16:00,11.12,Victory Five,Bilibili Gaming,Bilibili Gaming,"Lee Sin,Akali,Diana,Nautilus,Rakan","Rumble,Xin Zhao,Thresh,Camille,Leona","Nocturne,Viego,Lissandra,Ezreal,Alistar","Gnar,Volibear,LeBlanc,Kalista,Rell","Aliez (Huang Hao),JugGod,Uniboy,Kepler,Reheal","Biubiu,Weiwei,ZEKA (Kim Geon-woo),Aiming,ppgod",42:38,69519,12,1,2,0,,79023,15,11,5,2,
2021-07-04 05:14:00,11.12,Hanwha Life Esports,Nongshim RedForce,Nongshim RedForce,"Thresh,Karma,Varus,Ezreal,Alistar","Lucian,Kalista,Nocturne,Galio,Lulu","Lee Sin,Rumble,Renekton,Sivir,Yuumi","Viego,Diana,Sett,Ziggs,Leona","DuDu (Lee Dong-ju),Arthur (Park Mi-reu),Chovy,Deft,Vsta","Rich (Lee Jae-won),Peanut,Gori,deokdam,Kellin",33:55,56541,9,3,0,0,1,62455,12,9,4,1,1
2021-07-04 01:02:00,11.13,100 Thieves,FlyQuest,100 Thieves,"Lee Sin,Nocturne,Viego,Thresh,Braum","Xin Zhao,Kalista,Renekton,Kai'Sa,Ezreal","Gnar,Diana,Akali,Senna,Sett","Gwen,Fiddlesticks,Lucian,Varus,Nautilus","Ssumday,Closer (Can Çelik),Abbedagge,FBI,huhi","Licorice,Josedeodo,Palafox,Johnsun,Dreams (Han Min-kook)",34:26,67236,14,11,4,2,1,56560,8,3,1,0,1
2021-07-03 23:58:00,11.13,Dignitas,Golden Guardians,Dignitas,"Nocturne,Viego,Lucian,Twisted Fate,LeBlanc","Xin Zhao,Lee Sin,Ezreal,Aphelios,Varus","Renekton,Volibear,Akali,Xayah,Rakan","Gnar,Diana,Tristana,Kalista,Nautilus","FakeGod,Akaadian,Yusui,Neo (Toàn Trần),aphromoo","Solo (Colin Earnest),Iconic,Ablazeolive,Stixxay,Chime",35:09,66512,20,8,2,1,2,61688,11,7,2,1,0
2021-07-03 22:42:00,11.13,Team Liquid,Cloud9,Cloud9,"Sett,Gwen,Lee Sin,Renekton,Lucian","Thresh,Xin Zhao,Akali,Gangplank,Kennen","Nocturne,Trundle,Azir,Aphelios,Braum","Viego,Diana,Yone,Kalista,Rakan","Jenkins,Armao,Jensen,Tactical,CoreJJ","Fudge,Blaber,Perkz,Zven,Vulcan (Philippe Laflamme)",31:34,49331,2,3,2,0,1,64458,15,9,3,2,1
2021-07-03 21:45:00,11.13,Counter Logic Gaming,Evil Geniuses.NA,Evil Geniuses.NA,"Viego,Thresh,Nocturne,LeBlanc,Akali","Xin Zhao,Lee Sin,Kalista,Galio,Syndra","Gwen,Rek'Sai,Azir,Kai'Sa,Nautilus","Sett,Diana,Lucian,Tristana,Braum","Finn,Broxah,Pobelter,WildTurtle,Smoothie","Impact,Svenskeren,Jiizuke,Danny (Kyle Sakamaki),IgNar",27:44,44395,8,2,1,0,0,55049,16,9,3,1,2
2021-07-03 20:43:00,11.13,TSM,Immortals,TSM,"Akali,Sett,Gwen,Jayce,Lucian","Xin Zhao,Nocturne,Thresh,Kalista,Karma","Lee Sin,Diana,Viego,Kai'Sa,Leona","Camille,Karthus,Renekton,Tristana,Nautilus","Huni,Spica,PowerOfEvil,Lost,SwordArt","Revenge (Mohamed Kaddoura),Xerxe,Insanity,Raes,Destiny (Mitchell Shaw)",25:29,50837,16,7,4,1,2,38354,4,0,0,0,0
2021-07-03 18:02:00,11.13,MAD Lions,Rogue (European Team),Rogue (European Team),"Thresh,Lucian,Gwen,Braum,Dr. Mundo","Xin Zhao,LeBlanc,Varus,Karma,Leona","Camille,Lee Sin,Akali,Ezreal,Alistar","Nocturne,Volibear,Orianna,Kalista,Galio","Armut,Elyoya,Humanoid,Carzzy,Kaiser","Odoamne,Inspired,Larssen,Hans sama,Trymbi",41:55,69951,10,6,1,0,1,80532,21,10,5,3,1
2021-07-03 17:01:00,11.13,Misfits Gaming,G2 Esports,Misfits Gaming,"Varus,Viego,Thresh,Braum,Renekton","Akali,Xin Zhao,Gwen,Nocturne,Nautilus","Sett,Lee Sin,Syndra,Kai'Sa,Alistar","Dr. Mundo,Diana,Lucian,Tristana,Leona","HiRit,Razork,Vetheo,Kobbe,Vander","Wunder,Jankos,Caps,Rekkles,Mikyx",32:32,56861,8,6,1,0,1,61796,9,9,4,2,1
2021-07-03 16:10:00,11.13,Fnatic,SK Gaming,Fnatic,"Akali,Xin Zhao,Kalista,Nautilus,LeBlanc","Renekton,Nocturne,Thresh,Rakan,Twisted Fate","Gwen,Viego,Sylas,Kai'Sa,Pyke","Jayce,Lee Sin,Ryze,Tristana,Braum","Adam (Adam Maanane),Bwipo,Nisqy,Upset,Hylissang","Jenax,Treatz,Blue (Ersin Gören),Jezu,Lilipp",28:36,60836,21,11,3,1,1,46977,6,3,1,0,1
2021-07-03 15:09:00,11.13,FC Schalke 04 Esports,Astralis,Astralis,"Akali,Thresh,Trundle,Renekton,Gwen","Nocturne,Varus,Xin Zhao,Lulu,Rakan","Viego,Volibear,Ryze,Tristana,Zilean","Lee Sin,Gragas,Lucian,Ezreal,Braum","BrokenBlade,Kirei,NUCLEARINT,Neon (Matúš Jakubčík),LIMIT (Dino Tot)","WhiteKnight,Zanzarah,MagiFelix,Jeskla,promisq",38:20,67152,13,7,3,2,1,65967,15,8,3,0,1
2021-07-03 14:17:00,11.13,Team Vitality,Excel Esports,Excel Esports,"LeBlanc,Kalista,Thresh,Sylas,Morgana","Xin Zhao,Lucian,Nocturne,Volibear,Braum","Renekton,Viego,Akali,Varus,Leona","Gwen,Lee Sin,Twisted Fate,Draven,Galio","SLT,Selfmade,LIDER,Crownshot,Labrov","Kryze,Markoon,Nukeduck,Patrik,Advienne",33:52,50962,6,2,1,0,1,67909,22,11,3,1,1
2021-07-03 13:45:00,11.12,Liiv SANDBOX,DRX,Liiv SANDBOX,"Varus,Xin Zhao,Lulu,Nocturne,Sett","Lucian,Ezreal,Renekton,Gwen,Akali","Gnar,Rumble,Lee Sin,Jinx,Thresh","Jayce,Diana,Viego,Kalista,Nautilus","Summit,Croco,FATE (Yoo Su-hyeok),Prince (Lee Chae-hwan),Effort","Kingen,Pyosik,SOLKA,BAO (Jeong Hyeon-woo),Becca (Son Min-woo)",31:37,65673,24,11,3,2,1,54504,10,3,1,0,1
2021-07-03 12:45:00,11.12,Liiv SANDBOX,DRX,DRX,"Varus,Xin Zhao,Lulu,Akali,Kindred","Lucian,Renekton,Ezreal,Gwen,Gnar","Lee Sin,Rumble,Sett,Jinx,Thresh","Viego,Diana,Nocturne,Kalista,Nautilus","Summit,Croco,FATE (Yoo Su-hyeok),Prince (Lee Chae-hwan),Effort","Kingen,Pyosik,SOLKA,BAO (Jeong Hyeon-woo),Becca (Son Min-woo)",33:59,53290,5,0,0,0,0,69375,21,10,4,1,1
2021-07-03 12:17:00,11.12,FunPlus Phoenix,Invictus Gaming,Invictus Gaming,"Karma,Xin Zhao,Viego,Varus,Kalista","Lee Sin,Renekton,Nocturne,Gwen,Volibear","Akali,Rumble,Kled,Aphelios,Thresh","Sett,Diana,Lucian,Draven,Nautilus","Nuguri,Tian,Doinb,Lwx,Crisp","neny,XUN,Rookie,Wink,Lucas (Li Tan-Pan-Ao)",32:01,54081,15,4,1,0,,62096,22,7,3,1,
2021-07-03 11:20:00,11.12,FunPlus Phoenix,Invictus Gaming,Invictus Gaming,"Nidalee,Karma,Xin Zhao,Thresh,Varus","Lee Sin,Renekton,Nocturne,Jayce,Sett","Irelia,Diana,Kled,Ezreal,Leona","Volibear,Viego,Akali,Kalista,Taric","Nuguri,Tian,Doinb,Lwx,Crisp","neny,XUN,Rookie,Wink,Lucas (Li Tan-Pan-Ao)",26:06,43095,4,3,0,0,,52788,22,8,4,1,
2021-07-03 11:11:00,11.12,Liiv SANDBOX,DRX,Liiv SANDBOX,"Varus,Xin Zhao,Lulu,Diana,Nidalee","Lucian,Renekton,Akali,Alistar,Braum","Gnar,Rumble,Lee Sin,Ezreal,Leona","Gangplank,Lillia,Nocturne,Kalista,Sett","Summit,Croco,FATE (Yoo Su-hyeok),Prince (Lee Chae-hwan),Effort","Kingen,Pyosik,SOLKA,BAO (Jeong Hyeon-woo),Becca (Son Min-woo)",32:28,61682,9,10,3,2,1,53018,4,2,2,0,0
2021-07-03 10:32:00,11.12,LNG Esports,Rare Atom,Rare Atom,"Viego,LeBlanc,Renekton,Nautilus,Karma","Camille,Xin Zhao,Sett,Diana,Sylas","Gwen,Lee Sin,Twisted Fate,Jinx,Thresh","Nocturne,Volibear,Akali,Varus,Rakan","Ale,Tarzan (Lee Seung-yong),icon,Light (Wang Guang-Yu),Iwandy","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang",30:06,44794,4,1,1,0,,58670,17,9,3,1,
2021-07-03 10:12:00,11.12,T1,Afreeca Freecs,Afreeca Freecs,"Xin Zhao,Varus,Sett,Yuumi,Jayce","Ezreal,Lee Sin,Akali,Gwen,Azir","Viego,Rumble,Karma,Jinx,Thresh","Nocturne,Diana,Renekton,Aphelios,Leona","Canna,Cuzz,Faker,Teddy,Keria","Kiin,Dread (Lee Jin-hyeok),Fly (Song Yong-jun),Leo (Han Gyeo-re),Lehends",32:44,51251,2,3,0,0,1,59351,6,8,4,1,1
2021-07-03 09:23:00,11.12,Rare Atom,LNG Esports,Rare Atom,"Camille,Akali,Diana,Gwen,Lucian","Viego,Xin Zhao,Renekton,Volibear,Gnar","Nocturne,Lee Sin,LeBlanc,Kalista,Nautilus","Fiora,Rumble,Sylas,Varus,Sett","Cube (Dai Yi),Leyan,FoFo,iBoy,Hang","Ale,Tarzan (Lee Seung-yong),icon,Light (Wang Guang-Yu),Iwandy",46:48,83511,16,8,5,2,,76939,15,5,2,0,
2021-07-03 09:04:00,11.12,Afreeca Freecs,T1,Afreeca Freecs,"Ezreal,Akali,Lucian,Leona,Varus","Xin Zhao,Rumble,Lee Sin,Kalista,Alistar","Viego,Diana,Renekton,Aphelios,Thresh","Sett,Nidalee,Nocturne,Jinx,Tahm Kench","Kiin,Dread (Lee Jin-hyeok),Fly (Song Yong-jun),Leo (Han Gyeo-re),Lehends","Canna,Cuzz,Faker,Teddy,Keria",40:53,73232,8,10,3,2,1,68795,6,4,3,0,1
