tier,division,match_id
BRONZE,I,EUW1_5051922506
BRONZE,I,EUW1_5051851987
BRONZE,I,EUW1_5051785942
BRONZE,I,EUW1_5051811560
BRONZE,I,EUW1_5050521397
BRONZE,I,EUW1_5050445177
BRONZE,I,EUW1_5048867160
BRONZE,I,EUW1_5048802874
BRONZE,I,EUW1_5048727713
BRONZE,I,EUW1_5048284097
BRONZE,I,EUW1_5046656830
BRONZE,I,EUW1_5046592133
BRONZE,I,EUW1_5046503993
BRONZE,I,EUW1_5046570551
BRONZE,I,EUW1_5044947462
BRONZE,I,EUW1_5044942899
BRONZE,I,EUW1_5044914163
BRONZE,I,EUW1_5044811865
BRONZE,I,EUW1_5044676752
BRONZE,I,EUW1_5044702709
BRONZE,I,EUW1_5043228067
BRONZE,I,EUW1_5043010443
BRONZE,I,EUW1_5043021304
BRONZE,I,EUW1_5042521249
BRONZE,I,EUW1_5042418130
BRONZE,I,EUW1_5042373681
BRONZE,I,EUW1_5042299577
BRONZE,I,EUW1_5041509024
BRONZE,I,EUW1_5041502213
BRONZE,I,EUW1_5041346937
BRONZE,I,EUW1_5041318061
BRONZE,I,EUW1_5041235440
BRONZE,I,EUW1_5041282105
BRONZE,I,EUW1_5041117429
BRONZE,I,EUW1_5040772303
BRONZE,I,EUW1_5039723669
BRONZE,I,EUW1_5039533620
BRONZE,I,EUW1_5039409979
BRONZE,I,EUW1_5039395313
BRONZE,I,EUW1_5039197617
BRONZE,I,EUW1_5039250978
BRONZE,I,EUW1_5039167081
BRONZE,I,EUW1_5232154247
BRONZE,I,EUW1_5232005584
BRONZE,I,EUW1_5231734072
BRONZE,I,EUW1_5231181455
BRONZE,I,EUW1_5231172260
BRONZE,I,EUW1_5228606643
BRONZE,I,EUW1_5228498276
BRONZE,I,EUW1_5228420292
BRONZE,I,EUW1_5214087310
BRONZE,I,EUW1_5214030047
BRONZE,I,EUW1_5213927168
BRONZE,I,EUW1_5213921391
BRONZE,I,EUW1_5213782873
BRONZE,I,EUW1_5201454385
BRONZE,I,EUW1_5201378329
BRONZE,I,EUW1_5153227171
BRONZE,I,EUW1_5153200749
BRONZE,I,EUW1_5150119717
BRONZE,I,EUW1_5150049878
BRONZE,I,EUW1_5149689341
BRONZE,I,EUW1_5123411877
BRONZE,I,EUW1_5103617611
BRONZE,I,EUW1_5080332527
BRONZE,I,EUW1_5080173626
BRONZE,I,EUW1_5075901184
BRONZE,I,EUW1_5075419660
BRONZE,I,EUW1_5075412955
BRONZE,I,EUW1_5073705902
BRONZE,I,EUW1_5073586390
BRONZE,I,EUW1_5073622592
BRONZE,I,EUW1_5068045084
BRONZE,I,EUW1_5067975547
BRONZE,I,EUW1_5067879190
BRONZE,I,EUW1_5066376959
BRONZE,I,EUW1_5066259691
BRONZE,I,EUW1_5066172625
BRONZE,I,EUW1_5066045774
BRONZE,I,EUW1_5065933226
BRONZE,I,EUW1_5051963002
