tier,division,match_id
DIAMOND,I,EUW1_5524592246
DIAMOND,I,EUW1_5523356684
DIAMOND,I,EUW1_5521400432
DIAMOND,I,EUW1_5519600487
DIAMOND,I,EUW1_5518237556
DIAMOND,I,EUW1_5516877975
DIAMOND,I,EUW1_5515458016
DIAMOND,I,EUW1_5513276517
DIAMOND,I,EUW1_5510966028
DIAMOND,I,EUW1_5510960537
DIAMOND,I,EUW1_5509037477
DIAMOND,I,EUW1_5507625054
DIAMOND,I,EUW1_5506348292
DIAMOND,I,EUW1_5504185344
DIAMOND,I,EUW1_5503126199
DIAMOND,I,EUW1_5528987093
DIAMOND,I,EUW1_5528923280
DIAMOND,I,EUW1_5526776216
DIAMOND,I,EUW1_5526774421
DIAMOND,I,EUW1_5526783019
DIAMOND,I,EUW1_5526739981
DIAMOND,I,EUW1_5526690147
DIAMOND,I,EUW1_5526660398
DIAMOND,I,EUW1_5524417243
DIAMOND,I,EUW1_5524099564
DIAMOND,I,EUW1_5524135514
DIAMOND,I,EUW1_5519426112
DIAMOND,I,EUW1_5519392770
DIAMOND,I,EUW1_5519308016
DIAMOND,I,EUW1_5519313650
DIAMOND,I,EUW1_5519261180
DIAMOND,I,EUW1_5518180026
DIAMOND,I,EUW1_5518255013
DIAMOND,I,EUW1_5506097193
DIAMOND,I,EUW1_5506023414
DIAMOND,I,EUW1_5505927086
DIAMOND,I,EUW1_5498840913
DIAMOND,I,EUW1_5498771357
DIAMOND,I,EUW1_5497646585
DIAMOND,I,EUW1_5497609870
DIAMOND,I,EUW1_5534669495
DIAMOND,I,EUW1_5534705617
DIAMOND,I,EUW1_5534683481
DIAMOND,I,EUW1_5533852697
DIAMOND,I,EUW1_5533684269
DIAMOND,I,EUW1_5533283579
DIAMOND,I,EUW1_5533246421
DIAMOND,I,EUW1_5533181765
DIAMOND,I,EUW1_5533145055
DIAMOND,I,EUW1_5533073173
DIAMOND,I,EUW1_5533057748
DIAMOND,I,EUW1_5532929842
DIAMOND,I,EUW1_5532944907
DIAMOND,I,EUW1_5532872788
DIAMOND,I,EUW1_5532681187
DIAMOND,I,EUW1_5532655879
DIAMOND,I,EUW1_5532621913
DIAMOND,I,EUW1_5532478209
DIAMOND,I,EUW1_5532458266
DIAMOND,I,EUW1_5532281269
DIAMOND,I,EUW1_5531917471
DIAMOND,I,EUW1_5531872363
DIAMOND,I,EUW1_5531825767
DIAMOND,I,EUW1_5531800464
DIAMOND,I,EUW1_5531633873
DIAMOND,I,EUW1_5533806022
DIAMOND,I,EUW1_5512282228
DIAMOND,I,EUW1_5500881662
DIAMOND,I,EUW1_5492860613
DIAMOND,I,EUW1_5489782028
DIAMOND,I,EUW1_5488736127
DIAMOND,I,EUW1_5488773301
DIAMOND,I,EUW1_5488692815
DIAMOND,I,EUW1_5488710477
DIAMOND,I,EUW1_5488599006
DIAMOND,I,EUW1_5484655076
DIAMOND,I,EUW1_5483452363
DIAMOND,I,EUW1_5483278255
DIAMOND,I,EUW1_5483273499
DIAMOND,I,EUW1_5471656679
DIAMOND,I,EUW1_5471643053
DIAMOND,I,EUW1_5471621676
DIAMOND,I,EUW1_5471587950
DIAMOND,I,EUW1_5471526763
DIAMOND,I,EUW1_5471563011
DIAMOND,I,EUW1_5471510746
DIAMOND,I,EUW1_5471445565
DIAMOND,I,EUW1_5471388674
DIAMOND,I,EUW1_5471157124
DIAMOND,I,EUW1_5471103914
DIAMOND,I,EUW1_5532256204
DIAMOND,I,EUW1_5532172480
DIAMOND,I,EUW1_5532135667
DIAMOND,I,EUW1_5532101786
DIAMOND,I,EUW1_5532007826
DIAMOND,I,EUW1_5531983768
DIAMOND,I,EUW1_5531906669
DIAMOND,I,EUW1_5531422893
DIAMOND,I,EUW1_5531432558
DIAMOND,I,EUW1_5531352938
DIAMOND,I,EUW1_5531288946
DIAMOND,I,EUW1_5531285700
DIAMOND,I,EUW1_5531284033
DIAMOND,I,EUW1_5531212546
DIAMOND,I,EUW1_5531170891
DIAMOND,I,EUW1_5530277808
DIAMOND,I,EUW1_5530232826
DIAMOND,I,EUW1_5530057663
DIAMOND,I,EUW1_5530061048
DIAMOND,I,EUW1_5529907807
DIAMOND,I,EUW1_5529942735
DIAMOND,I,EUW1_5528438245
DIAMOND,I,EUW1_5528560677
DIAMOND,I,EUW1_5526966334
DIAMOND,I,EUW1_5526962334
DIAMOND,I,EUW1_5534369655
DIAMOND,I,EUW1_5534383163
DIAMOND,I,EUW1_5534213800
DIAMOND,I,EUW1_5534164726
DIAMOND,I,EUW1_5533884228
DIAMOND,I,EUW1_5524307049
DIAMOND,I,EUW1_5524322173
DIAMOND,I,EUW1_5505896750
DIAMOND,I,EUW1_5504263553
DIAMOND,I,EUW1_5504198972
DIAMOND,I,EUW1_5504165455
DIAMOND,I,EUW1_5504162503
DIAMOND,I,EUW1_5504058793
DIAMOND,I,EUW1_5504054862
DIAMOND,I,EUW1_5503990735
DIAMOND,I,EUW1_5491120123
DIAMOND,I,EUW1_5491074690
DIAMOND,I,EUW1_5490954552
DIAMOND,I,EUW1_5490908587
DIAMOND,I,EUW1_5490932114
DIAMOND,I,EUW1_5490818847
DIAMOND,I,EUW1_5490776539
DIAMOND,I,EUW1_5488099412
DIAMOND,I,EUW1_5487342852
DIAMOND,I,EUW1_5487302821
DIAMOND,I,EUW1_5533492500
DIAMOND,I,EUW1_5533436028
DIAMOND,I,EUW1_5533359162
DIAMOND,I,EUW1_5531534667
DIAMOND,I,EUW1_5529803254
DIAMOND,I,EUW1_5528497182
DIAMOND,I,EUW1_5528530485
DIAMOND,I,EUW1_5528305464
DIAMOND,I,EUW1_5528059115
DIAMOND,I,EUW1_5528047381
DIAMOND,I,EUW1_5525215518
DIAMOND,I,EUW1_5514952464
DIAMOND,I,EUW1_5514570079
DIAMOND,I,EUW1_5514478277
DIAMOND,I,EUW1_5514475956
DIAMOND,I,EUW1_5513244730
DIAMOND,I,EUW1_5513221882
DIAMOND,I,EUW1_5512966606
DIAMOND,I,EUW1_5512923975
DIAMOND,I,EUW1_5511850977
DIAMOND,I,EUW1_5511790787
DIAMOND,I,EUW1_5511678697
DIAMOND,I,EUW1_5508991149
DIAMOND,I,EUW1_5508536513
DIAMOND,I,EUW1_5506041850
DIAMOND,I,EUW1_5516367647
DIAMOND,I,EUW1_5516341651
DIAMOND,I,EUW1_5514946957
DIAMOND,I,EUW1_5513869841
DIAMOND,I,EUW1_5470683533
DIAMOND,I,EUW1_5469386460
DIAMOND,I,EUW1_5469421729
DIAMOND,I,EUW1_5469296668
DIAMOND,I,EUW1_5469280967
DIAMOND,I,EUW1_5469201655
DIAMOND,I,EUW1_5469151461
DIAMOND,I,EUW1_5469116365
DIAMOND,I,EUW1_5424476243
DIAMOND,I,EUW1_5424424730
DIAMOND,I,EUW1_5415554927
DIAMOND,I,EUW1_5415541067
DIAMOND,I,EUW1_5415297907
DIAMOND,I,EUW1_5415281701
DIAMOND,I,EUW1_5415148646
DIAMOND,I,EUW1_5413971370
DIAMOND,I,EUW1_5413907360
DIAMOND,I,EUW1_5413629080
DIAMOND,I,EUW1_5413554276
DIAMOND,I,EUW1_5413416809
DIAMOND,I,EUW1_5413431806
DIAMOND,I,EUW1_5534422151
DIAMOND,I,EUW1_5534417251
DIAMOND,I,EUW1_5534303603
DIAMOND,I,EUW1_5534137388
DIAMOND,I,EUW1_5534052047
DIAMOND,I,EUW1_5533922106
DIAMOND,I,EUW1_5533598329
DIAMOND,I,EUW1_5533651287
DIAMOND,I,EUW1_5533377041
DIAMOND,I,EUW1_5531741015
DIAMOND,I,EUW1_5529225884
DIAMOND,I,EUW1_5529160344
DIAMOND,I,EUW1_5527569755
DIAMOND,I,EUW1_5527632107
DIAMOND,I,EUW1_5527507213
DIAMOND,I,EUW1_5527172923
DIAMOND,I,EUW1_5527096247
DIAMOND,I,EUW1_5527020302
DIAMOND,I,EUW1_5526466013
DIAMOND,I,EUW1_5526369478
DIAMOND,I,EUW1_5525855299
DIAMOND,I,EUW1_5525340122
DIAMOND,I,EUW1_5523571005
DIAMOND,I,EUW1_5523441807
DIAMOND,I,EUW1_5523285770
DIAMOND,I,EUW1_5534668866
DIAMOND,I,EUW1_5533474055
DIAMOND,I,EUW1_5533417265
DIAMOND,I,EUW1_5533317946
DIAMOND,I,EUW1_5533283180
DIAMOND,I,EUW1_5533246421
DIAMOND,I,EUW1_5533251006
DIAMOND,I,EUW1_5533126967
DIAMOND,I,EUW1_5532681505
DIAMOND,I,EUW1_5532626279
DIAMOND,I,EUW1_5532560155
DIAMOND,I,EUW1_5532515674
DIAMOND,I,EUW1_5532460293
DIAMOND,I,EUW1_5530812219
DIAMOND,I,EUW1_5530656838
DIAMOND,I,EUW1_5530633206
DIAMOND,I,EUW1_5530580785
DIAMOND,I,EUW1_5530400714
DIAMOND,I,EUW1_5530315863
DIAMOND,I,EUW1_5530290091
DIAMOND,I,EUW1_5530256183
DIAMOND,I,EUW1_5530222358
DIAMOND,I,EUW1_5530185680
DIAMOND,I,EUW1_5530141030
DIAMOND,I,EUW1_5530095450
DIAMOND,I,EUW1_5530990942
DIAMOND,I,EUW1_5530806642
DIAMOND,I,EUW1_5530772865
DIAMOND,I,EUW1_5530646798
DIAMOND,I,EUW1_5529652467
DIAMOND,I,EUW1_5529599611
DIAMOND,I,EUW1_5522484642
DIAMOND,I,EUW1_5515246214
DIAMOND,I,EUW1_5507880396
DIAMOND,I,EUW1_5507869055
DIAMOND,I,EUW1_5507882622
DIAMOND,I,EUW1_5507770105
DIAMOND,I,EUW1_5507738058
DIAMOND,I,EUW1_5507712620
DIAMOND,I,EUW1_5504395562
DIAMOND,I,EUW1_5502599601
DIAMOND,I,EUW1_5502568009
DIAMOND,I,EUW1_5502566252
DIAMOND,I,EUW1_5502653824
DIAMOND,I,EUW1_5502400303
DIAMOND,I,EUW1_5500995524
DIAMOND,I,EUW1_5501072945
DIAMOND,I,EUW1_5501052600
DIAMOND,I,EUW1_5501002144
DIAMOND,I,EUW1_5499482669
DIAMOND,I,EUW1_5534395896
DIAMOND,I,EUW1_5533349562
DIAMOND,I,EUW1_5531858954
DIAMOND,I,EUW1_5530619306
DIAMOND,I,EUW1_5530672591
DIAMOND,I,EUW1_5530537135
DIAMOND,I,EUW1_5530562131
DIAMOND,I,EUW1_5530204049
DIAMOND,I,EUW1_5529279949
DIAMOND,I,EUW1_5529009470
DIAMOND,I,EUW1_5527776311
DIAMOND,I,EUW1_5527393268
DIAMOND,I,EUW1_5527138338
DIAMOND,I,EUW1_5527115527
DIAMOND,I,EUW1_5526638581
DIAMOND,I,EUW1_5526057358
DIAMOND,I,EUW1_5525859342
DIAMOND,I,EUW1_5525002836
DIAMOND,I,EUW1_5525010537
DIAMOND,I,EUW1_5524188739
DIAMOND,I,EUW1_5524138042
DIAMOND,I,EUW1_5523873686
DIAMOND,I,EUW1_5523872340
DIAMOND,I,EUW1_5523860708
DIAMOND,I,EUW1_5523830823
DIAMOND,I,EUW1_5534472289
DIAMOND,I,EUW1_5534367276
DIAMOND,I,EUW1_5534102940
DIAMOND,I,EUW1_5533924705
DIAMOND,I,EUW1_5531868744
DIAMOND,I,EUW1_5523288698
DIAMOND,I,EUW1_5519157717
DIAMOND,I,EUW1_5518149792
DIAMOND,I,EUW1_5518059951
