tier,division,match_id
BRONZE,III,EUW1_4999011822
BRONZE,III,EUW1_5188107381
BRONZE,III,EUW1_5061511919
BRONZE,III,EUW1_5060760654
BRONZE,III,EUW1_5060666578
BRONZE,III,EUW1_5059987909
BRONZE,III,EUW1_5059867741
BRONZE,III,EUW1_5059673626
BRONZE,III,EUW1_5057466087
BRONZE,III,EUW1_5057480613
BRONZE,III,EUW1_5051007565
BRONZE,III,EUW1_5044752104
BRONZE,III,EUW1_5044694065
BRONZE,III,EUW1_5042686183
BRONZE,III,EUW1_5042387709
BRONZE,III,EUW1_5042423140
BRONZE,III,EUW1_5041345164
BRONZE,III,EUW1_5040936529
BRONZE,III,EUW1_5027281859
BRONZE,III,EUW1_5025774750
BRONZE,III,EUW1_5025773896
BRONZE,III,EUW1_5025703174
BRONZE,III,EUW1_5023578185
BRONZE,III,EUW1_5021746014
BRONZE,III,EUW1_5021764787
BRONZE,III,EUW1_5020251684
BRONZE,III,EUW1_5014731726
BRONZE,III,EUW1_5014640237
BRONZE,III,EUW1_5014394724
BRONZE,III,EUW1_5014304936
BRONZE,III,EUW1_5014210244
BRONZE,III,EUW1_5014204123
BRONZE,III,EUW1_5012898765
BRONZE,III,EUW1_5012912600
BRONZE,III,EUW1_5012895807
BRONZE,III,EUW1_5012876347
BRONZE,III,EUW1_5012497546
BRONZE,III,EUW1_5012491262
BRONZE,III,EUW1_5012442486
BRONZE,III,EUW1_5011492436
BRONZE,III,EUW1_5011477117
BRONZE,III,EUW1_5011409708
BRONZE,III,EUW1_5259902073
BRONZE,III,EUW1_5139674621
BRONZE,III,EUW1_5103208933
BRONZE,III,EUW1_5100699854
BRONZE,III,EUW1_5097027849
BRONZE,III,EUW1_5096983705
BRONZE,III,EUW1_5095834744
BRONZE,III,EUW1_5086739051
BRONZE,III,EUW1_5084766127
BRONZE,III,EUW1_5084732461
BRONZE,III,EUW1_5084620152
BRONZE,III,EUW1_5075412004
BRONZE,III,EUW1_5073616896
BRONZE,III,EUW1_5073581309
BRONZE,III,EUW1_5073533552
BRONZE,III,EUW1_5073227662
BRONZE,III,EUW1_5072407642
BRONZE,III,EUW1_5072463775
BRONZE,III,EUW1_5071154696
BRONZE,III,EUW1_5070335916
BRONZE,III,EUW1_5069427481
BRONZE,III,EUW1_5069442827
BRONZE,III,EUW1_5067461269
BRONZE,III,EUW1_5065890668
BRONZE,III,EUW1_5065784568
BRONZE,III,EUW1_5060246474
BRONZE,III,EUW1_5059290546
BRONZE,III,EUW1_5059137492
BRONZE,III,EUW1_5059191915
BRONZE,III,EUW1_5046420403
BRONZE,III,EUW1_5046416206
BRONZE,III,EUW1_5041685636
BRONZE,III,EUW1_5040728800
BRONZE,III,EUW1_5040774125
BRONZE,III,EUW1_5038939541
BRONZE,III,EUW1_5032963337
BRONZE,III,EUW1_5032143507
BRONZE,III,EUW1_5032000203
BRONZE,III,EUW1_5030555469
BRONZE,III,EUW1_5030405876
BRONZE,III,EUW1_5006094093
BRONZE,III,EUW1_5005956924
BRONZE,III,EUW1_5548703869
BRONZE,III,EUW1_5544854477
BRONZE,III,EUW1_5544750051
BRONZE,III,EUW1_5543215086
BRONZE,III,EUW1_5456836100
BRONZE,III,EUW1_5447200097
BRONZE,III,EUW1_5447234471
BRONZE,III,EUW1_5447116878
BRONZE,III,EUW1_5444460622
BRONZE,III,EUW1_5436895982
BRONZE,III,EUW1_5432118136
BRONZE,III,EUW1_5426167061
BRONZE,III,EUW1_5426041615
BRONZE,III,EUW1_5418866013
BRONZE,III,EUW1_5415275586
BRONZE,III,EUW1_5415170243
BRONZE,III,EUW1_5415126555
BRONZE,III,EUW1_5413501479
BRONZE,III,EUW1_5412272179
BRONZE,III,EUW1_5412167413
BRONZE,III,EUW1_5412050983
BRONZE,III,EUW1_5410978498
BRONZE,III,EUW1_5409706018
BRONZE,III,EUW1_5409678674
BRONZE,III,EUW1_5409418251
BRONZE,III,EUW1_5409395002
BRONZE,III,EUW1_5409411125
BRONZE,III,EUW1_5408071418
BRONZE,III,EUW1_5406796759
BRONZE,III,EUW1_5405198062
BRONZE,III,EUW1_5405060826
BRONZE,III,EUW1_5387078626
BRONZE,III,EUW1_5379356225
BRONZE,III,EUW1_5370242745
BRONZE,III,EUW1_5352293742
BRONZE,III,EUW1_5349494075
BRONZE,III,EUW1_5347794501
BRONZE,III,EUW1_5346710803
BRONZE,III,EUW1_5341887883
BRONZE,III,EUW1_5341728249
BRONZE,III,EUW1_5332235636
BRONZE,III,EUW1_5327679940
BRONZE,III,EUW1_5308243700
BRONZE,III,EUW1_5307319440
BRONZE,III,EUW1_5305320837
BRONZE,III,EUW1_5302038051
BRONZE,III,EUW1_5301991927
BRONZE,III,EUW1_5301947030
BRONZE,III,EUW1_5300146972
BRONZE,III,EUW1_5298286384
BRONZE,III,EUW1_5291438233
BRONZE,III,EUW1_5287503645
BRONZE,III,EUW1_5285139252
BRONZE,III,EUW1_5271992157
BRONZE,III,EUW1_5268214259
BRONZE,III,EUW1_5265675879
BRONZE,III,EUW1_5264269472
BRONZE,III,EUW1_5254373338
BRONZE,III,EUW1_5250562023
BRONZE,III,EUW1_5247300449
