match_id,tier,division,patch,game_duration,region,winning_team,first_champion,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald
EUW1_5547260526,DIAMOND,II,11.22,1996,EUW1,200.0,100.0,200.0,200.0,100.0,100.0,200.0
EUW1_5547039429,DIAMOND,II,11.22,1813,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
EUW1_5545612356,DIAMOND,II,11.22,976,EUW1,100.0,100.0,100.0,,,100.0,100.0
EUW1_5545525579,DIAMOND,II,11.22,1689,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5543975842,DIAMOND,II,11.22,1969,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5543798833,DIAMOND,II,11.22,1633,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5543764615,DIAMOND,II,11.22,1156,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5543648700,DIAMOND,II,11.22,1444,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
EUW1_5543535714,DIAMOND,II,11.22,1154,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5543417831,DIAMOND,II,11.22,1211,EUW1,200.0,200.0,100.0,,,200.0,100.0
EUW1_5543307667,DIAMOND,II,11.22,2144,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,200.0
EUW1_5543278562,DIAMOND,II,11.22,2262,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,100.0
EUW1_5543282193,DIAMOND,II,11.22,1686,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
EUW1_5543128646,DIAMOND,II,11.22,1389,EUW1,100.0,100.0,100.0,100.0,,100.0,
EUW1_5543190778,DIAMOND,II,11.22,1662,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5542676505,DIAMOND,II,11.22,1948,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5542613708,DIAMOND,II,11.22,1304,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5542519453,DIAMOND,II,11.22,1440,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5541725094,DIAMOND,II,11.22,197,EUW1,200.0,100.0,,,,,
EUW1_5541588823,DIAMOND,II,11.22,1850,EUW1,200.0,200.0,100.0,200.0,100.0,100.0,100.0
EUW1_5541562501,DIAMOND,II,11.22,1988,EUW1,100.0,100.0,100.0,100.0,200.0,200.0,
EUW1_5541457835,DIAMOND,II,11.22,1741,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
EUW1_5540385522,DIAMOND,II,11.22,1508,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5540192372,DIAMOND,II,11.22,1787,EUW1,200.0,100.0,200.0,,200.0,200.0,200.0
EUW1_5539904095,DIAMOND,II,11.22,2364,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,100.0
EUW1_5539832448,DIAMOND,II,11.22,1515,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5539689565,DIAMOND,II,11.22,1818,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
EUW1_5539665897,DIAMOND,II,11.22,1871,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5539641582,DIAMOND,II,11.22,2491,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5539548620,DIAMOND,II,11.22,1689,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
EUW1_5539545381,DIAMOND,II,11.22,1681,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5539552687,DIAMOND,II,11.22,1541,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5538471769,DIAMOND,II,11.22,1602,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5538378081,DIAMOND,II,11.22,920,EUW1,100.0,100.0,100.0,,,100.0,100.0
EUW1_5538363598,DIAMOND,II,11.22,1460,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5538166477,DIAMOND,II,11.22,1863,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
EUW1_5538030043,DIAMOND,II,11.22,2129,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,100.0
EUW1_5536879951,DIAMOND,II,11.22,1717,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5535145503,DIAMOND,II,11.21,1917,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
EUW1_5535098408,DIAMOND,II,11.21,2192,EUW1,100.0,100.0,100.0,100.0,200.0,100.0,100.0
EUW1_5533219945,DIAMOND,II,11.21,1962,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5533196652,DIAMOND,II,11.21,1226,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5533009126,DIAMOND,II,11.21,2590,EUW1,100.0,100.0,200.0,200.0,200.0,100.0,200.0
EUW1_5532976215,DIAMOND,II,11.21,1387,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,100.0
EUW1_5533041013,DIAMOND,II,11.21,1249,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5532937611,DIAMOND,II,11.21,2103,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5532924676,DIAMOND,II,11.21,1857,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,200.0
EUW1_5548223788,DIAMOND,II,11.22,1422,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5548128967,DIAMOND,II,11.22,1834,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5541163415,DIAMOND,II,11.22,1763,EUW1,100.0,100.0,100.0,100.0,,200.0,200.0
EUW1_5541080402,DIAMOND,II,11.22,1183,EUW1,100.0,100.0,100.0,100.0,,200.0,200.0
EUW1_5541124937,DIAMOND,II,11.22,2026,EUW1,100.0,100.0,100.0,100.0,200.0,200.0,100.0
EUW1_5538153947,DIAMOND,II,11.22,2231,EUW1,100.0,200.0,200.0,200.0,100.0,200.0,200.0
EUW1_5538081536,DIAMOND,II,11.22,929,EUW1,100.0,100.0,100.0,,,100.0,100.0
EUW1_5538055264,DIAMOND,II,11.22,2230,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,100.0
EUW1_5538061020,DIAMOND,II,11.22,1420,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,200.0
EUW1_5537947384,DIAMOND,II,11.22,1256,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
EUW1_5537884851,DIAMOND,II,11.22,1502,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
EUW1_5537951123,DIAMOND,II,11.22,1381,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5537787846,DIAMOND,II,11.22,2189,EUW1,200.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5536501873,DIAMOND,II,11.22,634,EUW1,100.0,100.0,100.0,,,100.0,
EUW1_5536468791,DIAMOND,II,11.22,1548,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,100.0
EUW1_5536406198,DIAMOND,II,11.22,1504,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
EUW1_5536423391,DIAMOND,II,11.22,1668,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
EUW1_5536470942,DIAMOND,II,11.22,1239,EUW1,200.0,200.0,200.0,200.0,,200.0,100.0
EUW1_5535495937,DIAMOND,II,11.21,1735,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5535442715,DIAMOND,II,11.21,1169,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5535408790,DIAMOND,II,11.21,192,EUW1,200.0,200.0,,,,,
EUW1_5535404714,DIAMOND,II,11.21,996,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5535094912,DIAMOND,II,11.21,1206,EUW1,100.0,100.0,100.0,,,100.0,200.0
EUW1_5533688182,DIAMOND,II,11.21,1360,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
EUW1_5533625047,DIAMOND,II,11.21,1120,EUW1,200.0,200.0,200.0,200.0,,100.0,200.0
EUW1_5532511770,DIAMOND,II,11.21,1218,EUW1,100.0,200.0,100.0,,,100.0,100.0
EUW1_5532427890,DIAMOND,II,11.21,1072,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5532374054,DIAMOND,II,11.21,1337,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5532317882,DIAMOND,II,11.21,1590,EUW1,200.0,100.0,200.0,200.0,,100.0,100.0
EUW1_5532332649,DIAMOND,II,11.21,1493,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5532216413,DIAMOND,II,11.21,2129,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,100.0
EUW1_5532150356,DIAMOND,II,11.21,1724,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5532006422,DIAMOND,II,11.21,1855,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,200.0
EUW1_5531993121,DIAMOND,II,11.21,1295,EUW1,100.0,200.0,100.0,100.0,,200.0,100.0
EUW1_5531919274,DIAMOND,II,11.21,993,EUW1,100.0,200.0,100.0,,,100.0,100.0
EUW1_5531893807,DIAMOND,II,11.21,1907,EUW1,200.0,100.0,200.0,100.0,200.0,200.0,200.0
EUW1_5529274860,DIAMOND,II,11.21,1108,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
EUW1_5529178066,DIAMOND,II,11.21,1958,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5529182599,DIAMOND,II,11.21,1435,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5528868991,DIAMOND,II,11.21,1428,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5528884773,DIAMOND,II,11.21,1270,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5528788845,DIAMOND,II,11.21,1828,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5528744800,DIAMOND,II,11.21,1769,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5528741059,DIAMOND,II,11.21,1380,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
EUW1_5528516505,DIAMOND,II,11.21,2110,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5525580434,DIAMOND,II,11.21,2828,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5525651922,DIAMOND,II,11.21,2279,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5525439500,DIAMOND,II,11.21,1359,EUW1,200.0,200.0,200.0,200.0,,100.0,200.0
EUW1_5525454624,DIAMOND,II,11.21,2032,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,
EUW1_5521397381,DIAMOND,II,11.21,1893,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5548601639,DIAMOND,II,11.22,1961,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
EUW1_5548508865,DIAMOND,II,11.22,195,EUW1,200.0,100.0,,,,,
EUW1_5545577399,DIAMOND,II,11.22,1834,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
EUW1_5545518799,DIAMOND,II,11.22,2033,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5544252060,DIAMOND,II,11.22,1972,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5544107641,DIAMOND,II,11.22,1479,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5543761572,DIAMOND,II,11.22,1908,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5543644249,DIAMOND,II,11.22,1320,EUW1,200.0,200.0,200.0,200.0,,100.0,100.0
EUW1_5543421300,DIAMOND,II,11.22,1714,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5543342484,DIAMOND,II,11.22,1558,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5543286061,DIAMOND,II,11.22,1416,EUW1,100.0,200.0,200.0,100.0,,200.0,100.0
EUW1_5543123707,DIAMOND,II,11.22,1877,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,200.0
EUW1_5543065294,DIAMOND,II,11.22,2244,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,200.0
EUW1_5543002414,DIAMOND,II,11.22,1681,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,
EUW1_5542916240,DIAMOND,II,11.22,1532,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5542902932,DIAMOND,II,11.22,2256,EUW1,100.0,100.0,200.0,200.0,100.0,100.0,200.0
EUW1_5542479924,DIAMOND,II,11.22,2250,EUW1,100.0,100.0,100.0,200.0,200.0,100.0,100.0
EUW1_5542403731,DIAMOND,II,11.22,1889,EUW1,100.0,100.0,100.0,200.0,200.0,100.0,
EUW1_5542195705,DIAMOND,II,11.22,1538,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
EUW1_5541796099,DIAMOND,II,11.22,2113,EUW1,200.0,100.0,200.0,100.0,100.0,100.0,200.0
EUW1_5541540673,DIAMOND,II,11.22,2143,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,200.0
EUW1_5537452575,DIAMOND,II,11.22,2111,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,
EUW1_5537307007,DIAMOND,II,11.22,1443,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5534868531,DIAMOND,II,11.21,2009,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
EUW1_5533363314,DIAMOND,II,11.21,1500,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5532315859,DIAMOND,II,11.21,2517,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
EUW1_5531898432,DIAMOND,II,11.21,2279,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,
EUW1_5531859925,DIAMOND,II,11.21,2007,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5527460317,DIAMOND,II,11.21,1888,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5527472929,DIAMOND,II,11.21,1993,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,200.0
EUW1_5527241001,DIAMOND,II,11.21,1724,EUW1,200.0,200.0,100.0,200.0,100.0,200.0,100.0
EUW1_5527225977,DIAMOND,II,11.21,982,EUW1,100.0,100.0,100.0,,,100.0,
EUW1_5527048005,DIAMOND,II,11.21,1997,EUW1,200.0,200.0,100.0,100.0,200.0,200.0,200.0
EUW1_5526450947,DIAMOND,II,11.21,2187,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,
EUW1_5526381948,DIAMOND,II,11.21,1782,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
EUW1_5524893167,DIAMOND,II,11.21,1649,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
EUW1_5523641152,DIAMOND,II,11.21,1683,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5523340910,DIAMOND,II,11.21,2305,EUW1,200.0,200.0,200.0,100.0,200.0,200.0,200.0
EUW1_5522922572,DIAMOND,II,11.21,1991,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5522693334,DIAMOND,II,11.21,1189,EUW1,100.0,100.0,100.0,,,100.0,200.0
EUW1_5522609385,DIAMOND,II,11.21,913,EUW1,200.0,100.0,,,,100.0,100.0
EUW1_5522576015,DIAMOND,II,11.21,1490,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5521792702,DIAMOND,II,11.21,2148,EUW1,100.0,100.0,100.0,100.0,,100.0,
EUW1_5521548231,DIAMOND,II,11.21,1954,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,200.0
EUW1_5518016015,DIAMOND,II,11.21,1768,EUW1,200.0,100.0,100.0,200.0,100.0,200.0,100.0
EUW1_5518000693,DIAMOND,II,11.21,2074,EUW1,100.0,100.0,100.0,100.0,200.0,200.0,100.0
EUW1_5517937265,DIAMOND,II,11.21,1570,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
EUW1_5516887788,DIAMOND,II,11.21,1682,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5516833931,DIAMOND,II,11.21,1020,EUW1,100.0,100.0,100.0,,,200.0,100.0
EUW1_5516709316,DIAMOND,II,11.21,1477,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5534637989,DIAMOND,III,11.21,1288,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5534563210,DIAMOND,III,11.21,1114,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5533234352,DIAMOND,III,11.21,2151,EUW1,100.0,200.0,200.0,200.0,200.0,100.0,200.0
EUW1_5532005418,DIAMOND,III,11.21,1444,EUW1,100.0,200.0,100.0,,,200.0,100.0
EUW1_5532000746,DIAMOND,III,11.21,1500,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5531903939,DIAMOND,III,11.21,1803,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,100.0
EUW1_5531857745,DIAMOND,III,11.21,1731,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
EUW1_5531533016,DIAMOND,III,11.21,1355,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5531396059,DIAMOND,III,11.21,1763,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5531394971,DIAMOND,III,11.21,1807,EUW1,200.0,100.0,100.0,100.0,200.0,100.0,200.0
EUW1_5531230144,DIAMOND,III,11.21,1246,EUW1,200.0,100.0,100.0,,,100.0,100.0
EUW1_5527465022,DIAMOND,III,11.21,1677,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5527395209,DIAMOND,III,11.21,1379,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
EUW1_5527319268,DIAMOND,III,11.21,1747,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,100.0
EUW1_5527283617,DIAMOND,III,11.21,2309,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,100.0
EUW1_5527240631,DIAMOND,III,11.21,1278,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
EUW1_5526882620,DIAMOND,III,11.21,1446,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5526770037,DIAMOND,III,11.21,1662,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5525762926,DIAMOND,III,11.21,2632,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5525597690,DIAMOND,III,11.21,1713,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,100.0
EUW1_5525652659,DIAMOND,III,11.21,1429,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,200.0
EUW1_5525407793,DIAMOND,III,11.21,1499,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5525362021,DIAMOND,III,11.21,1887,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5525186615,DIAMOND,III,11.21,2154,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5525203635,DIAMOND,III,11.21,1679,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5532548319,DIAMOND,III,11.21,1933,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5532543157,DIAMOND,III,11.21,1363,EUW1,100.0,100.0,200.0,,,200.0,200.0
EUW1_5532379954,DIAMOND,III,11.21,1599,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
EUW1_5532403899,DIAMOND,III,11.21,1623,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5532358214,DIAMOND,III,11.21,1321,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5532283295,DIAMOND,III,11.21,2152,EUW1,100.0,200.0,200.0,100.0,200.0,100.0,100.0
EUW1_5532208383,DIAMOND,III,11.21,1227,EUW1,100.0,100.0,200.0,,,100.0,100.0
EUW1_5532232752,DIAMOND,III,11.21,1581,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5532065194,DIAMOND,III,11.21,1736,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
EUW1_5532049529,DIAMOND,III,11.21,1148,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5531976272,DIAMOND,III,11.21,1544,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
EUW1_5531991127,DIAMOND,III,11.21,1416,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5503329518,DIAMOND,III,11.2,947,EUW1,200.0,200.0,200.0,,,200.0,200.0
EUW1_5503285511,DIAMOND,III,11.2,1691,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5503215660,DIAMOND,III,11.2,1802,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,200.0
EUW1_5487836198,DIAMOND,III,11.19,1651,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5487861562,DIAMOND,III,11.19,1112,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5487169259,DIAMOND,III,11.19,1116,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5486967798,DIAMOND,III,11.19,1478,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,200.0
EUW1_5487031473,DIAMOND,III,11.19,981,EUW1,100.0,200.0,100.0,,,200.0,
EUW1_5486817419,DIAMOND,III,11.19,1456,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
EUW1_5486820578,DIAMOND,III,11.19,1982,EUW1,100.0,200.0,200.0,100.0,200.0,100.0,200.0
EUW1_5486623108,DIAMOND,III,11.19,2010,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,
EUW1_5486428058,DIAMOND,III,11.19,804,EUW1,100.0,100.0,100.0,,,200.0,100.0
EUW1_5486443433,DIAMOND,III,11.19,1549,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5533076033,DIAMOND,III,11.21,1468,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,200.0
EUW1_5502158521,DIAMOND,III,11.2,1361,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
EUW1_5485093553,DIAMOND,III,11.19,1289,EUW1,100.0,100.0,200.0,100.0,,100.0,200.0
EUW1_5484989321,DIAMOND,III,11.19,1397,EUW1,200.0,100.0,100.0,,200.0,200.0,200.0
EUW1_5484867494,DIAMOND,III,11.19,1755,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5484912564,DIAMOND,III,11.19,1376,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5484790355,DIAMOND,III,11.19,914,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5484344317,DIAMOND,III,11.19,2119,EUW1,200.0,200.0,100.0,200.0,100.0,200.0,100.0
EUW1_5479125206,DIAMOND,III,11.19,1823,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5479100486,DIAMOND,III,11.19,1415,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5446320506,DIAMOND,III,11.17,1030,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5428419535,DIAMOND,III,11.16,1998,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5428388947,DIAMOND,III,11.16,1622,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5428367270,DIAMOND,III,11.16,1648,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5426760389,DIAMOND,III,11.16,1775,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5424878232,DIAMOND,III,11.16,1041,EUW1,200.0,200.0,200.0,,,200.0,100.0
EUW1_5420821820,DIAMOND,III,11.16,1886,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5420736623,DIAMOND,III,11.16,1179,EUW1,200.0,200.0,200.0,,,200.0,200.0
EUW1_5420761530,DIAMOND,III,11.16,2225,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5420644658,DIAMOND,III,11.16,2490,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,100.0
EUW1_5420448054,DIAMOND,III,11.16,2017,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5419174934,DIAMOND,III,11.16,1552,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5419202417,DIAMOND,III,11.16,1711,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5419118489,DIAMOND,III,11.16,1768,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
EUW1_5419105822,DIAMOND,III,11.16,1429,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
EUW1_5532203780,DIAMOND,III,11.21,2583,EUW1,200.0,100.0,100.0,200.0,100.0,100.0,100.0
EUW1_5531665794,DIAMOND,III,11.21,1853,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5530589961,DIAMOND,III,11.21,1119,EUW1,200.0,100.0,100.0,200.0,,200.0,200.0
EUW1_5530476174,DIAMOND,III,11.21,1876,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,200.0
EUW1_5530490804,DIAMOND,III,11.21,1571,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5529370914,DIAMOND,III,11.21,1396,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5529283951,DIAMOND,III,11.21,2020,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5529197394,DIAMOND,III,11.21,1636,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5529104657,DIAMOND,III,11.21,1596,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
EUW1_5529033874,DIAMOND,III,11.21,746,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5528997399,DIAMOND,III,11.21,1664,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5528934033,DIAMOND,III,11.21,1836,EUW1,200.0,100.0,200.0,100.0,100.0,200.0,200.0
EUW1_5516498392,DIAMOND,III,11.21,1999,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5516454276,DIAMOND,III,11.21,1625,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5516340264,DIAMOND,III,11.21,1687,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5516308211,DIAMOND,III,11.21,1181,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5516311242,DIAMOND,III,11.21,1708,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,200.0
EUW1_5515838058,DIAMOND,III,11.21,1685,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
EUW1_5515853648,DIAMOND,III,11.21,1433,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5515478422,DIAMOND,III,11.21,2104,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
