tier,division,match_id,patch,game_duration,region,winning_team,first_champion,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald
BRONZE,II,EUW1_5089302257,11.3,1679162,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5089215306,11.3,1769761,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5065941739,11.2,1899170,EUW1,100,100,100,100,100,200,100
BRONZE,II,EUW1_5065722443,11.2,875855,EUW1,200,200,200,,,200,
BRONZE,II,EUW1_5065646130,11.2,1586392,EUW1,200,200,200,200,200,200,100
BRONZE,II,EUW1_5065569056,11.2,1801987,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5065458603,11.2,1839862,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5065422485,11.2,2240257,EUW1,100,200,200,100,100,100,100
BRONZE,II,EUW1_5065290605,11.2,1867855,EUW1,200,,200,200,200,100,100
BRONZE,II,EUW1_5065189282,11.2,970207,EUW1,200,100,200,,,200,200
BRONZE,II,EUW1_5064798256,11.2,1841621,EUW1,100,100,100,100,100,200,100
BRONZE,II,EUW1_5484177938,11.19,1939015,EUW1,200,100,100,200,200,100,100
BRONZE,II,EUW1_5484162813,11.19,1765531,EUW1,100,200,100,100,200,200,100
BRONZE,II,EUW1_5422131876,11.16,1410373,EUW1,200,200,200,,,200,200
BRONZE,II,EUW1_5422029306,11.16,1890834,EUW1,100,200,100,100,100,100,100
BRONZE,II,EUW1_5422075000,11.16,1220919,EUW1,200,200,200,,,100,
BRONZE,II,EUW1_5422052143,11.16,1693487,EUW1,100,100,200,100,200,100,100
BRONZE,II,EUW1_5421984390,11.16,2766843,EUW1,200,100,100,200,100,200,100
BRONZE,II,EUW1_5421879570,11.16,1649504,EUW1,200,200,100,200,200,200,100
BRONZE,II,EUW1_5421855032,11.16,1620356,EUW1,100,200,200,100,100,200,200
BRONZE,II,EUW1_5279808894,11.10,1513675,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5279786495,11.10,1919246,EUW1,200,200,200,200,200,100,200
BRONZE,II,EUW1_5278056995,11.10,2243730,EUW1,100,100,100,100,200,200,100
BRONZE,II,EUW1_5274841547,11.10,2083760,EUW1,100,100,200,200,200,200,200
BRONZE,II,EUW1_5274808424,11.10,1535879,EUW1,200,200,100,200,,200,100
BRONZE,II,EUW1_5265615170,11.10,1910783,EUW1,100,100,200,100,100,200,100
BRONZE,II,EUW1_5265320353,11.10,1866557,EUW1,200,100,200,200,100,200,200
BRONZE,II,EUW1_5261645217,11.9,1908765,EUW1,200,200,200,200,200,100,100
BRONZE,II,EUW1_5259788214,11.9,1895928,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5259824466,11.9,1565643,EUW1,100,200,100,100,100,200,200
BRONZE,II,EUW1_5258089383,11.9,2053915,EUW1,100,200,200,100,100,100,200
BRONZE,II,EUW1_5258085115,11.9,2076889,EUW1,100,100,200,100,100,100,200
BRONZE,II,EUW1_5258070728,11.9,2749486,EUW1,200,100,100,200,100,200,100
BRONZE,II,EUW1_5251629602,11.9,1916781,EUW1,200,200,100,200,200,100,100
BRONZE,II,EUW1_5251564177,11.9,2251545,EUW1,100,200,100,100,200,200,200
BRONZE,II,EUW1_5251490703,11.9,1180801,EUW1,200,200,200,,,200,200
BRONZE,II,EUW1_5532230972,11.21,1491,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5531953440,11.21,1703,EUW1,100,200,200,100,100,200,200
BRONZE,II,EUW1_5531817728,11.21,1687,EUW1,200,200,200,200,200,100,200
BRONZE,II,EUW1_5531529902,11.21,1648,EUW1,200,100,200,200,200,200,100
BRONZE,II,EUW1_5531526660,11.21,1379,EUW1,200,100,200,200,200,100,200
BRONZE,II,EUW1_5530173047,11.21,2369,EUW1,100,100,100,100,100,100,200
BRONZE,II,EUW1_5529855527,11.21,1673,EUW1,100,100,100,100,,200,200
BRONZE,II,EUW1_5529800692,11.21,1860,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5529028470,11.21,1421,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5528047018,11.21,1190,EUW1,200,100,200,,,100,200
BRONZE,II,EUW1_5521463007,11.21,1573,EUW1,100,200,100,100,,100,200
BRONZE,II,EUW1_5520989645,11.21,1805,EUW1,200,100,200,200,,100,200
BRONZE,II,EUW1_5520944251,11.21,1229,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5520970580,11.21,1672,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5519469916,11.21,1650,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5519307916,11.21,991,EUW1,200,100,200,,,200,200
BRONZE,II,EUW1_5519312129,11.21,1583,EUW1,100,100,200,100,,200,100
BRONZE,II,EUW1_5513709803,11.20,1266,EUW1,200,200,200,,,200,100
BRONZE,II,EUW1_5510976127,11.20,1600,EUW1,100,100,100,100,100,200,100
BRONZE,II,EUW1_5508089028,11.20,1274,EUW1,200,100,200,200,,200,200
BRONZE,II,EUW1_5478741677,11.19,1750685,EUW1,200,100,100,200,200,100,100
BRONZE,II,EUW1_5478605522,11.19,2136263,EUW1,200,100,200,100,,200,100
BRONZE,II,EUW1_5478589571,11.19,1881988,EUW1,100,100,200,100,100,200,200
BRONZE,II,EUW1_5478535890,11.19,1276856,EUW1,200,200,200,,,200,100
BRONZE,II,EUW1_5478398752,11.19,2173399,EUW1,100,100,200,200,100,200,200
BRONZE,II,EUW1_5475295842,11.19,2512148,EUW1,200,200,100,200,200,100,100
BRONZE,II,EUW1_5474752961,11.19,1581034,EUW1,100,100,100,100,,100,200
BRONZE,II,EUW1_5473746344,11.19,1985082,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5473750622,11.19,1680345,EUW1,200,200,200,200,,100,200
BRONZE,II,EUW1_5473478693,11.19,1957272,EUW1,100,100,100,100,100,200,100
BRONZE,II,EUW1_5473306468,11.19,1139847,EUW1,200,100,200,,,100,200
BRONZE,II,EUW1_5472588863,11.19,2230495,EUW1,100,200,200,200,100,100,200
BRONZE,II,EUW1_5472500160,11.19,1997603,EUW1,200,200,100,200,,100,100
BRONZE,II,EUW1_5472534059,11.19,1644042,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5472406154,11.19,2621474,EUW1,100,100,200,100,200,200,200
BRONZE,II,EUW1_5472462101,11.19,1247688,EUW1,100,200,100,100,,200,100
BRONZE,II,EUW1_5472268912,11.19,1307907,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5472184272,11.19,1554249,EUW1,200,200,100,200,,100,200
BRONZE,II,EUW1_5467434010,11.18,2480344,EUW1,100,100,100,100,100,200,200
BRONZE,II,EUW1_5467181481,11.18,1730639,EUW1,100,100,200,100,100,100,200
BRONZE,II,EUW1_5466954589,11.18,2131323,EUW1,200,100,100,200,100,200,100
BRONZE,II,EUW1_5466824996,11.18,1812743,EUW1,200,200,200,,,200,
BRONZE,II,EUW1_5466769003,11.18,1854684,EUW1,200,200,200,200,200,200,100
BRONZE,II,EUW1_5466249255,11.18,1489378,EUW1,200,100,100,200,,200,100
BRONZE,II,EUW1_5465422086,11.18,1385433,EUW1,200,100,200,,,200,200
BRONZE,II,EUW1_5465239527,11.18,1256281,EUW1,100,200,100,,,200,100
BRONZE,II,EUW1_5464256669,11.18,2049882,EUW1,200,200,100,100,200,200,100
BRONZE,II,EUW1_5464191550,11.18,2617896,EUW1,200,100,200,200,200,100,100
BRONZE,II,EUW1_5464091272,11.18,1714224,EUW1,100,200,100,100,100,100,100
BRONZE,II,EUW1_5463996265,11.18,1543994,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5105919909,11.4,960680,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5105734995,11.4,2617051,EUW1,200,200,200,200,100,100,200
BRONZE,II,EUW1_5044988945,11.2,2502637,EUW1,100,200,100,100,100,100,100
BRONZE,II,EUW1_5043021167,11.1,1564835,EUW1,200,200,200,200,,100,
BRONZE,II,EUW1_5041372890,11.1,1751591,EUW1,200,100,100,200,,100,200
BRONZE,II,EUW1_5037756894,11.1,1799297,EUW1,200,200,200,200,200,100,200
BRONZE,II,EUW1_5037245463,11.1,1211838,EUW1,100,200,100,,,100,200
BRONZE,II,EUW1_5036926294,11.1,1257701,EUW1,200,100,200,200,,200,200
BRONZE,II,EUW1_5035474728,11.1,2635926,EUW1,200,200,200,200,100,200,200
BRONZE,II,EUW1_5035188416,11.1,953668,EUW1,100,100,100,,,100,
BRONZE,II,EUW1_5035008032,11.1,1477013,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5034722817,11.1,1590252,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5034638777,11.1,1808626,EUW1,100,200,100,100,100,100,100
BRONZE,II,EUW1_5033857285,11.1,1700344,EUW1,100,100,200,100,100,100,
BRONZE,II,EUW1_5033791711,11.1,1758216,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5033707056,11.1,899748,EUW1,100,100,100,,,100,
BRONZE,II,EUW1_5033564091,11.1,1481350,EUW1,100,100,100,,,100,
BRONZE,II,EUW1_5033349514,11.1,1782201,EUW1,100,100,200,100,100,100,
BRONZE,II,EUW1_5388093779,11.15,1540017,EUW1,200,200,200,,200,200,200
BRONZE,II,EUW1_5388019515,11.15,1565805,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5342946563,11.13,1522829,EUW1,200,200,200,200,,100,200
BRONZE,II,EUW1_5340383967,11.13,2334468,EUW1,100,100,200,100,100,100,200
BRONZE,II,EUW1_5340102002,11.13,1443402,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5340028651,11.13,1218042,EUW1,200,200,200,200,,100,200
BRONZE,II,EUW1_5338558417,11.13,1342463,EUW1,100,200,100,,100,200,100
BRONZE,II,EUW1_5338556845,11.13,214463,EUW1,100,200,,,,,
BRONZE,II,EUW1_5333338488,11.12,1515108,EUW1,200,100,200,200,,100,
BRONZE,II,EUW1_5333273419,11.12,1088551,EUW1,100,100,100,100,,200,100
BRONZE,II,EUW1_5234195647,11.8,2139417,EUW1,100,200,100,200,200,100,
BRONZE,II,EUW1_5234210965,11.8,1306603,EUW1,200,200,200,,,100,100
BRONZE,II,EUW1_5204170890,11.7,1602834,EUW1,200,100,200,200,,200,200
BRONZE,II,EUW1_5040337863,11.1,2290820,EUW1,100,100,200,100,100,200,100
BRONZE,II,EUW1_5445843229,11.17,2135527,EUW1,200,200,200,200,200,100,200
BRONZE,II,EUW1_5424410001,11.16,2034637,EUW1,100,100,200,100,,100,100
BRONZE,II,EUW1_5419820532,11.16,1503812,EUW1,100,100,100,100,,100,200
BRONZE,II,EUW1_5419698863,11.16,207679,EUW1,100,100,,,,,
BRONZE,II,EUW1_5419663301,11.16,2262859,EUW1,100,100,200,100,100,100,200
BRONZE,II,EUW1_5418453320,11.16,2039513,EUW1,100,200,100,100,100,200,100
BRONZE,II,EUW1_5417206457,11.16,2260071,EUW1,200,100,100,200,,100,200
BRONZE,II,EUW1_5413515627,11.16,2082950,EUW1,200,200,200,200,,200,100
BRONZE,II,EUW1_5412725263,11.16,1891538,EUW1,100,100,100,200,200,100,100
BRONZE,II,EUW1_5412486579,11.16,1037081,EUW1,200,200,200,,,200,200
BRONZE,II,EUW1_5412198236,11.16,1756842,EUW1,100,200,100,100,100,100,100
BRONZE,II,EUW1_5410773396,11.16,1589249,EUW1,200,200,200,200,200,100,200
BRONZE,II,EUW1_5410710774,11.16,1125493,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5409851719,11.16,1441758,EUW1,100,200,100,100,,200,200
BRONZE,II,EUW1_5409726822,11.16,2003080,EUW1,200,100,200,200,200,100,100
BRONZE,II,EUW1_5409732442,11.16,1471550,EUW1,200,100,200,200,,100,200
BRONZE,II,EUW1_5409587039,11.16,1989751,EUW1,100,200,100,100,100,200,100
BRONZE,II,EUW1_5409622115,11.16,1614960,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5406544071,11.15,1103549,EUW1,100,100,100,,,100,100
BRONZE,II,EUW1_5405523740,11.15,2338252,EUW1,100,100,100,100,200,100,200
BRONZE,II,EUW1_5405292373,11.15,1512331,EUW1,200,200,200,,,200,100
BRONZE,II,EUW1_5405186298,11.15,1780882,EUW1,100,100,100,100,200,100,200
BRONZE,II,EUW1_5405162412,11.15,1474463,EUW1,100,200,100,100,100,100,100
BRONZE,II,EUW1_5403403707,11.15,2457098,EUW1,200,100,100,200,200,200,200
BRONZE,II,EUW1_5402510882,11.15,2136793,EUW1,200,200,200,200,200,200,100
BRONZE,II,EUW1_5521951988,11.21,2106,EUW1,100,100,200,100,100,200,100
BRONZE,II,EUW1_5500566432,11.20,648,EUW1,200,200,200,,,200,
BRONZE,II,EUW1_5498338747,11.20,1145,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5498331373,11.20,1554,EUW1,200,100,200,200,200,100,200
BRONZE,II,EUW1_5497816160,11.20,1728,EUW1,200,100,100,200,200,200,100
BRONZE,II,EUW1_5492545396,11.19,1387087,EUW1,100,100,100,,,200,100
BRONZE,II,EUW1_5492385080,11.19,2265177,EUW1,200,100,100,200,200,200,100
BRONZE,II,EUW1_5492340856,11.19,1562849,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5491572301,11.19,1917902,EUW1,200,100,200,200,200,100,200
BRONZE,II,EUW1_5490500107,11.19,1425821,EUW1,100,100,100,100,100,200,100
BRONZE,II,EUW1_5490460014,11.19,1893673,EUW1,100,200,100,100,,100,
BRONZE,II,EUW1_5490534590,11.19,2202489,EUW1,200,200,200,200,100,100,200
BRONZE,II,EUW1_5490443201,11.19,2531624,EUW1,100,200,100,100,100,200,
BRONZE,II,EUW1_5490378779,11.19,1848628,EUW1,200,100,100,200,,200,100
BRONZE,II,EUW1_5488710873,11.19,1711287,EUW1,200,100,100,200,200,200,200
BRONZE,II,EUW1_5488645713,11.19,1896174,EUW1,100,100,200,100,100,100,200
BRONZE,II,EUW1_5488591998,11.19,2302014,EUW1,100,200,200,100,100,200,200
BRONZE,II,EUW1_5487274781,11.19,1918808,EUW1,200,200,200,200,200,100,100
BRONZE,II,EUW1_5486973909,11.19,2536761,EUW1,200,100,100,200,200,200,200
BRONZE,II,EUW1_5485698327,11.19,2231167,EUW1,200,200,200,100,100,100,
BRONZE,II,EUW1_5485667375,11.19,2428545,EUW1,100,200,200,100,100,100,100
BRONZE,II,EUW1_5485714867,11.19,1795976,EUW1,200,100,100,200,200,100,100
BRONZE,II,EUW1_5485654491,11.19,2454512,EUW1,100,200,200,200,100,100,200
BRONZE,II,EUW1_5485682217,11.19,1196463,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5485540421,11.19,2625276,EUW1,200,100,100,200,100,100,100
BRONZE,II,EUW1_5523644934,11.21,1954,EUW1,100,200,100,100,100,200,200
BRONZE,II,EUW1_5523520256,11.21,1624,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5523495676,11.21,1523,EUW1,200,200,100,,,200,100
BRONZE,II,EUW1_5521742364,11.21,1448,EUW1,100,200,100,,,100,200
BRONZE,II,EUW1_5521656772,11.21,1435,EUW1,200,100,200,200,,200,200
BRONZE,II,EUW1_5521560308,11.21,1811,EUW1,100,100,100,100,,200,200
BRONZE,II,EUW1_5358384042,11.14,1584073,EUW1,200,200,200,200,,200,
BRONZE,II,EUW1_5304033792,11.11,1126381,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5302263652,11.11,2473630,EUW1,100,100,100,100,200,100,100
BRONZE,II,EUW1_5302159802,11.11,1035018,EUW1,100,200,100,,,100,100
BRONZE,II,EUW1_5300288763,11.11,1797905,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5300313765,11.11,195378,EUW1,100,100,,,,,
BRONZE,II,EUW1_5300174254,11.11,2246073,EUW1,100,200,100,100,100,100,100
BRONZE,II,EUW1_5295176919,11.11,2409726,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5295170832,11.11,1980995,EUW1,100,200,200,100,,200,100
BRONZE,II,EUW1_5286417955,11.10,1731785,EUW1,100,200,100,,,100,100
BRONZE,II,EUW1_5282183005,11.10,1253823,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5280612326,11.10,1236833,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5280574804,11.10,1484622,EUW1,200,200,100,200,200,100,100
BRONZE,II,EUW1_5280520752,11.10,1367473,EUW1,200,100,100,200,200,200,200
BRONZE,II,EUW1_5280446208,11.10,921617,EUW1,100,100,100,,,100,100
BRONZE,II,EUW1_5280401154,11.10,2011810,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5275791004,11.10,1991629,EUW1,200,200,100,200,100,200,200
BRONZE,II,EUW1_5271763599,11.10,1809303,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5271576707,11.10,1812527,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5347749691,11.13,1414166,EUW1,200,100,200,200,200,200,100
BRONZE,II,EUW1_5339277948,11.13,1593764,EUW1,200,100,200,200,,100,
BRONZE,II,EUW1_5336062281,11.13,1242751,EUW1,200,200,200,,,200,
BRONZE,II,EUW1_5335917148,11.13,2093695,EUW1,100,,200,100,200,200,200
BRONZE,II,EUW1_5335965005,11.13,201355,EUW1,100,,,,,,
BRONZE,II,EUW1_5335358046,11.13,1154088,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5335314030,11.13,1429469,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5335279745,11.13,1775514,EUW1,100,100,100,100,100,100,
BRONZE,II,EUW1_5333945848,11.12,1889419,EUW1,200,200,100,200,200,200,100
BRONZE,II,EUW1_5333881751,11.12,1265197,EUW1,100,100,100,,,200,100
BRONZE,II,EUW1_5332481495,11.12,1988621,EUW1,200,100,200,200,200,100,
BRONZE,II,EUW1_5332264112,11.12,1888630,EUW1,200,100,200,,200,200,200
BRONZE,II,EUW1_5304386607,11.11,1393467,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5299174040,11.11,1198625,EUW1,100,100,100,,,100,100
BRONZE,II,EUW1_5298992722,11.11,1298944,EUW1,200,200,200,200,,100,200
BRONZE,II,EUW1_5298530302,11.11,2001374,EUW1,100,200,200,100,,100,100
BRONZE,II,EUW1_5292166140,11.11,1268887,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5292081923,11.11,1476866,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5259069811,11.9,1009164,EUW1,200,,200,,,200,200
BRONZE,II,EUW1_5163035321,11.6,1797689,EUW1,100,100,200,100,,200,
BRONZE,II,EUW1_5162935717,11.6,2302614,EUW1,200,200,100,100,,100,
BRONZE,II,EUW1_5162798040,11.6,1511498,EUW1,100,200,100,100,,100,
BRONZE,II,EUW1_5162782355,11.6,1276823,EUW1,200,,200,,,200,200
BRONZE,II,EUW1_5162631787,11.6,2521561,EUW1,200,200,200,200,200,100,200
BRONZE,II,EUW1_5162460761,11.6,1111544,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5384074962,11.15,1671313,EUW1,200,200,200,200,200,200,100
BRONZE,II,EUW1_5384056561,11.15,2237680,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5383984946,11.15,204831,EUW1,200,,,,,,
BRONZE,II,EUW1_5342775096,11.13,1071822,EUW1,100,200,100,,,100,100
BRONZE,II,EUW1_5342821951,11.13,2324051,EUW1,100,200,100,200,200,200,200
BRONZE,II,EUW1_5342728379,11.13,1879919,EUW1,100,200,200,200,100,200,100
BRONZE,II,EUW1_5342721471,11.13,1820646,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5299666095,11.11,1805043,EUW1,200,100,200,200,200,100,100
BRONZE,II,EUW1_5210173908,11.8,2253897,EUW1,100,100,200,200,100,100,200
BRONZE,II,EUW1_5208581073,11.7,1809153,EUW1,200,100,100,200,200,100,200
BRONZE,II,EUW1_5208250223,11.7,2528532,EUW1,200,100,100,200,100,100,100
BRONZE,II,EUW1_5208227710,11.7,1616096,EUW1,200,200,100,200,200,100,100
BRONZE,II,EUW1_5207454485,11.7,2458269,EUW1,100,100,100,100,200,200,200
BRONZE,II,EUW1_5204659595,11.7,2567450,EUW1,200,100,200,200,200,100,200
BRONZE,II,EUW1_5193957962,11.7,1861630,EUW1,100,200,200,100,100,200,
BRONZE,II,EUW1_5193915203,11.7,946326,EUW1,200,100,200,,,200,200
BRONZE,II,EUW1_5193776077,11.7,1928249,EUW1,100,100,100,100,,200,100
BRONZE,II,EUW1_5192987532,11.7,2000420,EUW1,200,200,100,200,200,200,200
BRONZE,II,EUW1_5192972150,11.7,1512560,EUW1,100,200,200,100,100,200,100
BRONZE,II,EUW1_5192228140,11.7,1843244,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5192274876,11.7,1433351,EUW1,200,200,200,,,100,200
BRONZE,II,EUW1_5192221065,11.7,1900547,EUW1,100,100,100,100,200,100,100
BRONZE,II,EUW1_5192126510,11.7,1372057,EUW1,200,200,200,200,,100,200
BRONZE,II,EUW1_5192025417,11.7,2767377,EUW1,100,200,200,100,100,100,200
BRONZE,II,EUW1_5191946570,11.7,1552072,EUW1,200,100,100,,200,200,
BRONZE,II,EUW1_5352583329,11.13,1629597,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5352417882,11.13,2169928,EUW1,200,200,100,200,200,100,100
BRONZE,II,EUW1_5352491212,11.13,1525731,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5352399852,11.13,204488,EUW1,200,,,,,,
BRONZE,II,EUW1_5352339428,11.13,203432,EUW1,100,,,,,,
BRONZE,II,EUW1_5331079277,11.12,2240318,EUW1,100,200,200,100,200,200,
BRONZE,II,EUW1_5331095220,11.12,1330423,EUW1,200,200,200,,,200,200
BRONZE,II,EUW1_5330951624,11.12,1452556,EUW1,100,100,100,,100,200,100
BRONZE,II,EUW1_5330885476,11.12,1155768,EUW1,200,100,200,,,100,200
BRONZE,II,EUW1_5330748686,11.12,1967825,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5330694743,11.12,2192998,EUW1,100,100,100,100,200,200,200
BRONZE,II,EUW1_5330513126,11.12,2259448,EUW1,200,100,100,200,200,200,200
BRONZE,II,EUW1_5328612899,11.12,1739538,EUW1,100,100,200,100,100,100,
BRONZE,II,EUW1_5326663809,11.12,2336056,EUW1,100,200,100,100,100,100,100
BRONZE,II,EUW1_5326446759,11.12,2768034,EUW1,200,100,100,100,200,100,100
BRONZE,II,EUW1_5326433457,11.12,1135335,EUW1,100,100,100,,,100,200
BRONZE,II,EUW1_5325656187,11.12,1992231,EUW1,200,100,200,200,,100,200
BRONZE,II,EUW1_5325602261,11.12,1637789,EUW1,200,200,200,200,200,200,
BRONZE,II,EUW1_5325110580,11.12,2092183,EUW1,200,200,200,200,200,100,100
BRONZE,II,EUW1_5323190088,11.12,1168676,EUW1,200,200,200,200,,200,
BRONZE,II,EUW1_5323155264,11.12,1583477,EUW1,200,100,200,200,200,200,100
BRONZE,II,EUW1_5323131835,11.12,1035918,EUW1,200,200,200,200,,100,200
BRONZE,II,EUW1_5323037624,11.12,969665,EUW1,200,200,200,,,200,200
BRONZE,II,EUW1_5320488334,11.12,953004,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5320543029,11.12,1455256,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5431373445,11.17,1263340,EUW1,200,200,200,,,200,
BRONZE,II,EUW1_5386484287,11.15,1793780,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5386348993,11.15,2772901,EUW1,100,200,100,200,100,100,100
BRONZE,II,EUW1_5386343404,11.15,1663581,EUW1,200,200,200,200,,100,200
BRONZE,II,EUW1_5386248272,11.15,1660832,EUW1,200,100,200,200,200,100,200
BRONZE,II,EUW1_5370475405,11.14,2180577,EUW1,100,200,100,100,100,100,
BRONZE,II,EUW1_5370471145,11.14,1375687,EUW1,100,100,100,,,100,100
BRONZE,II,EUW1_5370399179,11.14,205998,EUW1,200,,,,,,
BRONZE,II,EUW1_5370286703,11.14,2037296,EUW1,200,200,100,200,200,100,100
BRONZE,II,EUW1_5370212864,11.14,1490744,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5321777547,11.12,1608823,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5321812717,11.12,1469443,EUW1,100,200,200,,,200,100
BRONZE,II,EUW1_5321736939,11.12,1947756,EUW1,100,200,200,100,100,100,
BRONZE,II,EUW1_5321469710,11.12,2315677,EUW1,100,100,100,100,200,200,200
BRONZE,II,EUW1_5320463970,11.12,2095946,EUW1,100,200,100,200,200,100,100
BRONZE,II,EUW1_5320372864,11.12,1887614,EUW1,200,100,200,200,200,200,200
BRONZE,II,EUW1_5320335542,11.12,1866018,EUW1,100,100,100,100,100,100,200
BRONZE,II,EUW1_5320186129,11.12,1694640,EUW1,200,200,100,200,200,200,200
BRONZE,II,EUW1_5320147835,11.12,2030649,EUW1,100,100,100,100,100,100,100
BRONZE,II,EUW1_5320082496,11.12,2178935,EUW1,200,200,100,200,200,200,100
BRONZE,II,EUW1_5282888124,11.10,2038179,EUW1,100,100,200,100,100,100,200
BRONZE,II,EUW1_5279805157,11.10,1553238,EUW1,100,200,200,100,,100,200
BRONZE,II,EUW1_5275622111,11.10,1931759,EUW1,200,100,100,200,200,200,100
BRONZE,II,EUW1_5275497733,11.10,1379231,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5273580726,11.10,997854,EUW1,200,200,200,,,200,200
BRONZE,II,EUW1_5519577181,11.21,1705,EUW1,100,200,100,100,,100,100
BRONZE,II,EUW1_5519500368,11.21,2061,EUW1,200,200,200,200,200,200,200
BRONZE,II,EUW1_5519382629,11.21,1802,EUW1,100,100,200,100,,200,200
BRONZE,II,EUW1_5456040305,11.18,2493015,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5424061902,11.16,3049698,EUW1,200,200,100,100,200,200,200
BRONZE,II,EUW1_5423376082,11.16,1472508,EUW1,200,100,200,200,200,200,100
BRONZE,II,EUW1_5423300779,11.16,1482242,EUW1,100,100,100,100,,200,100
BRONZE,II,EUW1_5422978014,11.16,1934941,EUW1,200,200,100,,200,200,200
BRONZE,II,EUW1_5422485195,11.16,2207059,EUW1,100,200,200,100,,200,100
BRONZE,II,EUW1_5421974559,11.16,1889084,EUW1,100,100,100,100,,100,
BRONZE,II,EUW1_5421521432,11.16,1703598,EUW1,200,200,200,200,200,200,100
BRONZE,II,EUW1_5421427560,11.16,1339808,EUW1,200,200,200,,,200,200
BRONZE,II,EUW1_5421451893,11.16,1505579,EUW1,200,200,200,200,,200,200
BRONZE,II,EUW1_5421430700,11.16,200884,EUW1,200,200,,,,,
BRONZE,II,EUW1_5421249240,11.16,3242080,EUW1,100,200,100,200,100,100,
BRONZE,II,EUW1_5421238035,11.16,206445,EUW1,100,200,,,,,
BRONZE,II,EUW1_5197709517,11.7,1346233,EUW1,100,100,100,100,,100,100
BRONZE,II,EUW1_5197711978,11.7,940826,EUW1,200,100,,,,200,
BRONZE,II,EUW1_5190792302,11.7,2555082,EUW1,200,100,200,200,100,100,100
BRONZE,II,EUW1_5190675014,11.7,1582797,EUW1,100,200,200,100,100,100,100
BRONZE,II,EUW1_5190599028,11.7,1421511,EUW1,100,100,100,,,100,100
BRONZE,II,EUW1_5187488413,11.7,1681694,EUW1,200,200,200,200,200,100,200
BRONZE,II,EUW1_5187467754,11.7,1937804,EUW1,100,200,200,100,200,100,200
BRONZE,II,EUW1_5187410919,11.7,1736357,EUW1,200,200,100,,,100,
