match_id,count,tier,division,patch,game_duration,region,winning_team,first_champion,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald
EUW1_5498299181,10305,DIAMOND,II,11.2,1849,EUW1,100.0,200.0,200.0,100.0,200.0,100.0,100.0
EUW1_5534491613,10306,DIAMOND,II,11.21,1442,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5534356263,10307,DIAMOND,II,11.21,1944,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
EUW1_5534258934,10308,DIAMOND,II,11.21,1585,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,200.0
EUW1_5534300547,10309,DIAMOND,II,11.21,1583,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5532823089,10310,DIAMOND,II,11.21,1773,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,200.0
EUW1_5532792982,10311,DIAMOND,II,11.21,1629,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,200.0
EUW1_5532820842,10312,DIAMOND,II,11.21,1803,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5532668912,10313,DIAMOND,II,11.21,1297,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
EUW1_5532676483,10314,DIAMOND,II,11.21,1897,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5532702142,10315,DIAMOND,II,11.21,1228,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
EUW1_5532627099,10316,DIAMOND,II,11.21,2045,EUW1,200.0,100.0,200.0,200.0,100.0,100.0,100.0
EUW1_5532581739,10317,DIAMOND,II,11.21,1944,EUW1,200.0,100.0,100.0,100.0,200.0,100.0,200.0
EUW1_5532523342,10318,DIAMOND,II,11.21,1511,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
EUW1_5531363612,10319,DIAMOND,II,11.21,1506,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5531342627,10320,DIAMOND,II,11.21,1850,EUW1,200.0,100.0,100.0,,200.0,200.0,200.0
EUW1_5531341388,10321,DIAMOND,II,11.21,1481,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5531296862,10322,DIAMOND,II,11.21,1587,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5531293568,10323,DIAMOND,II,11.21,2582,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,200.0
EUW1_5531261857,10324,DIAMOND,II,11.21,1352,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5531057720,10325,DIAMOND,II,11.21,1800,EUW1,200.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5530984650,10326,DIAMOND,II,11.21,2002,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
EUW1_5530829682,10327,DIAMOND,II,11.21,1508,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5530835432,10328,DIAMOND,II,11.21,1168,EUW1,100.0,100.0,100.0,100.0,,100.0,200.0
EUW1_5530782390,10329,DIAMOND,II,11.21,1261,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
EUW1_5530687141,10330,DIAMOND,II,11.21,1111,EUW1,200.0,100.0,200.0,,,100.0,200.0
EUW1_5523848382,10331,DIAMOND,II,11.21,1268,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
EUW1_5523827734,10332,DIAMOND,II,11.21,1573,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5522247919,10333,DIAMOND,II,11.21,1816,EUW1,200.0,200.0,100.0,200.0,100.0,200.0,100.0
EUW1_5521426616,10334,DIAMOND,II,11.21,2190,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
EUW1_5521389804,10335,DIAMOND,II,11.21,1721,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,200.0
EUW1_5521363612,10336,DIAMOND,II,11.21,1623,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5519652702,10337,DIAMOND,II,11.21,1905,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5519526083,10338,DIAMOND,II,11.21,1560,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5519430215,10339,DIAMOND,II,11.21,2214,EUW1,200.0,100.0,100.0,100.0,200.0,200.0,100.0
EUW1_5518111437,10340,DIAMOND,II,11.21,2952,EUW1,200.0,200.0,100.0,100.0,100.0,200.0,
EUW1_5518056510,10341,DIAMOND,II,11.21,1564,EUW1,100.0,200.0,200.0,100.0,,100.0,200.0
EUW1_5517836604,10342,DIAMOND,II,11.21,1275,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
EUW1_5516250792,10343,DIAMOND,II,11.21,1751,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5514968672,10344,DIAMOND,II,11.21,1720,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5512959064,10345,DIAMOND,II,11.2,1210,EUW1,100.0,200.0,100.0,100.0,,100.0,200.0
EUW1_5512955734,10346,DIAMOND,II,11.2,2189,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,100.0
EUW1_5512857664,10347,DIAMOND,II,11.2,2143,EUW1,200.0,100.0,100.0,100.0,100.0,100.0,
EUW1_5509374160,10348,DIAMOND,II,11.2,1353,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5506765676,10349,DIAMOND,II,11.2,1347,EUW1,200.0,100.0,200.0,,200.0,200.0,200.0
EUW1_5506783226,10350,DIAMOND,II,11.2,1335,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5506723702,10351,DIAMOND,II,11.2,1621,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
EUW1_5502828593,10352,DIAMOND,II,11.2,1549,EUW1,200.0,100.0,100.0,,200.0,200.0,200.0
EUW1_5502787800,10353,DIAMOND,II,11.2,890,EUW1,100.0,200.0,100.0,,,200.0,
EUW1_5496279447,10354,DIAMOND,II,11.2,1527,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5489921852,10355,DIAMOND,II,11.19,1708,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
EUW1_5533657567,10356,DIAMOND,II,11.21,2140,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
EUW1_5533560202,10357,DIAMOND,II,11.21,1776,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,200.0
EUW1_5533381404,10358,DIAMOND,II,11.21,1720,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5531721030,10359,DIAMOND,II,11.21,1775,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5530198003,10360,DIAMOND,II,11.21,1519,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,100.0
EUW1_5529784959,10361,DIAMOND,II,11.21,1426,EUW1,200.0,100.0,200.0,,200.0,200.0,200.0
EUW1_5529724402,10362,DIAMOND,II,11.21,1870,EUW1,100.0,200.0,200.0,200.0,100.0,200.0,200.0
EUW1_5529092795,10363,DIAMOND,II,11.21,1308,EUW1,200.0,200.0,200.0,,,200.0,100.0
EUW1_5528928982,10364,DIAMOND,II,11.21,1584,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5528931937,10365,DIAMOND,II,11.21,1722,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
EUW1_5528875767,10366,DIAMOND,II,11.21,1957,EUW1,100.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5528803863,10367,DIAMOND,II,11.21,1286,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
EUW1_5528667852,10368,DIAMOND,II,11.21,1521,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5521724144,10369,DIAMOND,II,11.21,1063,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5521704849,10370,DIAMOND,II,11.21,1621,EUW1,200.0,100.0,200.0,200.0,,100.0,100.0
EUW1_5521543451,10371,DIAMOND,II,11.21,1441,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5521516268,10372,DIAMOND,II,11.21,1454,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5521262967,10373,DIAMOND,II,11.21,1657,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,
EUW1_5519692181,10374,DIAMOND,II,11.21,1560,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5519583691,10375,DIAMOND,II,11.21,1970,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
EUW1_5518702081,10376,DIAMOND,II,11.21,2704,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5515377931,10377,DIAMOND,II,11.21,1823,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5515331696,10378,DIAMOND,II,11.21,2310,EUW1,200.0,200.0,200.0,100.0,200.0,100.0,200.0
EUW1_5513313173,10379,DIAMOND,II,11.2,1464,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
EUW1_5512826032,10380,DIAMOND,II,11.2,2689,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5527340232,10381,DIAMOND,II,11.21,1320,EUW1,100.0,200.0,100.0,,,100.0,100.0
EUW1_5524677686,10382,DIAMOND,II,11.21,1840,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5524382402,10383,DIAMOND,II,11.21,1705,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5518113623,10384,DIAMOND,II,11.21,1696,EUW1,100.0,,200.0,100.0,100.0,200.0,200.0
EUW1_5518012229,10385,DIAMOND,II,11.21,1362,EUW1,200.0,100.0,100.0,200.0,,200.0,100.0
EUW1_5517919008,10386,DIAMOND,II,11.21,1706,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5517789915,10387,DIAMOND,II,11.21,1986,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,200.0
EUW1_5516859898,10388,DIAMOND,II,11.21,1314,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5516852496,10389,DIAMOND,II,11.21,1534,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
EUW1_5516732875,10390,DIAMOND,II,11.21,2196,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5515120636,10391,DIAMOND,II,11.21,1720,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5515071569,10392,DIAMOND,II,11.21,1684,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5514998983,10393,DIAMOND,II,11.21,1210,EUW1,200.0,100.0,200.0,,,100.0,200.0
EUW1_5513358853,10394,DIAMOND,II,11.2,1900,EUW1,100.0,200.0,200.0,200.0,100.0,200.0,100.0
EUW1_5513163738,10395,DIAMOND,II,11.2,1832,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,200.0
EUW1_5513105644,10396,DIAMOND,II,11.2,1178,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5512955725,10397,DIAMOND,II,11.2,1438,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
EUW1_5510033097,10398,DIAMOND,II,11.2,1501,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
EUW1_5509029776,10399,DIAMOND,II,11.2,1932,EUW1,100.0,100.0,100.0,100.0,200.0,100.0,100.0
EUW1_5508780934,10400,DIAMOND,II,11.2,2124,EUW1,100.0,200.0,200.0,200.0,100.0,200.0,200.0
EUW1_5508664511,10401,DIAMOND,II,11.2,1421,EUW1,100.0,200.0,100.0,100.0,,200.0,100.0
EUW1_5507363344,10402,DIAMOND,II,11.2,2088,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5507227421,10403,DIAMOND,II,11.2,1693,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,100.0
EUW1_5507202274,10404,DIAMOND,II,11.2,1658,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
EUW1_5507078656,10405,DIAMOND,II,11.2,1746,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5519718432,10406,DIAMOND,II,11.21,1585,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
EUW1_5519673628,10407,DIAMOND,II,11.21,1993,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
EUW1_5519647315,10408,DIAMOND,II,11.21,1720,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5519298913,10409,DIAMOND,II,11.21,1524,EUW1,200.0,100.0,200.0,200.0,,200.0,100.0
EUW1_5519354228,10410,DIAMOND,II,11.21,1867,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,
EUW1_5519260370,10411,DIAMOND,II,11.21,1526,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5519225291,10412,DIAMOND,II,11.21,1353,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
EUW1_5517105635,10413,DIAMOND,II,11.21,2338,EUW1,100.0,100.0,200.0,200.0,100.0,100.0,200.0
EUW1_5516844242,10414,DIAMOND,II,11.21,1888,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5503336772,10415,DIAMOND,II,11.2,1963,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,
EUW1_5503331176,10416,DIAMOND,II,11.2,1764,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5503197638,10417,DIAMOND,II,11.2,1230,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
EUW1_5503086426,10418,DIAMOND,II,11.2,2301,EUW1,100.0,200.0,100.0,100.0,200.0,200.0,100.0
EUW1_5494759624,10419,DIAMOND,II,11.2,1812,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5488235343,10420,DIAMOND,II,11.19,1691,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5483878038,10421,DIAMOND,II,11.19,1660,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5483844591,10422,DIAMOND,II,11.19,1274,EUW1,100.0,200.0,100.0,,100.0,100.0,100.0
EUW1_5479301725,10423,DIAMOND,II,11.19,1487,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
EUW1_5472295275,10424,DIAMOND,II,11.19,1568,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
EUW1_5458416367,10425,DIAMOND,II,11.18,2494,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
EUW1_5453760592,10426,DIAMOND,II,11.18,1604,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5453671878,10427,DIAMOND,II,11.18,2300,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5429525553,10428,DIAMOND,II,11.16,2799,EUW1,200.0,100.0,100.0,100.0,100.0,200.0,100.0
EUW1_5418418063,10429,DIAMOND,II,11.16,1073,EUW1,100.0,200.0,100.0,,,200.0,
EUW1_5416855928,10430,DIAMOND,II,11.16,1997,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5532423090,10431,DIAMOND,II,11.21,2253,EUW1,100.0,100.0,200.0,200.0,200.0,100.0,200.0
EUW1_5532269098,10432,DIAMOND,II,11.21,1745,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
EUW1_5532330561,10433,DIAMOND,II,11.21,2272,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5532108886,10434,DIAMOND,II,11.21,2034,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
EUW1_5532122601,10435,DIAMOND,II,11.21,1901,EUW1,100.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5531968554,10436,DIAMOND,II,11.21,1927,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,100.0
EUW1_5531920034,10437,DIAMOND,II,11.21,2126,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5531935924,10438,DIAMOND,II,11.21,936,EUW1,200.0,200.0,200.0,,,200.0,200.0
EUW1_5531870778,10439,DIAMOND,II,11.21,1924,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,
EUW1_5525368167,10440,DIAMOND,II,11.21,2042,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5525355736,10441,DIAMOND,II,11.21,1356,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
EUW1_5524625458,10442,DIAMOND,II,11.21,2085,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,
EUW1_5524567950,10443,DIAMOND,II,11.21,1695,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5524479688,10444,DIAMOND,II,11.21,1636,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,200.0
EUW1_5521672671,10445,DIAMOND,II,11.21,1752,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5521576810,10446,DIAMOND,II,11.21,1358,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5521521559,10447,DIAMOND,II,11.21,1971,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
EUW1_5521246908,10448,DIAMOND,II,11.21,1899,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5521253078,10449,DIAMOND,II,11.21,1311,EUW1,100.0,100.0,100.0,100.0,,100.0,200.0
EUW1_5520897952,10450,DIAMOND,II,11.21,1674,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5520866092,10451,DIAMOND,II,11.21,1544,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5520913694,10452,DIAMOND,II,11.21,1543,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5519348461,10453,DIAMOND,II,11.21,2231,EUW1,200.0,200.0,100.0,200.0,100.0,200.0,100.0
EUW1_5519265088,10454,DIAMOND,II,11.21,1591,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5519231794,10455,DIAMOND,II,11.21,1113,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5527937765,10456,DIAMOND,II,11.21,1859,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
EUW1_5527856944,10457,DIAMOND,II,11.21,2300,EUW1,100.0,100.0,200.0,200.0,100.0,100.0,
EUW1_5527630545,10458,DIAMOND,II,11.21,2222,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
EUW1_5527380472,10459,DIAMOND,II,11.21,1679,EUW1,200.0,200.0,200.0,200.0,,200.0,
EUW1_5527208300,10460,DIAMOND,II,11.21,1767,EUW1,100.0,200.0,100.0,100.0,,200.0,200.0
EUW1_5524629471,10461,DIAMOND,II,11.21,1504,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5524621692,10462,DIAMOND,II,11.21,1710,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5524563914,10463,DIAMOND,II,11.21,1174,EUW1,200.0,100.0,200.0,,,200.0,200.0
EUW1_5524429129,10464,DIAMOND,II,11.21,1622,EUW1,100.0,200.0,200.0,200.0,100.0,200.0,
EUW1_5524462630,10465,DIAMOND,II,11.21,1359,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5522105671,10466,DIAMOND,II,11.21,1083,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5521967668,10467,DIAMOND,II,11.21,2311,EUW1,200.0,100.0,200.0,200.0,100.0,200.0,100.0
EUW1_5521931445,10468,DIAMOND,II,11.21,2190,EUW1,100.0,100.0,100.0,100.0,200.0,100.0,200.0
EUW1_5521844885,10469,DIAMOND,II,11.21,1504,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5519057384,10470,DIAMOND,II,11.21,1146,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
EUW1_5519055281,10471,DIAMOND,II,11.21,2478,EUW1,100.0,100.0,200.0,100.0,200.0,100.0,200.0
EUW1_5518524479,10472,DIAMOND,II,11.21,1505,EUW1,100.0,200.0,100.0,100.0,,200.0,100.0
EUW1_5518407329,10473,DIAMOND,II,11.21,1850,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5518312976,10474,DIAMOND,II,11.21,1381,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5518197631,10475,DIAMOND,II,11.21,1652,EUW1,100.0,100.0,100.0,100.0,200.0,100.0,100.0
EUW1_5517723224,10476,DIAMOND,II,11.21,1325,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
EUW1_5517732192,10477,DIAMOND,II,11.21,1552,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5517701122,10478,DIAMOND,II,11.21,1759,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,100.0
EUW1_5517650990,10479,DIAMOND,II,11.21,1002,EUW1,200.0,200.0,200.0,,,200.0,200.0
EUW1_5517535772,10480,DIAMOND,II,11.21,1346,EUW1,100.0,200.0,100.0,200.0,,100.0,100.0
EUW1_5524004930,10481,DIAMOND,II,11.21,1959,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
EUW1_5498471740,10482,DIAMOND,II,11.2,1777,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
EUW1_5498414108,10483,DIAMOND,II,11.2,1310,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
EUW1_5492333553,10484,DIAMOND,II,11.19,2410,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
EUW1_5490056298,10485,DIAMOND,II,11.19,1421,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5489603951,10486,DIAMOND,II,11.19,1175,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5489427461,10487,DIAMOND,II,11.19,1517,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5489373324,10488,DIAMOND,II,11.19,1472,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
EUW1_5488280914,10489,DIAMOND,II,11.19,1611,EUW1,100.0,100.0,100.0,,100.0,100.0,100.0
EUW1_5488251694,10490,DIAMOND,II,11.19,1688,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5485422770,10491,DIAMOND,II,11.19,2006,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
EUW1_5484330732,10492,DIAMOND,II,11.19,1539,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
EUW1_5484246716,10493,DIAMOND,II,11.19,1271,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
EUW1_5483273724,10494,DIAMOND,II,11.19,1357,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5483211666,10495,DIAMOND,II,11.19,1211,EUW1,200.0,200.0,200.0,,,200.0,200.0
EUW1_5483115334,10496,DIAMOND,II,11.19,2253,EUW1,200.0,200.0,200.0,100.0,200.0,200.0,200.0
EUW1_5482294885,10497,DIAMOND,II,11.19,2436,EUW1,100.0,200.0,200.0,100.0,100.0,200.0,200.0
EUW1_5482187688,10498,DIAMOND,II,11.19,1857,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,100.0
EUW1_5482150436,10499,DIAMOND,II,11.19,1939,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
EUW1_5481974559,10500,DIAMOND,II,11.19,1603,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
EUW1_5481811573,10501,DIAMOND,II,11.19,1628,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,100.0
EUW1_5479163183,10502,DIAMOND,II,11.19,1741,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
EUW1_5479026018,10503,DIAMOND,II,11.19,2040,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
EUW1_5476984581,10504,DIAMOND,II,11.19,1960,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,100.0
EUW1_5475437918,10505,DIAMOND,II,11.19,1586,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,
EUW1_5516752107,10506,DIAMOND,II,11.21,1210,EUW1,100.0,100.0,100.0,,,200.0,200.0
EUW1_5516617426,10507,DIAMOND,II,11.21,1682,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5516244173,10508,DIAMOND,II,11.21,1869,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
EUW1_5515790659,10509,DIAMOND,II,11.21,1717,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5513535095,10510,DIAMOND,II,11.2,1563,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,
EUW1_5509918686,10511,DIAMOND,II,11.2,1260,EUW1,100.0,100.0,100.0,,100.0,100.0,100.0
EUW1_5509876574,10512,DIAMOND,II,11.2,1355,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
EUW1_5508867350,10513,DIAMOND,II,11.2,2362,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
EUW1_5508860146,10514,DIAMOND,II,11.2,1672,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5508379461,10515,DIAMOND,II,11.2,1585,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5508277334,10516,DIAMOND,II,11.2,1667,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5503392120,10517,DIAMOND,II,11.2,1203,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
EUW1_5503248563,10518,DIAMOND,II,11.2,1409,EUW1,200.0,100.0,100.0,,,100.0,100.0
EUW1_5503254022,10519,DIAMOND,II,11.2,1542,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5501684073,10520,DIAMOND,II,11.2,969,EUW1,100.0,100.0,100.0,,,100.0,100.0
EUW1_5501588664,10521,DIAMOND,II,11.2,1845,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5500428268,10522,DIAMOND,II,11.2,2009,EUW1,200.0,200.0,200.0,100.0,100.0,200.0,100.0
EUW1_5500189916,10523,DIAMOND,II,11.2,1555,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
EUW1_5499805147,10524,DIAMOND,II,11.2,1487,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
EUW1_5499850697,10525,DIAMOND,II,11.2,1796,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
EUW1_5495748750,10526,DIAMOND,II,11.2,1674,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
EUW1_5495685149,10527,DIAMOND,II,11.2,916,EUW1,100.0,100.0,100.0,,,200.0,100.0
EUW1_5495619313,10528,DIAMOND,II,11.2,1762,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
EUW1_5494582147,10529,DIAMOND,II,11.2,1164,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
EUW1_5494517148,10530,DIAMOND,II,11.2,1589,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
EUW1_5520340449,10531,DIAMOND,II,11.21,1951,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
EUW1_5519665186,10532,DIAMOND,II,11.21,1861,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,100.0
EUW1_5518810962,10533,DIAMOND,II,11.21,1241,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
