tier,division,match_id,patch,game_duration,region,winning_team,first_champion,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald
GOLD,II,EUW1_5529948457,11.21,1591,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,200.0
GOLD,II,EUW1_5529885342,11.21,1909,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
GOLD,II,EUW1_5529812409,11.21,2197,EUW1,100.0,200.0,200.0,200.0,100.0,100.0,
GOLD,II,EUW1_5527677893,11.21,1295,EUW1,100.0,200.0,100.0,,,100.0,100.0
GOLD,II,EUW1_5527639585,11.21,2132,EUW1,100.0,200.0,200.0,200.0,100.0,100.0,
GOLD,II,EUW1_5526088238,11.21,1550,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5521401030,11.21,1251,EUW1,200.0,100.0,200.0,,,200.0,
GOLD,II,EUW1_5521278129,11.21,956,EUW1,100.0,100.0,100.0,,,200.0,
GOLD,II,EUW1_5521224478,11.21,1646,EUW1,100.0,200.0,200.0,100.0,,100.0,200.0
GOLD,II,EUW1_5521189279,11.21,987,EUW1,100.0,100.0,100.0,,,100.0,100.0
GOLD,II,EUW1_5520443897,11.21,1915,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
GOLD,II,EUW1_5520305674,11.21,2156,EUW1,100.0,200.0,200.0,100.0,200.0,200.0,100.0
GOLD,II,EUW1_5519950895,11.21,2557,EUW1,200.0,200.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5519814337,11.21,2314,EUW1,100.0,100.0,200.0,100.0,200.0,200.0,200.0
GOLD,II,EUW1_5513601141,11.2,1605,EUW1,200.0,100.0,100.0,,,200.0,
GOLD,II,EUW1_5513516120,11.2,1489,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
GOLD,II,EUW1_5511246652,11.2,2256,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5507545193,11.2,1806,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
GOLD,II,EUW1_5507496786,11.2,1744,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5506474663,11.2,2153,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
GOLD,II,EUW1_5506379833,11.2,1507,EUW1,200.0,200.0,200.0,200.0,,100.0,200.0
GOLD,II,EUW1_5527218404,11.21,2503,EUW1,200.0,100.0,100.0,100.0,100.0,200.0,200.0
GOLD,II,EUW1_5527203612,11.21,1846,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
GOLD,II,EUW1_5525597846,11.21,2060,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5523604268,11.21,1666,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5523507348,11.21,2230,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5523409941,11.21,2180,EUW1,200.0,200.0,200.0,,100.0,200.0,100.0
GOLD,II,EUW1_5523400960,11.21,2317,EUW1,200.0,200.0,100.0,100.0,200.0,100.0,200.0
GOLD,II,EUW1_5523344708,11.21,1657,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,200.0
GOLD,II,EUW1_5522615819,11.21,1740,EUW1,200.0,200.0,200.0,200.0,100.0,100.0,200.0
GOLD,II,EUW1_5522573646,11.21,1492,EUW1,200.0,100.0,200.0,200.0,,200.0,100.0
GOLD,II,EUW1_5522499624,11.21,1455,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5522446023,11.21,2179,EUW1,100.0,200.0,200.0,200.0,100.0,200.0,200.0
GOLD,II,EUW1_5522433266,11.21,1703,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
GOLD,II,EUW1_5522430677,11.21,1464,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5519671212,11.21,1312,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5519576148,11.21,1902,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5519498939,11.21,2361,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5518149081,11.21,1363,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,II,EUW1_5518153391,11.21,1797,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
GOLD,II,EUW1_5518040108,11.21,1389,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
GOLD,II,EUW1_5517984660,11.21,1852,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5515557551,11.21,1453,EUW1,200.0,200.0,200.0,,200.0,100.0,200.0
GOLD,II,EUW1_5515499834,11.21,1975,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5512329700,11.2,1685,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,
GOLD,II,EUW1_5512319435,11.2,2011,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5532500223,11.21,2975,EUW1,200.0,200.0,200.0,100.0,100.0,200.0,100.0
GOLD,II,EUW1_5531299439,11.21,1500,EUW1,200.0,100.0,200.0,200.0,,100.0,200.0
GOLD,II,EUW1_5531219707,11.21,1556,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
GOLD,II,EUW1_5531286468,11.21,1904,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
GOLD,II,EUW1_5531175737,11.21,1836,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5528759804,11.21,2262,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5528695707,11.21,1932,EUW1,200.0,100.0,200.0,200.0,,200.0,
GOLD,II,EUW1_5528438291,11.21,2228,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5528430830,11.21,198,EUW1,100.0,100.0,,,,,
GOLD,II,EUW1_5528237150,11.21,1459,EUW1,200.0,100.0,200.0,200.0,,100.0,100.0
GOLD,II,EUW1_5528242736,11.21,1938,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
GOLD,II,EUW1_5524291609,11.21,1899,EUW1,100.0,200.0,100.0,100.0,,200.0,100.0
GOLD,II,EUW1_5524215353,11.21,1647,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5524163275,11.21,1689,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,200.0
GOLD,II,EUW1_5522120041,11.21,1914,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
GOLD,II,EUW1_5522049949,11.21,1548,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
GOLD,II,EUW1_5516346683,11.21,2777,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5516362687,11.21,1601,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5516279603,11.21,1540,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5513879517,11.2,1262,EUW1,100.0,200.0,200.0,100.0,,100.0,100.0
GOLD,II,EUW1_5513855114,11.2,1617,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5508770843,11.2,2177,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5508515413,11.2,2611,EUW1,200.0,100.0,200.0,100.0,200.0,200.0,200.0
GOLD,II,EUW1_5469273630,11.18,2991986,EUW1,200.0,100.0,100.0,100.0,200.0,100.0,100.0
GOLD,II,EUW1_5464610795,11.18,1776741,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5148127116,11.5,1905001,EUW1,200.0,100.0,100.0,100.0,100.0,200.0,100.0
GOLD,II,EUW1_5147957495,11.5,2440170,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5147902522,11.5,1518156,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
GOLD,II,EUW1_5094126823,11.3,2014464,EUW1,100.0,100.0,100.0,100.0,200.0,100.0,100.0
GOLD,II,EUW1_5093838797,11.3,1973377,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,II,EUW1_5093121030,11.3,1754305,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5092765622,11.3,2166705,EUW1,200.0,200.0,200.0,100.0,100.0,200.0,
GOLD,II,EUW1_5091899484,11.3,2104306,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,200.0
GOLD,II,EUW1_5091858553,11.3,1932585,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5091736557,11.3,1958028,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,
GOLD,II,EUW1_5080601849,11.3,2149473,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
GOLD,II,EUW1_5080510918,11.3,1924454,EUW1,200.0,100.0,100.0,100.0,100.0,200.0,
GOLD,II,EUW1_5080393807,11.3,1456462,EUW1,200.0,200.0,200.0,200.0,,100.0,100.0
GOLD,II,EUW1_5080198338,11.3,1577299,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5080153503,11.3,1510524,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5079323492,11.3,1636975,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
GOLD,II,EUW1_5078042008,11.3,2214953,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
GOLD,II,EUW1_5077798413,11.3,1464540,EUW1,200.0,100.0,100.0,200.0,,100.0,100.0
GOLD,II,EUW1_5074481121,11.3,2153871,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
GOLD,II,EUW1_5074298017,11.3,2275194,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
GOLD,II,EUW1_5073953198,11.3,1278538,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
GOLD,II,EUW1_5072469826,11.3,2235465,EUW1,200.0,200.0,200.0,200.0,100.0,200.0,100.0
GOLD,II,EUW1_5072411431,11.3,1134455,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
GOLD,II,EUW1_5072249951,11.3,1814998,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
GOLD,II,EUW1_5065917199,11.2,1988786,EUW1,200.0,100.0,100.0,100.0,200.0,200.0,
GOLD,II,EUW1_5534085876,11.21,1476,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
GOLD,II,EUW1_5523910615,11.21,1417,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5512073319,11.2,1736,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5507092696,11.2,1895,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5506959952,11.2,1893,EUW1,100.0,100.0,200.0,200.0,100.0,200.0,200.0
GOLD,II,EUW1_5505855580,11.2,2180,EUW1,200.0,100.0,100.0,100.0,200.0,200.0,200.0
GOLD,II,EUW1_5505335405,11.2,2016,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5505323785,11.2,1400,EUW1,100.0,100.0,200.0,100.0,,100.0,100.0
GOLD,II,EUW1_5500338159,11.2,1929,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5500313954,11.2,1232,EUW1,100.0,200.0,200.0,,,100.0,200.0
GOLD,II,EUW1_5500270954,11.2,2063,EUW1,200.0,200.0,100.0,200.0,100.0,100.0,100.0
GOLD,II,EUW1_5499752237,11.2,1986,EUW1,100.0,200.0,200.0,200.0,100.0,200.0,200.0
GOLD,II,EUW1_5497995477,11.2,2519,EUW1,100.0,100.0,100.0,200.0,100.0,100.0,100.0
GOLD,II,EUW1_5497474817,11.2,1259,EUW1,100.0,100.0,100.0,,,200.0,
GOLD,II,EUW1_5497356510,11.2,2682,EUW1,100.0,200.0,200.0,200.0,100.0,200.0,
GOLD,II,EUW1_5479059743,11.19,2080575,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,200.0
GOLD,II,EUW1_5412112939,11.16,2126955,EUW1,200.0,,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5412041602,11.16,1209889,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
GOLD,II,EUW1_5411958607,11.16,1610366,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
GOLD,II,EUW1_5412004241,11.16,1518443,EUW1,100.0,200.0,100.0,100.0,,100.0,200.0
GOLD,II,EUW1_5411962652,11.16,1772669,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
GOLD,II,EUW1_5410693435,11.16,1235028,EUW1,100.0,100.0,100.0,100.0,,100.0,200.0
GOLD,II,EUW1_5410629801,11.16,1464331,EUW1,100.0,100.0,200.0,100.0,,100.0,200.0
GOLD,II,EUW1_5409889938,11.16,1752898,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
GOLD,II,EUW1_5409713421,11.16,1719284,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5352225346,11.13,2543090,EUW1,100.0,200.0,100.0,100.0,200.0,100.0,100.0
GOLD,II,EUW1_5352211928,11.13,1218356,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,II,EUW1_5346516802,11.13,1934848,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5345853337,11.13,2457768,EUW1,100.0,100.0,200.0,100.0,200.0,200.0,200.0
GOLD,II,EUW1_5345922298,11.13,1602413,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5345155962,11.13,1320448,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
GOLD,II,EUW1_5344074458,11.13,1515392,EUW1,100.0,200.0,100.0,100.0,,200.0,200.0
GOLD,II,EUW1_5343709864,11.13,1674806,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,
GOLD,II,EUW1_5343713549,11.13,1633153,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5343507076,11.13,1564280,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5338866460,11.13,1167453,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,II,EUW1_5338799615,11.13,2292696,EUW1,200.0,200.0,100.0,200.0,100.0,200.0,100.0
GOLD,II,EUW1_5338625116,11.13,1619433,EUW1,200.0,100.0,200.0,200.0,,100.0,100.0
GOLD,II,EUW1_5338581814,11.13,1306192,EUW1,100.0,100.0,100.0,,,100.0,100.0
GOLD,II,EUW1_5338396872,11.13,2156091,EUW1,200.0,100.0,200.0,200.0,100.0,200.0,200.0
GOLD,II,EUW1_5338306280,11.13,1405996,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,200.0
GOLD,II,EUW1_5338252871,11.13,1262901,EUW1,100.0,200.0,100.0,,,200.0,100.0
GOLD,II,EUW1_5331209230,11.12,1663918,EUW1,200.0,100.0,100.0,200.0,,200.0,200.0
GOLD,II,EUW1_5330583466,11.12,2138139,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
GOLD,II,EUW1_5330428664,11.12,1562101,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5330422423,11.12,2103892,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,200.0
GOLD,II,EUW1_5330326974,11.12,1740359,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
GOLD,II,EUW1_5330321745,11.12,1754029,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5329846397,11.12,1902539,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,
GOLD,II,EUW1_5329815649,11.12,1632182,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
GOLD,II,EUW1_5510621278,11.2,1976,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
GOLD,II,EUW1_5501683316,11.2,2017,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5447593207,11.17,1856311,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5408882461,11.16,1729205,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5408891503,11.16,1811600,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,200.0
GOLD,II,EUW1_5407821698,11.15,1958858,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5407795051,11.15,2075426,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,100.0
GOLD,II,EUW1_5407803127,11.15,205466,EUW1,200.0,200.0,,,,,
GOLD,II,EUW1_5405140110,11.15,1802465,EUW1,200.0,200.0,200.0,200.0,,100.0,100.0
GOLD,II,EUW1_5389094992,11.15,2184532,EUW1,200.0,200.0,100.0,100.0,200.0,200.0,200.0
GOLD,II,EUW1_5380277289,11.15,2029626,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5379689906,11.15,1090709,EUW1,100.0,100.0,100.0,,,100.0,100.0
GOLD,II,EUW1_5378497987,11.15,2123111,EUW1,100.0,100.0,200.0,100.0,200.0,200.0,200.0
GOLD,II,EUW1_5378463985,11.15,1306420,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,II,EUW1_5378436954,11.15,1689908,EUW1,100.0,200.0,100.0,100.0,,200.0,100.0
GOLD,II,EUW1_5377033427,11.14,1957232,EUW1,100.0,100.0,100.0,100.0,200.0,200.0,100.0
GOLD,II,EUW1_5377028297,11.14,1814015,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5376991445,11.14,1801522,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,200.0
GOLD,II,EUW1_5374490308,11.14,1974234,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5374514210,11.14,2318247,EUW1,100.0,200.0,200.0,100.0,200.0,200.0,200.0
GOLD,II,EUW1_5374091696,11.14,1574852,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
GOLD,II,EUW1_5344508522,11.13,2376414,EUW1,100.0,200.0,200.0,200.0,100.0,100.0,200.0
GOLD,II,EUW1_5343396418,11.13,1976571,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,200.0
GOLD,II,EUW1_5343441732,11.13,1447328,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
GOLD,II,EUW1_5343188807,11.13,2080619,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5452546701,11.17,1418165,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
GOLD,II,EUW1_5422208887,11.16,1754874,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,200.0
GOLD,II,EUW1_5422208330,11.16,973481,EUW1,200.0,200.0,200.0,,,200.0,200.0
GOLD,II,EUW1_5386078979,11.15,1635223,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,
GOLD,II,EUW1_5385984057,11.15,1239662,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
GOLD,II,EUW1_5323496203,11.12,1933932,EUW1,200.0,200.0,100.0,200.0,200.0,100.0,200.0
GOLD,II,EUW1_5283039098,11.1,1690531,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5283065130,11.1,1634526,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
GOLD,II,EUW1_5282974267,11.1,1417022,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
GOLD,II,EUW1_5282959644,11.1,1017862,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,II,EUW1_5270760942,11.1,1890838,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
GOLD,II,EUW1_5266848704,11.1,2053155,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,200.0
GOLD,II,EUW1_5266852680,11.1,1696334,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,100.0
GOLD,II,EUW1_5254051663,11.9,2179041,EUW1,100.0,200.0,200.0,100.0,200.0,100.0,200.0
GOLD,II,EUW1_5254017027,11.9,1688035,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,II,EUW1_5248887650,11.9,2469385,EUW1,100.0,100.0,200.0,100.0,100.0,200.0,200.0
GOLD,II,EUW1_5248716595,11.9,1524403,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
GOLD,II,EUW1_5248703837,11.9,1929565,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,200.0
GOLD,II,EUW1_5248179371,11.9,1929803,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
GOLD,II,EUW1_5248133931,11.9,1527830,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5247897233,11.9,1418577,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5247743780,11.9,2503127,EUW1,200.0,200.0,100.0,100.0,200.0,100.0,
GOLD,II,EUW1_5247659290,11.9,196277,EUW1,200.0,200.0,,,,,
GOLD,II,EUW1_5244812711,11.9,1910119,EUW1,100.0,100.0,200.0,200.0,100.0,100.0,200.0
GOLD,II,EUW1_5244755682,11.9,2143160,EUW1,100.0,100.0,100.0,100.0,100.0,200.0,100.0
GOLD,II,EUW1_5511532000,11.2,1999,EUW1,200.0,200.0,200.0,100.0,100.0,200.0,200.0
GOLD,II,EUW1_5511468425,11.2,2730,EUW1,100.0,200.0,200.0,100.0,200.0,100.0,
GOLD,II,EUW1_5511446846,11.2,1514,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5511463941,11.2,1920,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5511363741,11.2,1626,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
GOLD,II,EUW1_5511199123,11.2,1673,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,
GOLD,II,EUW1_5510990015,11.2,2094,EUW1,200.0,100.0,100.0,200.0,100.0,200.0,100.0
GOLD,II,EUW1_5510924725,11.2,1552,EUW1,200.0,200.0,200.0,200.0,200.0,100.0,200.0
GOLD,II,EUW1_5510246817,11.2,1890,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,100.0
GOLD,II,EUW1_5510251090,11.2,1645,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
GOLD,II,EUW1_5510161029,11.2,671,EUW1,200.0,200.0,200.0,,,200.0,
GOLD,II,EUW1_5510115512,11.2,1615,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5510063610,11.2,652,EUW1,200.0,200.0,200.0,,,,
GOLD,II,EUW1_5510047470,11.2,1614,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,II,EUW1_5240787572,11.9,2053701,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5240536302,11.9,1805046,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5240501598,11.9,1772314,EUW1,100.0,100.0,100.0,100.0,200.0,100.0,
GOLD,II,EUW1_5240436838,11.9,1759368,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
GOLD,II,EUW1_5238450149,11.9,2693366,EUW1,200.0,100.0,100.0,200.0,200.0,100.0,200.0
GOLD,II,EUW1_5235924534,11.8,2013851,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,
GOLD,II,EUW1_5234045247,11.8,2110685,EUW1,100.0,200.0,200.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5190251798,11.7,1388875,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5022413379,11.1,1577072,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5022363089,11.1,1684047,EUW1,200.0,100.0,100.0,100.0,200.0,200.0,
GOLD,II,EUW1_5022291012,11.1,192489,EUW1,200.0,200.0,,,,,
GOLD,II,EUW1_5180725123,11.6,1449316,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
GOLD,II,EUW1_5130678045,11.5,1409006,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5130733113,11.5,1411021,EUW1,100.0,100.0,200.0,100.0,,100.0,200.0
GOLD,II,EUW1_5130426807,11.5,1776854,EUW1,100.0,100.0,200.0,100.0,100.0,100.0,
GOLD,II,EUW1_5129783572,11.5,1659577,EUW1,100.0,100.0,200.0,100.0,,100.0,100.0
GOLD,II,EUW1_5129698988,11.5,961414,EUW1,200.0,100.0,200.0,200.0,,200.0,200.0
GOLD,II,EUW1_5129641777,11.5,1924147,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5129160970,11.5,1474711,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
GOLD,II,EUW1_5129004880,11.5,2166305,EUW1,200.0,200.0,100.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5128949928,11.5,1385591,EUW1,200.0,100.0,100.0,,,100.0,200.0
GOLD,II,EUW1_5127916577,11.4,1585192,EUW1,100.0,200.0,100.0,100.0,,100.0,100.0
GOLD,II,EUW1_5127841528,11.4,1614724,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5127792842,11.4,1630412,EUW1,200.0,200.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5127458226,11.4,1572608,EUW1,100.0,100.0,100.0,100.0,,100.0,100.0
GOLD,II,EUW1_5125441727,11.4,1471525,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,200.0
GOLD,II,EUW1_5118122446,11.4,1882896,EUW1,200.0,100.0,100.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5114945191,11.4,1408424,EUW1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GOLD,II,EUW1_5114913200,11.4,1912312,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,100.0
GOLD,II,EUW1_5114570193,11.4,1547638,EUW1,100.0,100.0,100.0,100.0,,200.0,100.0
GOLD,II,EUW1_5114503996,11.4,1906128,EUW1,200.0,100.0,200.0,200.0,100.0,100.0,200.0
GOLD,II,EUW1_5114486773,11.4,1524783,EUW1,100.0,200.0,100.0,100.0,100.0,100.0,200.0
GOLD,II,EUW1_5114378499,11.4,1889380,EUW1,100.0,200.0,100.0,100.0,100.0,200.0,100.0
GOLD,II,EUW1_5114287817,11.4,1619096,EUW1,200.0,100.0,200.0,200.0,200.0,200.0,200.0
GOLD,II,EUW1_5114220532,11.4,1805817,EUW1,100.0,100.0,100.0,100.0,200.0,200.0,100.0
GOLD,II,EUW1_5113355310,11.4,1251005,EUW1,200.0,200.0,200.0,200.0,,200.0,200.0
GOLD,II,EUW1_5527091232,11.21,1592,EUW1,200.0,100.0,200.0,200.0,200.0,100.0,100.0
GOLD,II,EUW1_5526948203,11.21,1782,EUW1,100.0,100.0,100.0,,100.0,100.0,100.0
GOLD,II,EUW1_5526585177,11.21,2013,EUW1,100.0,100.0,100.0,200.0,100.0,100.0,100.0
