,tier,game_duration,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage
3314,BRONZE,2142,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,-1,0,-1,0,0,-1
85,BRONZE,2231,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,-1,0,1,0
10064,BRONZE,1467,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,1,0,-1,0,-1,-1
7007,BRONZE,1943,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,0
12171,BRONZE,2653,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,1,1,0,-1,-1
25785,BRONZE,1872,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1,1,1,1,0,-1,0,-1,-1
915,BRONZE,1731,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,1,-1,-1,0,-1,0
1960,BRONZE,1617,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1,1,-1,-1,0,-1,0,-1,1
10987,BRONZE,1535,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
8090,BRONZE,2353,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,1,1,0,0,1,1
1974,BRONZE,1476,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,-1,-1,0,-1,-1
12211,BRONZE,1308,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
9205,BRONZE,1646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
23285,BRONZE,3015,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1,-1,-1,0,-1,0,0,1
18778,BRONZE,2059,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
4565,BRONZE,1027,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
14715,BRONZE,1337,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0,1,1,1,-1,-1,0,0,1
7778,BRONZE,1936,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,1,1,-1,0,1,0,1,1
2898,BRONZE,1562,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,1,1,1,1,-1,-1,0,0,-1
1595,BRONZE,2169,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1,-1,-1,-1,0,1,0,-1,0
7250,BRONZE,1570,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
6698,BRONZE,1452,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,0
8795,BRONZE,1423,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
277,BRONZE,1479,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1,1,1,1,0,-1,0,-1,-1
5251,BRONZE,2588,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1,1,1,0,1,0,1,-1
5087,BRONZE,1474,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,-1,-1,1,-1,-1,-1,0,0,1
12679,BRONZE,1582,1.0,1.0,-1.0,0.0,1.0,-1.0,-1.0,1,-1,-1,-1,1,1,0,-1,0
5254,BRONZE,1410,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,1,1,-1,1,0,-1,0,1,1
7121,BRONZE,2471,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,0,-1,0,-1,-1
4732,BRONZE,1943,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,0,-1,0,1,0
11573,BRONZE,1678,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,0,1,0,0,1
1891,BRONZE,1367,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,1,1,1,1,0,-1,0
8296,BRONZE,936,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
16259,BRONZE,1058,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
4300,BRONZE,1286,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,1,-1,-1,1,0,0,0,-1,1
1855,BRONZE,1999,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1,-1,1,0,-1,0,0,-1
11360,BRONZE,2319,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1,-1,1,-1,0,-1,0,-1,-1
7372,BRONZE,2034,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1,1,-1,-1,0,1,0,0,0
273,BRONZE,2076,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,0,1,0,1,0
26923,BRONZE,1299,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
29392,BRONZE,1640,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,-1,1,1,0,-1,0
9859,BRONZE,1800,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1,-1,1,-1,-1,-1,0,0,0
20142,BRONZE,1512,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,0,0
9932,BRONZE,1606,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
15520,BRONZE,1506,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1,-1,-1,-1,0,-1,0,-1,0
5223,BRONZE,1842,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,-1
8201,BRONZE,1823,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,1,-1,0,-1,0,0,-1
5277,BRONZE,2157,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
5783,BRONZE,2033,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
2551,BRONZE,1653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,-1,0,1,1
7245,BRONZE,2095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1,-1,0,1,0,-1,0
26677,BRONZE,2123,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,1,1,0,-1,-1
17126,BRONZE,1699,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,0
1491,BRONZE,1351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
69,BRONZE,1599,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,0,0,0,0,0
24581,BRONZE,1316,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
9919,BRONZE,1486,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
16416,BRONZE,1506,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1,-1,-1,1,0,-1,0,1,0
4819,BRONZE,1193,-1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,-1,-1,-1,-1,0,1,0,-1,0
6048,BRONZE,2408,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,1,1,0,0,0
1279,BRONZE,1447,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,-1,1,0,1,0,0,1
29152,BRONZE,2024,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1,-1,-1,-1,0,0,0,1,0
21215,BRONZE,2096,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,0,0,0,-1,0
21383,BRONZE,1708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,1,1,0,-1,0
23359,BRONZE,1523,1.0,1.0,-1.0,0.0,0.0,1.0,-1.0,-1,-1,-1,-1,0,0,0,1,-1
2140,BRONZE,1773,1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1,1,1,1,1,1,0,1,-1
11905,BRONZE,1349,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,0
61,BRONZE,1385,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
739,BRONZE,1792,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1,-1,-1,-1,1,1,0,-1,-1
3107,BRONZE,1657,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
817,BRONZE,2090,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,0,-1,0,1,1
1443,BRONZE,1621,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,0,-1,0,1,1
17570,BRONZE,2701,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,-1,0,0,1
5548,BRONZE,1910,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,0
11072,BRONZE,1782,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1,1,-1,-1,0,1,0,0,-1
9747,BRONZE,1532,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,0,-1,0,1,0
513,BRONZE,1902,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1,1,1,0,0,0,-1,-1
26761,BRONZE,1658,1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
30259,BRONZE,1210,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1,-1,-1,-1,1,1,0,0,1
15733,BRONZE,1472,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,1,-1,1,-1,-1,0,-1,0
33435,BRONZE,1874,-1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,-1,-1,-1,-1,0,1,0,0,0
21598,BRONZE,2038,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,-1
14031,BRONZE,1783,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,-1,-1,-1,-1,0,0,0
9378,BRONZE,1793,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,-1,-1,-1,-1,0,-1,1
28382,BRONZE,1612,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1,-1,-1,1,0,1,0,-1,0
28397,BRONZE,1601,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,-1,0,-1,-1
2433,BRONZE,1591,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1,-1,-1,0,0,0,-1,1
27995,BRONZE,2881,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,1,-1,-1,0,1,0,0,-1
13985,BRONZE,1985,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0,-1,0,1,0,1,0,1,0
28533,BRONZE,1622,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,0,1,0,0,-1
3139,BRONZE,1584,1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,1,-1,-1,-1,0,1,0,-1,0
1900,BRONZE,2420,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1,-1,-1,0,-1,0,-1,1
5410,BRONZE,1984,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,1,-1,-1,0,0,0,-1,0
23024,BRONZE,1663,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1,1,1,-1,0,-1,0,0,-1
3101,BRONZE,1978,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,0,-1,0,-1,1
3974,BRONZE,1184,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,0,0
12691,BRONZE,1808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
15577,BRONZE,2202,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,1,-1,1,0,-1,0,-1,1
9280,BRONZE,1996,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
10816,BRONZE,1456,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,1,-1,0,-1,0,0,-1
4194,BRONZE,1457,-1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,-1
3794,BRONZE,1573,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
6175,BRONZE,2375,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,0,1,1,-1,1,1,0,-1,-1
8384,BRONZE,1444,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,0
21041,BRONZE,2210,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1,-1,-1,-1,1,1,0,-1,-1
24225,BRONZE,2291,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1,1,1,1,0,1,0,0,-1
1222,BRONZE,1619,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,0,1
2983,BRONZE,1364,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
4464,BRONZE,1684,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,-1,-1,-1,0,0,1
21984,BRONZE,2097,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0,1,1,1,1,-1,0,0,-1
6576,BRONZE,1813,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
2906,BRONZE,1751,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,-1,1,1,0,-1,0
23254,BRONZE,943,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,1,1,1,0,-1
8355,BRONZE,1699,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1,-1,1,-1,0,-1,0,-1,-1
1090,BRONZE,2142,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,-1,-1,1,1,0,0,0
35474,BRONZE,1895,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,0
13192,BRONZE,1994,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,0
7935,BRONZE,1668,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,0,-1,0,-1,1
9601,BRONZE,1765,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,1,1,0,1,0,-1,1
10965,BRONZE,1839,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,1,-1,0,1,0,0,0
12948,BRONZE,2037,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,0,-1,0,-1,-1
1181,BRONZE,1573,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,0,-1,0,-1,0
5508,BRONZE,1679,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,0
1358,BRONZE,1586,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
2711,BRONZE,2610,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,1
23593,BRONZE,2720,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1,-1,1,-1,0,1,0,0,0
11497,BRONZE,1408,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,0
19650,BRONZE,2723,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0,1,1,1,-1,-1,0,-1,1
4545,BRONZE,1899,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,-1,-1,-1,1,1,0,0,-1
2061,BRONZE,1980,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1,-1,-1,1,1,1,0,1,-1
545,BRONZE,1649,1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,1,1,1,1,0,-1,0,0,0
1012,BRONZE,1619,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,0,-1,0,1,0
146,BRONZE,1784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,0
86,BRONZE,1837,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1,-1,-1,-1,0,1,0,1,1
11388,BRONZE,1746,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1,-1,-1,-1,1,1,0,0,1
13537,BRONZE,1807,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,1,1,1,0,1,0,1,0
7025,BRONZE,1729,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,0,-1,0,1,0
7395,BRONZE,1442,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,0,-1,0,1,0
3522,BRONZE,957,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1,-1,1,-1,1,1,0,1,-1
14673,BRONZE,1148,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
2414,BRONZE,953,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1,-1,-1,-1,1,1,0,-1,0
9883,BRONZE,1345,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1,1,1,1,-1,-1,0,-1,-1
17151,BRONZE,1873,-1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,-1,1,1,-1,0,-1,0,0,-1
12217,BRONZE,1912,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1,1,-1,-1,-1,1,0,0,1
1093,BRONZE,2555,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1,-1,1,1,0,1,0,1,-1
6837,BRONZE,1940,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1,1,1,1,0,-1,0,1,0
19228,BRONZE,2712,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0,1,1,1,-1,-1,0,-1,0
4535,BRONZE,2413,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,-1,-1,-1,-1,0,-1,1
3905,BRONZE,1681,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,1,1,1,1,0,-1,0,-1,0
1640,BRONZE,2117,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1,1,1,1,0,1,0,0,0
4471,BRONZE,1586,1.0,1.0,-1.0,1.0,0.0,1.0,0.0,1,1,1,1,-1,-1,0,1,0
11961,BRONZE,1038,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
10324,BRONZE,1726,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,-1,-1,-1,-1,0,1,0,0,0
19094,BRONZE,1895,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,-1,-1,1,1,0,1,1
1272,BRONZE,1464,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,1,-1
8662,BRONZE,1718,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0,-1,-1,-1,0,0,0,-1,0
3670,BRONZE,2222,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
11538,BRONZE,1632,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,-1,-1,0,-1,0,1,0
24202,BRONZE,1260,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
8737,BRONZE,2467,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1,1,1,1,1,0,-1,0
15188,BRONZE,1205,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,0
6539,BRONZE,1373,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
6714,BRONZE,1161,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
809,BRONZE,2402,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,1,-1,-1,0,-1,0,1,0
2271,BRONZE,1904,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
35395,BRONZE,992,1.0,-1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
11579,BRONZE,1190,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1,-1,-1,-1,1,1,0,1,1
21985,BRONZE,2382,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-1,1,-1,0,-1,0,-1,1
12622,BRONZE,1686,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,-1
2576,BRONZE,1336,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,1,1,1,1,-1,-1,0,1,-1
8230,BRONZE,945,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,0
25117,BRONZE,1342,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,-1,0
524,BRONZE,1221,1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1,1,1,1,-1,-1,0,-1,1
33930,BRONZE,1761,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,0,1,0,0,-1
5138,BRONZE,2772,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,1,1,1,-1,-1,0,-1,-1
12775,BRONZE,1570,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1,1,1,1,-1,-1,0,0,1
5383,BRONZE,1981,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,1,1,-1,0,-1,0,0,-1
6475,BRONZE,2084,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,1,0,0,-1,-1
2985,BRONZE,1975,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,0,-1,-1,-1,1,1,0,1,-1
5551,BRONZE,1751,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,1,1,-1,0,-1,0,-1,0
2456,BRONZE,2784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,1,0,0,0,-1,-1
26748,BRONZE,1407,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
2218,BRONZE,1482,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,0,1,0,0,0
22710,BRONZE,1426,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1,1,1,1,-1,-1,0,0,-1
14566,BRONZE,1743,-1.0,1.0,1.0,-1.0,0.0,1.0,0.0,-1,1,1,-1,0,-1,0,1,0
5751,BRONZE,1795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,-1,1,-1,-1,0,1,1
12894,BRONZE,1352,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,-1,-1,-1,1,0,-1,0,-1,0
1419,BRONZE,1146,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
284,BRONZE,2816,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1,-1,0,1,0,-1,-1
3897,BRONZE,1321,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,1,0,-1,0,0,0
5412,BRONZE,1957,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1,-1,-1,1,0,1,0,-1,-1
3894,BRONZE,1931,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0,-1,-1,1,0,1,0,1,-1
5620,BRONZE,1758,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1,-1,-1,-1,0,1,0,1,1
8789,BRONZE,2209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
26866,BRONZE,1860,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1,1,0,1,0,-1,-1
32490,BRONZE,1532,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,-1,-1,-1,0,1,0,0,-1
20805,BRONZE,1861,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1,1,1,1,0,-1,0,-1,-1
26944,BRONZE,1958,-1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1,1,1,-1,0,-1,0,1,1
11581,BRONZE,1724,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1,-1,1,0,1,0,1,-1
4983,BRONZE,1351,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,-1,-1,0,1,1
8700,BRONZE,1808,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1,1,1,1,0,-1,0,-1,0
96,BRONZE,2999,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1,1,1,1,0,-1,0,1,1
25982,BRONZE,1892,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1,-1,-1,-1,0,1,0,-1,1
5204,BRONZE,2284,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1,-1,-1,-1,-1,-1,0,-1,1
11939,BRONZE,2506,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,1,1,0,0,-1
2125,BRONZE,988,1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,1,1,1,1,0,0,0,-1,-1
15207,BRONZE,2101,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,1,-1,1,0,-1,0,1,-1
25219,BRONZE,1847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,-1,-1,0,0,1
7849,BRONZE,2082,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1,1,-1,0,0,-1,1
1281,BRONZE,1843,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,0,1,0,-1,0
4875,BRONZE,2293,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,-1,-1,0,0,0,0,1
11965,BRONZE,1164,-1.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1,-1,-1,1,0,1,0,-1,0
7164,BRONZE,1541,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,-1,1,1,1,-1,-1,0,0,1
6168,BRONZE,2501,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1,-1,1,1,0,1,-1
