,tier,winner,first_kill,first_tower,first_inhibitor,first_baron,first_dragon,first_rift_herald,kill_advantage,gold_advantage,cs_advantage,damage_advantage,tower_advantage,plate_advantage,inhibitor_advantage,dragon_advantage,rift_advantage,baron_advantage
17470,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,12,7140,36,20078,5,1,2,1,-2,0
2201,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,11,6541,68,10507,3,4,0,1,1,0
15292,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,6,-3517,63,6648,1,0,1,2,-2,0
7365,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-13,-7622,-100,-14612,-2,-5,0,-1,0,0
1317,BRONZE,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0,6221,125,14718,2,3,0,-2,2,0
17538,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,9,781,-48,19577,-2,-1,0,1,1,0
8578,BRONZE,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,13,5149,-2,-957,0,-7,0,1,-1,0
4395,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,-2,-4776,-61,166,0,-1,0,0,-1,0
2882,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-2,2635,113,3815,3,1,0,-1,0,0
725,BRONZE,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,3,6310,151,5978,1,8,0,1,-1,0
6311,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,7,5698,57,12871,4,6,0,-1,1,0
290,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4,-2227,-47,921,-2,2,0,-1,-1,0
4449,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,6,2668,-46,12734,1,-2,0,1,-1,0
9145,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-15,-9353,-81,-18249,-7,-6,-2,-1,-1,0
12159,BRONZE,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,6,6718,127,-1668,2,1,0,-2,0,1
18870,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-13,-6443,12,-9055,-1,6,0,-3,0,0
6758,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,6,7074,82,-3969,2,4,0,-1,1,0
8075,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-19,-7216,-102,-20479,-3,-5,0,-2,-1,0
6977,BRONZE,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,4,3969,126,-11060,-1,4,0,-1,0,0
7507,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-10,-8977,-65,-26461,-5,-5,-1,-2,-1,0
14462,BRONZE,1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,15,9036,14,5710,6,-4,1,3,1,0
19811,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-7,-8202,0,-16968,-5,2,0,1,-2,-1
7590,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,5,8510,169,12876,7,1,1,3,0,0
628,BRONZE,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,15,12322,120,20782,4,5,0,1,2,0
984,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-8,-7187,-33,-6702,-3,-7,0,-3,-1,0
13755,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,8984,145,5250,6,10,1,3,2,0
766,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,22,10881,87,15523,1,-2,0,3,-2,1
6296,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-22,-22853,-296,-28597,-10,-10,-2,-2,1,0
185,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0,-2629,-32,-4755,-4,2,-1,-3,1,0
936,BRONZE,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-3,-1447,17,8574,2,-2,0,2,0,-1
12172,BRONZE,1.0,-1.0,1.0,1.0,0.0,-1.0,1.0,19,9896,82,23589,8,1,2,1,2,0
17344,BRONZE,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-11,-431,142,-11051,0,3,0,-2,-2,0
281,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28,14370,208,13331,6,10,0,3,2,1
3270,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-2,-1183,-96,-3969,-1,6,0,0,1,0
10801,BRONZE,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-10,-706,10,-2810,1,8,0,1,0,0
11137,BRONZE,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,72,0,-8303,-1,-8,0,1,-2,0
3455,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,6,6051,118,2604,3,2,0,0,0,0
9416,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,8,9949,148,-3159,4,6,0,0,1,0
22529,BRONZE,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,13,2011,-17,334,2,1,0,1,-1,0
1183,BRONZE,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-2186,-31,-13065,-2,-4,0,-1,-1,0
13770,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-15,-2544,38,-501,1,3,0,-1,-1,0
210,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-8,-5140,-101,-11722,-2,-6,0,1,-1,0
8071,BRONZE,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,7,9701,137,30377,4,8,0,1,0,0
4613,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,9,3676,92,790,1,-1,0,3,-1,0
5993,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-6,-14,37,-3364,2,0,0,-4,1,0
14587,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-15,-12712,-147,-17726,-7,-2,-1,-3,-1,0
7911,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1,-2048,17,12538,2,-2,0,1,1,0
7576,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,5,9117,101,3471,3,3,0,1,1,0
17239,BRONZE,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,4,2919,89,-14825,0,2,0,3,0,0
22798,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-11,-1996,-41,-16512,-1,5,0,1,1,0
3023,BRONZE,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-20,-10158,-117,-1306,-3,-4,0,-3,0,0
3799,BRONZE,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,-200,49,14716,2,-2,0,1,1,-1
10080,BRONZE,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-2,-13731,-174,-9515,-4,-8,0,1,1,0
5478,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-3,4584,175,-392,2,6,0,2,-1,0
5985,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-9,-8596,-198,-5862,-1,-7,0,-3,1,0
310,BRONZE,1.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,3,2824,116,-4171,3,-5,1,0,-1,0
16889,BRONZE,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,13,10076,228,18205,8,5,2,3,0,1
2910,BRONZE,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,14,7979,84,18129,5,7,1,1,1,0
14905,BRONZE,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-10,-4162,6,-10590,1,4,0,-1,2,-1
8877,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,3,-1080,-77,3246,-3,2,0,-1,-2,0
4048,BRONZE,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,-11,-7046,-4,-20319,0,-3,0,-2,1,0
7322,BRONZE,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-8,-11353,-74,3636,-7,-13,-2,-2,-2,-1
3037,BRONZE,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-15,-8524,-69,-27486,-6,-8,0,-1,-2,0
8112,BRONZE,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,2,3517,14,1384,2,-2,0,-1,0,0
5155,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-12,-4954,-67,-1632,-6,-6,-1,-2,1,0
9678,BRONZE,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-2,1840,-20,8743,0,1,0,1,-1,1
10412,BRONZE,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,24,17965,113,27400,4,1,0,0,0,0
2551,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-7,-4036,19,-6221,-2,4,-1,2,0,-1
981,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,3,3005,-2,6201,0,-3,1,1,1,0
15881,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-5,-2558,38,8007,-1,-1,0,-2,0,0
11964,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1,-3058,-82,-6328,-1,6,0,-2,1,0
7762,BRONZE,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-15,-10237,-75,-5279,-6,-6,0,-3,-1,0
5129,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-6,-908,27,-6764,-1,3,0,3,-1,0
21632,BRONZE,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-3,-1472,30,5254,-3,-4,-1,-1,0,0
5475,BRONZE,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-8,3064,37,-3117,6,6,1,1,1,0
14243,BRONZE,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,-3,-2295,15,-12916,-1,-1,0,0,0,0
847,BRONZE,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-5,-2020,85,-9794,-2,-3,0,1,0,0
4856,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-8,-2352,-37,-4489,1,-1,0,-1,0,0
9345,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-4481,-20,-1041,-4,-12,-1,-3,-1,0
5139,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,6,2645,85,3926,0,-8,0,2,1,0
532,BRONZE,1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,8,8031,126,-1510,4,-4,0,2,-1,0
4228,BRONZE,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-2,-953,73,-2142,-1,-4,0,-1,-1,0
421,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-5,-5068,7,-10612,-6,-3,0,1,0,-1
10430,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-10,-4113,5,-109,-1,6,0,0,2,0
9035,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,12,14056,197,22292,7,1,1,-1,1,1
8794,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,-5018,29,2994,-4,6,-1,0,-1,-1
177,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,17,7059,50,20472,4,9,1,1,2,0
10823,BRONZE,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,9,3497,10,10553,-2,-3,0,3,-2,0
8342,BRONZE,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1,1581,61,8187,0,1,0,1,0,1
599,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3,-672,38,-5741,-2,-6,0,-1,-1,0
1180,BRONZE,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,8,6026,117,17173,6,-3,0,3,-1,-1
20337,BRONZE,1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,6,3687,110,3667,6,8,1,1,0,0
2552,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-14,-9542,-72,-19936,-8,-11,-1,-4,-2,0
2214,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-11,-5539,16,-12963,-2,-2,0,-3,1,0
3544,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,-5,-5297,-61,-4048,-2,-2,0,-1,0,0
7137,BRONZE,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-2,-4481,-120,-8873,-2,-4,0,0,-1,0
2581,BRONZE,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,7,5017,27,5169,-1,-6,-1,1,0,1
5493,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-19,-10344,-68,-7551,-2,2,0,-2,1,-1
11345,BRONZE,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-2,-998,-105,831,2,2,0,-2,0,1
6069,BRONZE,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,10,353,-13,5709,3,-1,0,2,1,0
319,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,2,-1317,-81,-19243,-3,-7,0,-2,-2,0
4551,BRONZE,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0,1162,97,4590,-3,-4,-1,3,-2,1
5024,BRONZE,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,3,1628,80,120,-1,-2,0,-2,-1,0
1515,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1641,93,7367,-4,-10,-2,0,-2,0
18187,BRONZE,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-10,-1861,11,15796,1,1,0,-1,1,0
10835,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,2,6710,57,3879,2,2,0,-1,-1,1
12477,BRONZE,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-5,-4795,-12,-29618,-4,-8,0,-3,-1,0
4522,BRONZE,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-2,-658,37,-12751,-4,-2,0,1,-1,0
1246,BRONZE,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,-7,-404,29,-13188,2,0,0,0,1,0
22539,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,8,6895,133,9735,2,1,0,-1,-1,0
6299,BRONZE,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1,5039,82,17768,1,4,0,2,-1,0
12719,BRONZE,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,12,2554,55,9271,0,-4,0,3,0,0
4525,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-14,-7940,-61,-4658,-10,1,-2,-4,-1,-1
4163,BRONZE,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,8,7090,88,16622,1,2,0,-1,-1,0
2219,BRONZE,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8,5052,17,28992,3,4,0,0,2,0
1635,BRONZE,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,4,5337,-3,19642,0,3,0,1,-1,0
5153,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-16,-9509,-47,-8449,-5,1,0,-1,-2,0
3970,BRONZE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6,-6372,-71,-19730,-7,-4,0,-1,-1,0
7690,BRONZE,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0,1372,-17,3459,0,3,0,-3,1,0
9453,BRONZE,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,25,15469,139,45863,4,6,1,1,0,0
4011,BRONZE,-1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,-16,-7775,-19,-21051,-2,-2,0,-4,-1,0
2647,BRONZE,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2,-4342,-7,-5636,-4,-5,0,-3,0,0
