game_id,match_id,patch,starting_time,blue_team,red_team,winner,blue_total_gold,blue_inhibitors,blue_towers,blue_barons,blue_total_kills,blue_dragons,blue_total_cs,red_total_gold,red_inhibitors,red_towers,red_barons,red_total_kills,red_dragons,red_total_cs
106269654661336699,106269654661336697,11.12,2021-06-23 09:09:30,Afreeca Freecs,Hanwha Life Esports,Afreeca Freecs,24852,0,0,0,5,1,517,23538,0,0,0,2,0,538
106269654661402286,106269654661402285,11.12,2021-06-23 11:05:40,Fredit BRION,DWG KIA,,25537,0,1,0,3,0,522,23592,0,1,0,1,2,500
106269654661402287,106269654661402285,11.12,2021-06-23 11:59:50,DWG KIA,Fredit BRION,DWG KIA,20904,0,0,0,0,1,468,21427,0,0,0,0,1,511
106269654661402288,106269654661402285,11.12,2021-06-23 13:00:50,Fredit BRION,DWG KIA,Fredit BRION,25668,0,0,0,7,2,516,22933,0,0,0,4,0,452
106269654661467882,106269654661467881,11.12,2021-06-24 08:07:00,Liiv SANDBOX,Gen.G,,25649,0,1,0,3,2,550,24129,0,0,0,3,0,527
106269654661467883,106269654661467881,11.12,2021-06-24 09:00:20,Gen.G,Liiv SANDBOX,Gen.G,21485,0,0,0,3,0,441,28732,0,3,0,9,2,514
106269654661467884,106269654661467881,11.12,2021-06-24 09:50:00,Liiv SANDBOX,Gen.G,Gen.G,25550,0,0,0,3,0,587,22904,0,0,0,1,1,556
106269654661533466,106269654661533465,11.12,2021-06-24 11:39:30,T1,NongShim REDFORCE,,24317,0,0,0,1,0,527,24176,0,0,0,2,0,542
106269654661533467,106269654661533465,11.12,2021-06-24 13:18:10,NongShim REDFORCE,T1,,23496,0,1,0,1,1,483,24527,0,0,0,6,1,516
106269654661336734,106269654661336733,11.12,2021-06-25 08:08:30,kt Rolster,DRX,,24677,0,0,0,4,1,553,24044,0,0,0,2,0,533
106269654661336735,106269654661336733,11.12,2021-06-25 09:05:30,DRX,kt Rolster,,23252,0,0,0,1,0,533,23826,0,0,0,3,2,551
106269654661402294,106269654661402293,11.12,2021-06-25 11:05:00,Hanwha Life Esports,DWG KIA,Hanwha Life Esports,22819,0,0,0,2,0,495,25603,0,0,0,6,2,558
106269654661402295,106269654661402293,11.12,2021-06-25 11:59:20,DWG KIA,Hanwha Life Esports,DWG KIA,28968,0,2,0,8,1,505,23749,0,0,0,5,0,483
106269654661402296,106269654661402293,11.12,2021-06-25 12:49:50,Hanwha Life Esports,DWG KIA,DWG KIA,24212,0,1,0,3,0,438,22743,0,0,0,4,1,471
106269654661336694,106269654661336693,11.12,2021-06-26 08:07:20,Gen.G,Afreeca Freecs,,23327,0,0,0,2,0,533,23185,0,0,0,1,2,549
106269654661336695,106269654661336693,11.12,2021-06-26 09:12:00,Afreeca Freecs,Gen.G,Gen.G,22397,0,0,0,2,0,476,26254,0,0,0,12,1,468
106269654661467866,106269654661467865,11.12,2021-06-26 11:06:40,NongShim REDFORCE,Fredit BRION,,23230,0,1,0,0,0,546,24768,0,1,0,1,2,554
106269654661467867,106269654661467865,11.12,2021-06-26 12:06:10,Fredit BRION,NongShim REDFORCE,Fredit BRION,21961,0,0,0,2,0,454,25611,0,1,0,6,2,489
106269654661402282,106269654661402281,11.12,2021-06-27 08:07:40,T1,DRX,,24967,0,0,0,3,1,568,26961,0,2,0,4,0,539
106269654661402283,106269654661402281,11.12,2021-06-27 09:06:50,DRX,T1,T1,24309,0,0,0,3,0,550,25184,0,0,0,4,1,558
106269654661533446,106269654661533445,11.12,2021-06-27 11:07:00,Liiv SANDBOX,kt Rolster,,25594,0,1,0,4,0,470,21788,0,0,0,1,1,497
106269654661533447,106269654661533445,11.12,2021-06-27 12:03:30,kt Rolster,Liiv SANDBOX,Liiv SANDBOX,25948,0,1,0,2,0,553,22326,0,0,0,1,2,516
106269654661533448,106269654661533445,11.12,2021-06-27 13:00:20,Liiv SANDBOX,kt Rolster,Liiv SANDBOX,23715,0,0,0,5,0,458,25332,0,1,0,6,1,479
106269654661533454,106269654661533453,11.12,2021-06-30 08:11:40,T1,kt Rolster,,27273,0,0,0,5,0,537,23606,0,0,0,3,1,514
106269654661533455,106269654661533453,11.12,2021-06-30 09:14:00,kt Rolster,T1,,25176,0,0,0,6,1,520,24654,0,0,0,4,1,545
106269654661533456,106269654661533453,11.12,2021-06-30 10:15:10,kt Rolster,T1,T1,24782,0,0,0,1,1,592,22978,0,0,0,1,0,537
106269654661467850,106269654661467849,11.12,2021-06-30 11:46:40,Fredit BRION,Gen.G,,23202,0,0,0,2,0,525,24903,0,0,0,4,2,564
106269654661467851,106269654661467849,11.12,2021-06-30 12:39:20,Gen.G,Fredit BRION,Fredit BRION,24509,0,0,0,5,0,526,25304,0,1,0,3,2,559
106269654661467852,106269654661467849,11.12,2021-06-30 13:37:30,Fredit BRION,Gen.G,Gen.G,22930,0,0,0,0,0,541,23296,0,0,0,1,2,571
106269654661336730,106269654661336729,11.12,2021-07-01 08:06:50,Hanwha Life Esports,DRX,,26788,0,0,0,7,1,573,22621,0,0,0,1,0,530
106269654661336731,106269654661336729,11.12,2021-07-01 09:03:50,DRX,Hanwha Life Esports,Hanwha Life Esports,24125,0,0,0,6,0,502,28582,0,2,0,9,2,510
106269654661336706,106269654661336705,11.12,2021-07-01 11:07:00,Afreeca Freecs,Liiv SANDBOX,,23688,0,0,0,2,0,563,24456,0,0,0,3,2,562
106269654661336707,106269654661336705,11.12,2021-07-01 12:11:30,Afreeca Freecs,Liiv SANDBOX,Afreeca Freecs,26018,0,1,0,4,2,562,22072,0,0,0,2,0,494
106269654661336708,106269654661336705,11.12,2021-07-01 13:04:30,Liiv SANDBOX,Afreeca Freecs,Liiv SANDBOX,23523,0,0,0,3,0,507,25193,0,1,0,4,2,525
106269654661402306,106269654661402305,11.12,2021-07-02 08:07:30,NongShim REDFORCE,DWG KIA,,22925,0,0,0,2,0,518,24478,0,0,0,2,2,565
106269654661402307,106269654661402305,11.12,2021-07-02 09:00:10,DWG KIA,NongShim REDFORCE,,12137,0,0,0,2,1,237,11467,0,0,0,0,0,238
106269654661402308,106269654661402305,11.12,2021-07-02 10:02:20,NongShim REDFORCE,DWG KIA,,26854,0,1,0,5,0,539,21469,0,0,0,0,1,505
106269654661467858,106269654661467857,11.12,2021-07-02 11:35:20,Fredit BRION,kt Rolster,,24566,0,0,0,3,1,541,23692,0,0,0,1,1,576
106269654661467859,106269654661467857,11.12,2021-07-02 12:38:20,kt Rolster,Fredit BRION,,26356,0,0,0,5,0,526,22410,0,0,0,0,2,525
106269654661336714,106269654661336713,11.12,2021-07-03 08:08:50,T1,Afreeca Freecs,,24317,0,0,0,4,0,516,23580,0,1,0,1,1,511
106269654661336715,106269654661336713,11.12,2021-07-03 09:30:00,Afreeca Freecs,T1,Afreeca Freecs,23991,0,0,0,1,0,568,24849,0,0,0,3,1,552
106269654661336716,106269654661336713,11.12,2021-07-03 10:36:40,T1,Afreeca Freecs,Afreeca Freecs,24781,0,1,0,2,0,546,24948,0,1,0,0,1,563
106269654661336738,106269654661336737,11.12,2021-07-03 12:12:50,Liiv SANDBOX,DRX,,24500,0,1,0,0,0,557,23205,0,0,0,0,2,558
106269654661336739,106269654661336737,11.12,2021-07-03 13:11:00,Liiv SANDBOX,DRX,DRX,22634,0,0,0,2,0,478,25146,0,0,0,6,0,525
106269654661336740,106269654661336737,11.12,2021-07-03 14:11:00,Liiv SANDBOX,DRX,Liiv SANDBOX,23925,0,0,0,3,1,519,26053,0,1,0,3,0,564
106269654661467902,106269654661467901,11.12,2021-07-04 08:06:30,Hanwha Life Esports,NongShim REDFORCE,,24871,0,0,0,4,0,527,25116,0,1,0,2,1,542
106269654661533439,106269654661467901,11.12,2021-07-04 09:06:30,Hanwha Life Esports,NongShim REDFORCE,Hanwha Life Esports,25361,0,1,0,3,0,490,22753,0,0,0,2,1,464
106269654661533440,106269654661467901,11.12,2021-07-04 10:07:00,NongShim REDFORCE,Hanwha Life Esports,Hanwha Life Esports,22073,0,0,0,2,1,495,25899,0,0,0,6,0,529
106269654661402290,106269654661402289,11.12,2021-07-04 11:55:20,Gen.G,DWG KIA,DWG KIA,23574,0,0,0,3,0,500,24041,0,0,0,5,1,489
106269654661402291,106269654661402289,11.12,2021-07-04 12:54:30,DWG KIA,Gen.G,DWG KIA,25325,0,1,0,7,0,470,22747,0,0,0,3,2,491
106269654661402302,106269654661402301,11.13,2021-07-07 08:12:40,Liiv SANDBOX,DWG KIA,,24386,0,1,0,3,1,521,24401,0,1,0,2,0,524
106269654661402303,106269654661402301,11.13,2021-07-07 09:14:00,Liiv SANDBOX,DWG KIA,DWG KIA,22661,0,0,0,2,0,531,24488,0,0,0,4,1,510
106269654661336710,106269654661336709,11.13,2021-07-07 11:06:10,Afreeca Freecs,NongShim REDFORCE,,25362,0,0,0,6,1,503,21871,0,0,0,0,1,509
106269654661336711,106269654661336709,11.13,2021-07-07 12:06:20,Afreeca Freecs,NongShim REDFORCE,,23496,0,0,0,1,0,537,26639,0,1,0,5,1,577
106269654661467894,106269654661467893,11.13,2021-07-08 08:07:30,kt Rolster,Hanwha Life Esports,,22551,0,0,0,1,0,514,22701,0,0,0,1,1,527
106269654661467895,106269654661467893,11.13,2021-07-08 09:15:20,kt Rolster,Hanwha Life Esports,Hanwha Life Esports,24755,0,1,0,1,0,536,23344,0,1,0,1,1,509
106269654661467896,106269654661467893,11.13,2021-07-08 10:11:30,Hanwha Life Esports,kt Rolster,Hanwha Life Esports,24906,0,1,0,4,0,498,24392,0,1,0,4,2,484
106269654661336722,106269654661336721,11.13,2021-07-08 11:47:30,DRX,Fredit BRION,,26088,0,1,0,2,0,576,23543,0,0,0,1,1,555
106269654661336723,106269654661336721,11.13,2021-07-08 12:40:50,Fredit BRION,DRX,Fredit BRION,25422,0,0,0,5,1,545,23295,0,0,0,1,0,530
106269654661336724,106269654661336721,11.13,2021-07-08 13:34:20,DRX,Fredit BRION,DRX,28349,0,1,0,10,0,521,25033,0,1,0,4,2,509
106269654661467890,106269654661467889,11.13,2021-07-09 08:08:20,T1,Gen.G,,25011,0,1,0,2,0,526,22667,0,0,0,1,1,551
106269654661467891,106269654661467889,11.13,2021-07-09 09:06:50,T1,Gen.G,T1,26050,0,1,0,6,1,533,21787,0,0,0,2,0,474
106269654661599030,106269654661599029,11.13,2021-07-09 11:09:00,Liiv SANDBOX,Afreeca Freecs,,22880,0,0,0,0,1,530,23648,0,0,0,1,1,575
106269654661599031,106269654661599029,11.13,2021-07-09 12:09:50,Liiv SANDBOX,Afreeca Freecs,Liiv SANDBOX,24995,0,0,0,3,2,558,23415,0,0,0,1,0,533
106269654661599032,106269654661599029,11.13,2021-07-09 13:01:10,Afreeca Freecs,Liiv SANDBOX,Afreeca Freecs,24985,0,0,0,4,1,546,22662,0,0,0,2,1,520
106269654661664646,106269654661664645,11.13,2021-07-10 08:06:20,Fredit BRION,kt Rolster,,25641,0,1,0,2,1,568,21618,0,0,0,0,0,509
106269654661664647,106269654661664645,11.13,2021-07-10 08:59:10,kt Rolster,Fredit BRION,,25024,0,0,0,3,0,571,24973,0,1,0,3,2,542
106269654661664648,106269654661664645,11.13,2021-07-10 10:04:10,Fredit BRION,kt Rolster,,22827,0,0,0,0,0,537,24936,0,0,0,3,1,573
106269654661599082,106269654661599081,11.13,2021-07-10 11:42:00,Hanwha Life Esports,DWG KIA,,27577,0,1,0,7,1,528,23245,0,0,0,2,0,522
106269654661599083,106269654661599081,11.13,2021-07-10 12:42:10,Hanwha Life Esports,DWG KIA,DWG KIA,22740,0,0,0,2,0,530,25816,0,2,0,2,1,548
106269654661599050,106269654661599049,11.13,2021-07-11 08:07:00,DRX,Gen.G,,23928,0,0,0,1,1,576,23631,0,0,0,1,0,576
106269654661599051,106269654661599049,11.13,2021-07-11 09:05:10,DRX,Gen.G,Gen.G,24823,0,0,0,5,0,547,27456,0,0,0,8,1,562
106269654661730254,106269654661730253,11.13,2021-07-11 11:08:10,NongShim REDFORCE,T1,,23836,0,0,0,1,0,565,23615,0,0,0,2,2,542
106269654661730255,106269654661730253,11.13,2021-07-11 12:05:10,T1,NongShim REDFORCE,,26009,0,1,0,4,0,555,24554,0,0,0,5,1,515
106269654661730242,106269654661730241,11.13,2021-07-15 08:10:30,kt Rolster,T1,,23147,0,0,0,3,0,487,26399,0,0,0,5,0,550
106269654661730243,106269654661730241,11.13,2021-07-15 09:02:40,kt Rolster,T1,T1,25876,0,2,0,5,1,468,26732,0,2,0,4,0,489
106269654661599094,106269654661599093,11.13,2021-07-15 10:36:00,DWG KIA,NongShim REDFORCE,,27899,0,2,0,7,0,519,26391,0,1,0,7,1,502
106269654661599095,106269654661599093,11.13,2021-07-15 11:43:50,DWG KIA,NongShim REDFORCE,DWG KIA,27229,0,2,0,3,0,520,25374,0,1,0,5,2,505
106269654661599096,106269654661599093,11.13,2021-07-15 12:43:10,NongShim REDFORCE,DWG KIA,,18348,0,0,0,1,0,428,19693,0,0,0,3,1,395
106269654661533478,106269654661533477,11.13,2021-07-16 08:04:50,Fredit BRION,Afreeca Freecs,,25859,0,1,0,2,1,569,22818,0,0,0,0,0,565
106269654661533479,106269654661533477,11.13,2021-07-16 09:04:10,Afreeca Freecs,Fredit BRION,Fredit BRION,23994,0,0,0,4,0,515,23938,0,0,0,4,2,513
106269654661599062,106269654661599061,11.13,2021-07-16 10:40:00,DRX,Liiv SANDBOX,Liiv SANDBOX,23622,0,0,0,0,0,596,23445,0,0,0,1,2,554
106269654661599063,106269654661599061,11.13,2021-07-16 11:38:10,DRX,Liiv SANDBOX,Liiv SANDBOX,24600,0,0,0,5,0,489,28734,0,1,0,12,2,491
106269654661664662,106269654661664661,11.13,2021-07-17 08:05:10,Gen.G,Hanwha Life Esports,,23928,0,0,0,2,1,525,22125,0,0,0,0,1,527
106269654661664663,106269654661664661,11.13,2021-07-17 08:59:50,Hanwha Life Esports,Gen.G,Hanwha Life Esports,25369,0,1,0,4,0,540,24207,0,1,0,3,2,525
106269654661664664,106269654661664661,11.13,2021-07-17 10:08:00,Gen.G,Hanwha Life Esports,Gen.G,25989,0,1,0,3,1,558,21840,0,0,0,0,1,521
106269654661664634,106269654661664633,11.13,2021-07-17 11:38:40,T1,DWG KIA,,23491,0,0,0,1,0,535,25150,0,0,0,5,1,524
106269654661664635,106269654661664633,11.13,2021-07-17 12:33:00,DWG KIA,T1,T1,26574,0,1,0,6,1,513,25290,0,1,0,3,1,515
106269654661664636,106269654661664633,11.13,2021-07-17 13:43:30,T1,DWG KIA,T1,29149,0,2,0,11,1,510,23556,0,1,0,2,0,463
106269654661599046,106269654661599045,11.13,2021-07-18 08:05:50,Fredit BRION,DRX,,26461,0,1,0,5,2,551,23684,0,0,0,2,0,525
106269654661599047,106269654661599045,11.13,2021-07-18 09:03:10,DRX,Fredit BRION,DRX,24824,0,1,0,1,2,550,22118,0,0,0,0,0,525
106269654661599048,106269654661599045,11.13,2021-07-18 10:00:40,Fredit BRION,DRX,Fredit BRION,24017,0,0,0,5,1,494,25131,0,0,0,7,0,498
106269654661664702,106269654661664701,11.13,2021-07-18 11:43:40,NongShim REDFORCE,kt Rolster,,22901,0,1,0,4,1,429,21562,0,0,0,4,1,462
106269654661664703,106269654661664701,11.13,2021-07-18 12:46:00,NongShim REDFORCE,kt Rolster,,25561,0,2,0,7,0,422,23786,0,0,0,5,2,483
106269654661664670,106269654661664669,11.14,2021-07-22 08:10:30,Liiv SANDBOX,Gen.G,,27405,0,3,0,6,2,505,23750,0,1,0,2,0,501
106269654661664671,106269654661664669,11.14,2021-07-22 09:09:20,Gen.G,Liiv SANDBOX,Gen.G,24029,0,0,0,4,0,491,23696,0,0,0,3,2,542
106269654661664672,106269654661664669,11.14,2021-07-22 10:11:40,Liiv SANDBOX,Gen.G,Liiv SANDBOX,27250,0,2,0,4,1,555,22241,0,0,0,0,1,510
106269654661599038,106269654661599037,11.14,2021-07-22 11:51:40,T1,Afreeca Freecs,,25001,0,1,0,3,0,517,23279,0,0,0,3,2,509
106269654661599039,106269654661599037,11.14,2021-07-22 12:47:10,Afreeca Freecs,T1,Afreeca Freecs,23701,0,0,0,3,0,498,23100,0,1,0,0,1,484
106269654661599040,106269654661599037,11.14,2021-07-22 13:57:20,T1,Afreeca Freecs,T1,19606,0,0,0,3,0,396,19442,0,0,0,2,0,411
106269654661664682,106269654661664681,11.14,2021-07-23 08:08:00,Hanwha Life Esports,kt Rolster,,24834,0,1,0,5,0,500,25231,0,1,0,8,1,443
106269654661664683,106269654661664681,11.14,2021-07-23 09:06:10,Hanwha Life Esports,kt Rolster,,22088,0,0,0,1,0,517,28468,0,1,0,8,1,551
106269654661664654,106269654661664653,11.14,2021-07-23 10:38:40,Fredit BRION,NongShim REDFORCE,,23975,0,0,0,2,0,537,23647,0,0,0,2,2,540
106269654661664655,106269654661664653,11.14,2021-07-23 11:38:20,Fredit BRION,NongShim REDFORCE,Fredit BRION,23470,0,0,0,2,2,526,25211,0,1,0,3,0,534
106269654661664656,106269654661664653,11.14,2021-07-23 12:43:40,NongShim REDFORCE,Fredit BRION,,19946,0,0,0,1,0,442,20816,0,0,0,4,1,459
106269654661599042,106269654661599041,11.14,2021-07-24 08:05:30,DWG KIA,DRX,,26685,0,1,0,7,1,532,20650,0,0,0,1,0,439
106269654661599043,106269654661599041,11.14,2021-07-24 08:54:10,DRX,DWG KIA,DWG KIA,24444,0,0,0,3,0,554,24796,0,0,0,6,2,478
106269654661730250,106269654661730249,11.14,2021-07-24 10:21:00,T1,Liiv SANDBOX,,24145,0,0,0,3,0,549,24368,0,0,0,4,1,531
106269654661730251,106269654661730249,11.14,2021-07-24 11:16:50,T1,Liiv SANDBOX,T1,27062,0,2,0,6,1,523,22123,0,0,0,2,0,486
106269654661730252,106269654661730249,11.14,2021-07-24 12:09:40,T1,Liiv SANDBOX,Liiv SANDBOX,25113,0,0,0,5,0,547,26190,0,1,0,5,1,526
106269654661533482,106269654661533481,11.14,2021-07-25 08:05:10,Afreeca Freecs,Gen.G,,23252,0,0,0,2,1,520,22436,0,0,0,1,1,523
106269654661533483,106269654661533481,11.14,2021-07-25 09:05:10,Afreeca Freecs,Gen.G,Gen.G,24763,0,0,0,3,1,549,23159,0,0,0,3,0,514
106269654661533484,106269654661533481,11.14,2021-07-25 10:07:20,Gen.G,Afreeca Freecs,Afreeca Freecs,24548,0,0,0,6,2,495,23124,0,0,0,3,0,509
106269654661664642,106269654661664641,11.14,2021-07-25 11:58:10,Hanwha Life Esports,Fredit BRION,,24298,0,0,0,1,0,540,21566,0,0,0,0,1,513
106269654661664643,106269654661664641,11.14,2021-07-25 13:00:40,Fredit BRION,Hanwha Life Esports,Fredit BRION,22473,0,0,0,3,0,496,25188,0,1,0,2,1,547
106269654661664644,106269654661664641,11.14,2021-07-25 14:04:10,Hanwha Life Esports,Fredit BRION,Hanwha Life Esports,25906,0,1,0,3,1,537,21298,0,0,0,0,1,509
106269654661533474,106269654661533473,11.14,2021-07-29 08:16:10,DWG KIA,Afreeca Freecs,,25454,0,1,0,5,0,513,21507,0,0,0,1,1,497
106269654661533475,106269654661533473,11.14,2021-07-29 09:18:10,Afreeca Freecs,DWG KIA,Afreeca Freecs,23322,0,0,0,4,1,471,24365,0,1,0,4,0,481
106269654661533476,106269654661533473,11.14,2021-07-29 10:30:30,DWG KIA,Afreeca Freecs,Afreeca Freecs,22056,0,0,0,2,0,464,25128,0,0,0,8,2,480
106269654661599054,106269654661599053,11.14,2021-07-29 12:11:40,DRX,Hanwha Life Esports,,23254,0,0,0,3,1,494,25408,0,1,0,7,0,487
106269654661599055,106269654661599053,11.14,2021-07-29 13:14:00,Hanwha Life Esports,DRX,Hanwha Life Esports,23800,0,0,0,5,0,496,24419,0,0,0,5,1,499
106269654661730246,106269654661730245,11.14,2021-07-30 08:06:20,Liiv SANDBOX,NongShim REDFORCE,,24613,0,1,0,2,1,539,23908,0,0,0,2,1,549
106269654661730247,106269654661730245,11.14,2021-07-30 09:08:00,Liiv SANDBOX,NongShim REDFORCE,Liiv SANDBOX,22509,0,0,0,3,0,479,26530,0,1,0,8,2,515
106269654661730248,106269654661730245,11.14,2021-07-30 10:14:00,NongShim REDFORCE,Liiv SANDBOX,Liiv SANDBOX,23957,0,1,0,3,0,469,24302,0,0,0,4,1,544
106269654661664666,106269654661664665,11.14,2021-07-30 12:15:10,kt Rolster,Gen.G,,24528,0,2,0,2,0,499,28262,0,3,0,7,2,520
106269654661664667,106269654661664665,11.14,2021-07-30 13:10:20,kt Rolster,Gen.G,Gen.G,25800,0,1,0,6,1,504,27027,0,1,0,9,0,490
106269654661664658,106269654661664657,11.14,2021-07-31 08:05:30,Fredit BRION,T1,,23397,0,0,0,2,0,501,24369,0,0,0,2,2,579
106269654661664659,106269654661664657,11.14,2021-07-31 08:56:40,Fredit BRION,T1,Fredit BRION,26378,0,1,0,7,1,516,26166,0,0,0,7,0,505
106269654661664660,106269654661664657,11.14,2021-07-31 09:51:40,T1,Fredit BRION,T1,27599,0,3,0,2,0,565,22053,0,0,0,0,1,517
106269654661533470,106269654661533469,11.14,2021-07-31 11:26:40,DRX,Afreeca Freecs,,24343,0,0,0,5,1,505,26108,0,2,0,4,0,525
106269654661533471,106269654661533469,11.14,2021-07-31 12:26:50,DRX,Afreeca Freecs,Afreeca Freecs,24452,0,1,0,1,0,537,23246,0,0,0,0,2,583
106269654661533472,106269654661533469,11.14,2021-07-31 13:38:50,Afreeca Freecs,DRX,DRX,24724,0,0,0,5,0,504,25389,0,0,0,9,1,489
106269654661664690,106269654661664689,11.14,2021-08-01 08:07:00,NongShim REDFORCE,Hanwha Life Esports,,24686,0,0,0,3,1,567,23523,0,0,0,2,1,504
106269654661664691,106269654661664689,11.14,2021-08-01 09:01:50,NongShim REDFORCE,Hanwha Life Esports,Hanwha Life Esports,22314,0,0,0,1,2,501,23805,0,0,0,3,0,542
106269654661664692,106269654661664689,11.14,2021-08-01 10:01:30,Hanwha Life Esports,NongShim REDFORCE,,21574,0,0,0,1,1,513,23714,0,1,0,4,0,482
106269654661599086,106269654661599085,11.14,2021-08-01 11:42:50,DWG KIA,kt Rolster,,24933,0,1,0,2,1,528,23073,0,0,0,3,0,514
106269654661599087,106269654661599085,11.14,2021-08-01 12:38:00,kt Rolster,DWG KIA,DWG KIA,24712,0,1,0,2,0,541,23851,0,0,0,2,1,540
106269654661599074,106269654661599073,11.15,2021-08-05 08:10:20,Fredit BRION,DWG KIA,,23505,0,0,0,2,1,509,27030,0,2,0,4,1,545
106269654661599075,106269654661599073,11.15,2021-08-05 09:03:40,Fredit BRION,DWG KIA,DWG KIA,8041,0,0,0,1,0,141,8941,0,0,0,3,0,139
106269654661664686,106269654661664685,11.15,2021-08-05 10:49:30,Liiv SANDBOX,Hanwha Life Esports,,25024,0,0,0,4,2,539,23526,0,1,0,0,0,527
106269654661664687,106269654661664685,11.15,2021-08-05 11:49:50,Hanwha Life Esports,Liiv SANDBOX,Liiv SANDBOX,23977,0,0,0,3,0,533,23392,0,0,0,2,2,530
106269654661599058,106269654661599057,11.15,2021-08-06 08:06:40,DRX,kt Rolster,,26025,0,1,0,6,1,522,24388,0,0,0,3,1,545
106269654661599059,106269654661599057,11.15,2021-08-06 09:15:10,kt Rolster,DRX,DRX,22405,0,0,0,2,0,495,24614,0,0,0,5,1,504
106269654661599060,106269654661599057,11.15,2021-08-06 10:18:10,DRX,kt Rolster,,22204,0,0,0,1,0,496,26094,0,0,0,6,1,551
106269654661664678,106269654661664677,11.15,2021-08-06 11:48:30,T1,Gen.G,,25282,0,1,0,2,0,539,24494,0,1,0,2,1,544
106269654661664679,106269654661664677,11.15,2021-08-06 12:49:20,Gen.G,T1,Gen.G,24169,0,0,0,4,2,525,25699,0,1,0,3,0,476
106269654661664680,106269654661664677,11.15,2021-08-06 13:44:50,T1,Gen.G,T1,25400,0,0,0,4,2,538,20928,0,0,0,1,0,464
106269654661599034,106269654661599033,11.15,2021-08-07 08:08:00,NongShim REDFORCE,Afreeca Freecs,,24315,0,1,0,3,1,487,23133,0,0,0,2,1,505
106269654661599035,106269654661599033,11.15,2021-08-07 09:05:50,Afreeca Freecs,NongShim REDFORCE,Afreeca Freecs,22313,0,0,0,1,2,507,26147,0,1,0,3,0,554
106269654661664650,106269654661664649,11.15,2021-08-07 10:45:20,Liiv SANDBOX,Fredit BRION,,22252,0,0,0,0,0,532,24523,0,1,0,1,2,556
106269654661664651,106269654661664649,11.15,2021-08-07 11:35:00,Fredit BRION,Liiv SANDBOX,Fredit BRION,23794,0,0,0,3,0,535,21445,0,0,0,0,2,528
106269654661664652,106269654661664649,11.15,2021-08-07 12:36:50,Liiv SANDBOX,Fredit BRION,Liiv SANDBOX,23829,0,0,0,2,2,547,22500,0,0,0,0,0,542
106269654661599078,106269654661599077,11.15,2021-08-08 08:03:50,DWG KIA,Gen.G,,26800,0,1,0,6,0,532,23246,0,0,0,4,1,497
106269654661599079,106269654661599077,11.15,2021-08-08 08:56:50,DWG KIA,Gen.G,DWG KIA,23705,0,0,0,2,1,515,21164,0,0,0,1,1,481
106269654661599070,106269654661599069,11.15,2021-08-08 11:04:00,T1,DRX,T1,25410,0,1,0,3,0,529,25114,0,1,0,4,2,529
106269654661599071,106269654661599069,11.15,2021-08-08 12:01:50,DRX,T1,T1,27121,0,2,0,4,2,571,25474,0,3,0,1,0,513
106269654661533486,106269654661533485,11.15,2021-08-12 08:08:40,Hanwha Life Esports,Afreeca Freecs,Afreeca Freecs,21880,0,0,0,2,1,468,23572,0,1,0,2,1,491
106269654661533487,106269654661533485,11.15,2021-08-12 09:11:40,Hanwha Life Esports,Afreeca Freecs,Afreeca Freecs,24740,0,0,0,4,1,542,26316,0,1,0,7,1,494
106269654661664698,106269654661664697,11.15,2021-08-12 10:45:20,Liiv SANDBOX,kt Rolster,,23957,0,0,0,3,1,518,22357,0,0,0,0,1,533
106269654661664699,106269654661664697,11.15,2021-08-12 11:44:10,Liiv SANDBOX,kt Rolster,,25448,0,0,0,2,0,577,23049,0,0,0,1,0,537
106269654661664700,106269654661664697,11.15,2021-08-12 12:47:20,Liiv SANDBOX,kt Rolster,,23791,0,0,0,1,0,560,23922,0,0,0,3,0,535
106269654661664638,106269654661664637,11.15,2021-08-13 08:04:20,Gen.G,Fredit BRION,,23681,0,0,0,3,2,517,23048,0,1,0,1,0,497
106269654661664639,106269654661664637,11.15,2021-08-13 08:54:40,Fredit BRION,Gen.G,Fredit BRION,22856,0,0,0,3,0,491,23111,0,0,0,4,2,490
106269654661664640,106269654661664637,11.15,2021-08-13 09:53:30,Gen.G,Fredit BRION,Gen.G,25175,0,1,0,4,0,506,22795,0,0,0,3,1,499
106269654661599066,106269654661599065,11.15,2021-08-13 11:41:10,DRX,NongShim REDFORCE,,24028,0,0,0,5,1,502,23790,0,0,0,5,0,502
106269654661599067,106269654661599065,11.15,2021-08-13 12:42:40,DRX,NongShim REDFORCE,,22786,0,0,0,2,0,499,24131,0,0,0,5,2,479
106269654661599090,106269654661599089,11.15,2021-08-14 08:05:20,DWG KIA,Liiv SANDBOX,,20328,0,0,0,1,0,454,23009,0,0,0,3,1,489
106269654661599091,106269654661599089,11.15,2021-08-14 09:01:30,DWG KIA,Liiv SANDBOX,DWG KIA,24517,0,0,0,4,0,517,23894,0,0,0,4,1,534
106269654661599026,106269654661599025,11.15,2021-08-14 10:35:50,kt Rolster,Afreeca Freecs,,22158,0,0,0,0,0,524,25356,0,0,0,4,1,541
106269654661599027,106269654661599025,11.15,2021-08-14 11:45:00,kt Rolster,Afreeca Freecs,Afreeca Freecs,24318,0,0,0,3,0,516,24589,0,1,0,2,0,534
